,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
5413,"STERNBERG, DR. BERTH",Hero,181,na,37,666.0,0.27177177177177175
5414,STERN,Hero,8,na,7,21.0,0.38095238095238093
5415,"STERN, ROGER",Hero,934,na,86,3655.0,0.2555403556771546
5416,"STEVENS, DR. VINCENT",Hero,0,na,1,0.0,
5417,"STEVENS, MILO",Hero,2193,na,191,18145.0,0.12085974097547533
5418,"STEWART, MACKINLEY",Hero,113,na,31,465.0,0.24301075268817204
5419,"STEWART, MADDIE",Hero,62,na,21,210.0,0.29523809523809524
5420,"STEWART, MARY",Hero,927,na,90,4005.0,0.23146067415730337
5421,"STEWART, TINA",Hero,62,na,21,210.0,0.29523809523809524
5422,"ST. GERMAINE, COMTE",Hero,0,na,1,0.0,
5423,"ST. HUBBINS, SARI",Hero,0,na,1,0.0,
5424,STICK,Hero,2637,na,242,29161.0,0.090428997633826
5425,"STILES, TATJANA",Hero,0,na,1,0.0,
5426,STILETTO,Hero,3242,na,240,28680.0,0.11304044630404463
5427,STILETTO II/,Hero,0,na,1,0.0,
5428,STILT-MAN/WILBUR DAY,Hero,5355,na,451,101475.0,0.05277161862527716
5429,"STILWELL, RON",Hero,0,na,1,0.0,
5430,STINGER II/,Villain,0,na,1,0.0,
5431,STINGER III/,Villain,2063,na,183,16653.0,0.12388158289797634
5432,STINGER IV,Villain,523,na,51,1275.0,0.41019607843137257
5433,STINGER/,Villain,0,na,1,0.0,
5434,STINGRAY/DR. WALTER,Hero,6344,na,549,150426.0,0.042173560421735604
5435,STINGRAY | MUTANT X-,Hero,115,na,29,406.0,0.2832512315270936
5436,STINKY,Hero,0,na,1,0.0,
5437,STITCH/,Hero,60,na,15,105.0,0.5714285714285714
5438,"STITHY, THEODORE",Hero,1159,na,122,7381.0,0.15702479338842976
5439,"ST. LAWRENCE, COL. C",Hero,3822,na,278,38503.0,0.09926499233825936
5440,"STOCKBRIDGE, CHARLES",Hero,2717,na,203,20503.0,0.1325171926059601
5441,"STOCKBRIDGE, DEANNA",Hero,2717,na,203,20503.0,0.1325171926059601
5442,"STOKER, OLIVIER",Hero,0,na,1,0.0,
5443,"STONE, CHANTAL",Hero,2090,na,200,19900.0,0.1050251256281407
5444,STONECOLD/,Hero,1234,na,119,7021.0,0.17575843896880786
5445,STONECUTTER/UTAMA TO,Hero,2576,na,232,26796.0,0.0961337513061651
5446,STONE,Hero,1160,na,122,7381.0,0.15716027638531363
5447,STONE-FACE,Hero,1968,na,194,18721.0,0.10512258960525613
5448,STONE II,Hero,2047,na,201,20100.0,0.1018407960199005
5449,"STONE, JOHN",Hero,0,na,1,0.0,
5450,"STONE, LT. MARCUS",Hero,5714,na,491,120295.0,0.047499896088781746
5451,"STONE, MARGARET",Hero,1932,na,200,19900.0,0.09708542713567839
5452,"STONE, MEG",Hero,2145,na,152,11476.0,0.18691181596375045
5453,"STONE, NELSON",Hero,0,na,1,0.0,
5454,"STONE, TIBERIUS",Hero,2279,na,195,18915.0,0.12048638646576791
5455,STONEWALL/LOUIS HAMI,Hero,4399,na,344,58996.0,0.07456437724591498
5456,STORM 2013,Hero,2988,na,242,29161.0,0.10246562189225335
5457,"STORM, CHILI",Hero,1539,na,158,12403.0,0.12408288317342578
5458,STORM DOPPELGANGER,Villain,3747,na,323,52003.0,0.07205353537295925
5459,STORM DOPPELGANGER I,Villain,4051,na,340,57630.0,0.07029325004338019
5460,STORMER,Hero,0,na,1,0.0,
5461,"STORM, JOHNNY | MUTA",Hero,108,na,29,406.0,0.2660098522167488
5462,STORM/ORORO MUNROE S,Hero,7194,na,674,226801.0,0.031719436863153164
5463,"STORM, SUE | TIMESLI",Hero,2790,na,232,26796.0,0.10412001791312137
5464,STRACU,Hero,0,na,1,0.0,
5465,"STRANG, COL./LT. GAR",Hero,2029,na,189,17766.0,0.1142069120792525
5466,STRANGE,Hero,0,na,1,0.0,
5467,STRANGER,Hero,5704,na,505,127260.0,0.044821625019644824
5468,STRANGLEHOLD,Hero,0,na,1,0.0,
5469,STRANGLER,Hero,23,na,11,55.0,0.41818181818181815
5470,STRIDER,Hero,5212,na,411,84255.0,0.06185983027713489
5471,STRIKER,Hero,0,na,1,0.0,
5472,"STRIKER, SAM",Hero,682,na,70,2415.0,0.28240165631469977
5473,"STRINGER, AMY",Hero,0,na,1,0.0,
5474,STROBE/,Hero,4236,na,334,55611.0,0.07617198036359712
5475,STRONGARM/,Hero,1228,na,132,8646.0,0.14203099699282906
5476,STRONGARM II/ARMSTRO,Hero,0,na,1,0.0,
5477,STRONG GUY DOPPELGAN,Hero,4718,na,396,78210.0,0.06032476665388058
5478,STRONG GUY/GUIDO CAR,Hero,6104,na,523,136503.0,0.04471696592748877
5479,STRONG GUY | MUTANT,Hero,112,na,29,406.0,0.27586206896551724
5480,STRONGHOLD/,Hero,3,na,3,3.0,1.0
5481,"STRONG, MARTIN HENRY",Hero,942,na,119,7021.0,0.13416892180601053
5482,"STRONG, SUSAN",Hero,2048,na,201,20100.0,0.10189054726368159
5483,STRONTIUM-90/,Hero,1,na,2,1.0,1.0
5484,"STROUD, SIMON",Hero,4225,na,357,63546.0,0.06648726906492934
5485,"STROUGHTON, WILLIAM",Hero,0,na,1,0.0,
5486,"STRUCKER, ANDREA",Hero,6156,na,512,130816.0,0.0470584637964775
5487,"STRUCKER, ANDREAS",Hero,6219,na,520,134940.0,0.04608714984437528
5488,"STRUNK, BELLA",Hero,58,na,18,153.0,0.3790849673202614
5489,STRYFE,Villain,5103,na,423,89253.0,0.05717454875466371
5490,"STRYKER, WILLIS",Villain,1984,na,156,12090.0,0.1641025641025641
5491,"ST. THOMAS, JULES",Hero,3987,na,340,57630.0,0.0691827173347215
5492,"STUART, BRIG. ALYSAN",Hero,3388,na,284,40186.0,0.08430796794903697
5493,"STUART, DR. ALISTAIR",Hero,3888,na,327,53301.0,0.07294422243485113
5494,"STUART, DR.",Hero,2566,na,201,20100.0,0.12766169154228857
5495,STUNNER/ANGELINA BRA,Hero,3415,na,280,39060.0,0.08742959549411163
5496,STUNT-MASTER/GEORGE,Hero,3991,na,344,58996.0,0.0676486541460438
5497,"STURDY, PROF. KENNET",Hero,883,na,80,3160.0,0.27943037974683543
5498,"STYGE, REV.",Hero,310,na,28,378.0,0.8201058201058201
5499,STYGIAN STARBENDER,Hero,1561,na,158,12403.0,0.12585664758526163
5500,STYGLUT/,Hero,0,na,1,0.0,
5501,STYRAK,Hero,0,na,1,0.0,
5502,STYX II,Hero,796,na,89,3916.0,0.20326864147088866
5503,STYX/JACOB EICHORN,Hero,2047,na,201,20100.0,0.1018407960199005
5504,"SUAREZ, RAPHAEL",Hero,1228,na,119,7021.0,0.17490385984902435
5505,SUB-MARINER | MUTANT,Hero,113,na,29,406.0,0.27832512315270935
5506,SUB-MARINER/NAMOR MA,Hero,7162,na,686,234955.0,0.030482432806282055
5507,"SU, DR. KO BIN",Hero,63,na,22,231.0,0.2727272727272727
5508,"SUEE, FAH LO",Hero,306,na,45,990.0,0.3090909090909091
5509,SUGAR MAN,Villain,2390,na,228,25878.0,0.09235644176520597
5510,SUICIDE/CHRIS DANIEL,Hero,767,na,80,3160.0,0.24272151898734176
5511,"SUKHAROV, DIMITRI",Hero,0,na,1,0.0,
5512,"SUKHAROV, VIKTORIA",Hero,0,na,1,0.0,
5513,"SUMMERS, DEBORAH",Hero,661,na,84,3486.0,0.18961560527825588
5514,"SUMMERS, MADELYNE MA",Hero,5908,na,485,117370.0,0.05033654255772344
5515,"SUMMERS, NATHAN CHRI",Hero,6801,na,619,191271.0,0.035556880028859573
5516,"SUMMERS, PHILIP",Hero,661,na,84,3486.0,0.18961560527825588
5517,"SUMMERS, SCOTT III |",Hero,125,na,29,406.0,0.3078817733990148
5518,SUMO,Hero,542,na,86,3655.0,0.14829001367989056
5519,SUNDANCE,Hero,0,na,1,0.0,
5520,SUNDER,Villain,4243,na,328,53628.0,0.07911911687924218
5521,SUNDOWN/DR. DAVE LOW,Hero,2241,na,209,21736.0,0.10310084652189916
5522,SUNDRAGON/PAMELA DOU,Hero,3017,na,248,30628.0,0.09850463628052762
5523,SUNFIRE/SHIRO YASHID,Hero,105,na,29,406.0,0.25862068965517243
5524,SUNFIRE/SHIRO YOSHID,Hero,6665,na,592,174936.0,0.03809964787122148
5525,"SUN, LIN",Hero,2523,na,235,27495.0,0.09176213857064922
5526,SUNSET GRACE,Hero,0,na,1,0.0,
5527,SUNSET,Hero,0,na,1,0.0,
5528,SUNSHINE/AUTUMN MACR,Hero,430,na,45,990.0,0.43434343434343436
5529,SUNSPOT/ROBERTO DACO,Hero,6803,na,619,191271.0,0.03556733639704921
5530,SUNSPYRE/LEYU YOSHID,Hero,2502,na,197,19306.0,0.12959701647156324
5531,SUNSTROKE/,Villain,2855,na,213,22578.0,0.1264505270617415
5532,SUN-TAO,Hero,0,na,1,0.0,
5533,SUNTURION/ARTHUR DEA,Villain,3633,na,315,49455.0,0.07346072186836518
5534,SUNTURION II/MIKE ST,Villain,0,na,1,0.0,
5535,SUPER-ADAPTOID/ALESS,Villain,5089,na,416,86320.0,0.058955050973123264
5536,SUPER-ANDROID F-4,Hero,2874,na,242,29161.0,0.0985562909365248
5537,SUPERCHARGER/,Hero,2871,na,214,22791.0,0.12597077793866
5538,"SUPERIA/WENTWORTH, D",Hero,5069,na,385,73920.0,0.0685741341991342
5539,SUPER-NOVA,Hero,205,na,32,496.0,0.41330645161290325
5540,SUPER-PATRIOT,Villain,319,na,54,1431.0,0.22292103424178897
5541,SUPER SABRE/MARTIN F,Hero,4519,na,362,65341.0,0.0691602516031282
5542,SUPER SKRULL/KL'RT,Hero,4789,na,400,79800.0,0.0600125313283208
5543,SUPREME COMMANDER,Hero,7,na,5,10.0,0.7
5544,SUPREME INTELLIGENCE,Hero,6366,na,534,142311.0,0.044733014313721356
5545,SUPREME ONE,Hero,1211,na,108,5778.0,0.20958809276566287
5546,SUPREMOR,Hero,268,na,53,1378.0,0.19448476052249636
5547,SURESHOT,Hero,915,na,99,4851.0,0.1886209029066172
5548,SURGEON GENERAL/ANGE,Hero,0,na,1,0.0,
5549,SURGE,Hero,376,na,49,1176.0,0.3197278911564626
5550,SURTUR,Hero,1889,na,166,13695.0,0.13793355239138372
5551,"SUTTON, JOHN",Hero,0,na,1,0.0,
5552,"SUVOROV, ADMIRAL GRI",Hero,1810,na,159,12561.0,0.1440968075790144
5553,SUWAN,Hero,111,na,29,406.0,0.2733990147783251
5554,SUZIE,Hero,784,na,78,3003.0,0.26107226107226106
5555,SVAROG,Hero,3909,na,340,57630.0,0.06782925559604373
5556,SVYATOGOR/SASHA POKR,Hero,0,na,1,0.0,
5557,"SWANN, DR. EVAN",Hero,4988,na,435,94395.0,0.05284178187403994
5558,SWARM/FRITZ VON MEYE,Hero,2389,na,215,23005.0,0.10384698978482938
5559,SWEEPZWEAK,Hero,284,na,47,1081.0,0.2627197039777983
5560,SWIFT/,Hero,0,na,1,0.0,
5561,SWITCH/DEVON ALOMAR,Hero,89,na,19,171.0,0.52046783625731
5562,"SWITZLER, BEVERLY",Hero,3724,na,306,46665.0,0.07980285010178935
5563,SWORDSMAN II/COTATI,Hero,3431,na,315,49455.0,0.06937620058639167
5564,SWORDSMAN III/PHILIP,Hero,4480,na,347,60031.0,0.07462810881044793
5565,SWORDSMAN IV/,Hero,0,na,1,0.0,
5566,SWORDSMAN/JACQUES DU,Hero,5527,na,500,124750.0,0.044304609218436874
5567,SYBIL,Hero,0,na,1,0.0,
5568,SYBYL DORN,Hero,2895,na,255,32385.0,0.08939323761000463
5569,SYLPH,Hero,0,na,1,0.0,
5570,S'YM,Villain,5040,na,420,87990.0,0.057279236276849645
5571,SYNAPSE/,Hero,1159,na,122,7381.0,0.15702479338842976
5572,SYNARIO/ANGELA BRADF,Hero,1968,na,194,18721.0,0.10512258960525613
5573,SYNCH/EVERETT THOMAS,Hero,5791,na,469,109746.0,0.05276729903595575
5574,SYNRAITH,Hero,0,na,1,0.0,
5575,SYPHONN,Hero,227,na,37,666.0,0.3408408408408408
5576,SYRRH,Hero,767,na,80,3160.0,0.24272151898734176
5577,"SZARDOS, MARGALI",Hero,4723,na,393,77028.0,0.06131536584099288
5578,"SZARDOS, STEFAN",Hero,0,na,1,0.0,
5579,SZARKUS,Hero,0,na,1,0.0,
5580,"TABESHAW, HARRY",Hero,1768,na,174,15051.0,0.11746727792173277
5581,TABOO,Hero,104,na,29,406.0,0.2561576354679803
5582,TABULA RASA,Hero,343,na,48,1128.0,0.30407801418439717
5583,TABUR,Villain,671,na,80,3160.0,0.21234177215189873
5584,TAE,Hero,976,na,90,4005.0,0.24369538077403247
5585,TAGAK,Hero,4373,na,325,52650.0,0.08305792972459639
5586,TAGAR,Hero,1714,na,153,11628.0,0.14740282077743377
5587,TAIFU/TOSHIO SASAKI,Hero,2385,na,214,22791.0,0.10464657101487429
5588,TAI II,Hero,3786,na,282,39621.0,0.09555538729461649
5589,TAI,Hero,944,na,96,4560.0,0.20701754385964913
5590,"TAKACHIHO, HIRO",Hero,2718,na,203,20503.0,0.13256596595620154
5591,"TAKACHIHO, MRS.",Hero,182,na,34,561.0,0.3244206773618538
5592,"TAKAHAMA, JANE",Hero,3489,na,239,28441.0,0.12267501142716501
5593,"TAKAHAMA, ROBERT",Hero,3489,na,239,28441.0,0.12267501142716501
5594,"TAKAHASHI, REI",Hero,298,na,45,990.0,0.301010101010101
5595,TAKAR,Hero,0,na,1,0.0,
5596,"TAKIMOTO, RON",Hero,272,na,50,1225.0,0.2220408163265306
5597,TAKU,Hero,1832,na,156,12090.0,0.15153019023986766
5598,"TALBOT, GLENN",Villain,4715,na,388,75078.0,0.06280135325927702
5599,"TALBOT, MAJ. MATT",Hero,2830,na,242,29161.0,0.09704742635712081
5600,"TAL, GENERAL",Hero,124,na,27,351.0,0.35327635327635326
5601,TALISMAN,Hero,3789,na,306,46665.0,0.08119575699132112
5602,TALISMAN II/ELIZABET,Hero,4764,na,398,79003.0,0.06030150753768844
5603,TALISMAN III/NAHITA,Hero,0,na,1,0.0,
5604,TALOS,Villain,0,na,1,0.0,
5605,TALO,Hero,1,na,2,1.0,1.0
5606,"TANAKA, GEORGE",Hero,0,na,1,0.0,
5607,"TANAKA, KENJIRO",Hero,4547,na,373,69378.0,0.06553950820144715
5608,"TANAKA, OPAL",Hero,1392,na,137,9316.0,0.1494203520824388
5609,"TANAKA, RITA",Hero,0,na,1,0.0,
5610,TANA NILE,Villain,2817,na,262,34191.0,0.08239010265859437
5611,TANGERINE 2013,Hero,1,na,2,1.0,1.0
5612,"TANNEN, PAUL",Hero,216,na,34,561.0,0.3850267379679144
5613,"TANNEN, VINCENT",Hero,216,na,34,561.0,0.3850267379679144
5614,"TANNER, ARCHIE",Hero,2112,na,150,11175.0,0.18899328859060402
5615,"TANNER, JACKO",Hero,1762,na,173,14878.0,0.1184298964914639
5616,TANTE MATTIE,Hero,2323,na,199,19701.0,0.11791279630475611
5617,TANTRUM/,Hero,0,na,1,0.0,
5618,TARAKIS,Hero,2812,na,225,25200.0,0.11158730158730158
5619,TARANTULA/ANTON MIGU,Villain,2813,na,248,30628.0,0.09184406425493014
5620,TARANTULA II/CAPT. L,Villain,3494,na,291,42195.0,0.08280601967057709
5621,TARBABY,Villain,2582,na,205,20910.0,0.12348158775705403
5622,TAR,Hero,1762,na,173,14878.0,0.1184298964914639
5623,TAREE,Hero,0,na,1,0.0,
5624,TAREVA,Hero,2318,na,201,20100.0,0.11532338308457711
5625,TARGET,Hero,0,na,1,0.0,
5626,TARGON,Hero,1028,na,110,5995.0,0.17147623019182653
5627,TARNOK-KOL,Hero,864,na,92,4186.0,0.2064022933588151
5628,TAROOK,Hero,1016,na,94,4371.0,0.23244108899565316
5629,TAROT/MARIE-ANGE COL,Villain,2671,na,223,24753.0,0.10790611239041732
5630,"TARR, BLACK JACK",Hero,2339,na,200,19900.0,0.11753768844221106
5631,TARTARUS,Hero,2725,na,238,28203.0,0.09662092685175336
5632,TASHA,Hero,89,na,19,171.0,0.52046783625731
5633,TASKMASTER,Villain,5377,na,431,92665.0,0.05802622349322829
5634,TATSU'O,Hero,1913,na,175,15225.0,0.12564860426929392
5635,TATTERDEMALION/,Villain,790,na,78,3003.0,0.26307026307026304
5636,"TAUREY, SIR WILLIAM",Hero,0,na,1,0.0,
5637,"TAUREY, WILLIAM MALC",Hero,1486,na,116,6670.0,0.22278860569715142
5638,TAURUS/CORNELIUS VAN,Villain,404,na,58,1653.0,0.24440411373260737
5639,TAURUS II/,Villain,16,na,7,21.0,0.7619047619047619
5640,"TAYLOR, JACK",Hero,24,na,13,78.0,0.3076923076923077
5641,"TAYLOR, JENNA",Hero,2049,na,186,17205.0,0.11909328683522231
5642,"TAYLOR, LEILA",Hero,4266,na,332,54946.0,0.07763986459432898
5643,T'CHAKA,Hero,2797,na,230,26335.0,0.1062084678184925
5644,TECHNARX,Hero,1976,na,171,14535.0,0.13594771241830064
5645,TECHNOCRAT/RANDY,Hero,0,na,1,0.0,
5646,TECH-NOIR/,Hero,1228,na,132,8646.0,0.14203099699282906
5647,TECHNOSPIKE,Hero,2551,na,233,27028.0,0.09438360219032114
5648,TEFRAL,Hero,3646,na,321,51360.0,0.07098909657320872
5649,TEI,Hero,0,na,1,0.0,
5650,TELLIS,Hero,2500,na,226,25425.0,0.09832841691248771
5651,TEMPEST/GRANNZ,Hero,4466,na,376,70500.0,0.06334751773049645
5652,TEMPEST II/NICOLETTE,Hero,2576,na,232,26796.0,0.0961337513061651
5653,TEMPLAR/IAN FITZWILL,Hero,19,na,13,78.0,0.24358974358974358
5654,"TEMPLE, CLAIRE",Hero,3691,na,284,40186.0,0.0918479072313741
5655,TEMPO,Villain,2758,na,253,31878.0,0.08651734738691261
5656,TEMPUS,Villain,1300,na,133,8778.0,0.14809751651856914
5657,TENDRIL/RIVER VERYS,Hero,1969,na,194,18721.0,0.1051760055552588
5658,TENEBRAE,Hero,973,na,96,4560.0,0.21337719298245614
5659,TENELLE,Hero,0,na,1,0.0,
5660,TEN FOR,Hero,2782,na,262,34191.0,0.08136644146120324
5661,"TENG, NIKKI",Hero,306,na,59,1711.0,0.17884278199883108
5662,"TENKO, CARTER",Hero,2385,na,214,22791.0,0.10464657101487429
5663,"TENNYSON, JACOB",Hero,661,na,65,2080.0,0.3177884615384615
5664,TENPIN/ALVIN HEALEY,Villain,716,na,69,2346.0,0.3052003410059676
5665,TEN-THIRTIFOR,Hero,90,na,21,210.0,0.42857142857142855
5666,TEQUILA/,Hero,0,na,1,0.0,
5667,TERMINATOR II/PRINCE,Hero,1,na,2,1.0,1.0
5668,TERMINATOR,Hero,1036,na,102,5151.0,0.2011259949524364
5669,TERMINUS,Villain,847,na,81,3240.0,0.26141975308641974
5670,TERRAFORMER/SAM,Hero,389,na,52,1326.0,0.2933634992458522
5671,TERRAX,Villain,2916,na,255,32385.0,0.09004168596572487
5672,TERRAXIA,Hero,3740,na,331,54615.0,0.06847935548841894
5673,TERRAX II/TYROS,Villain,5397,na,473,111628.0,0.048348084709929406
5674,"TERREL, DEBORAH",Hero,723,na,93,4278.0,0.16900420757363255
5675,TERRIGENE,Hero,0,na,1,0.0,
5676,TERROR II,Hero,1962,na,180,16110.0,0.1217877094972067
5677,TERROR/LASLO PEVELY,Hero,15,na,6,15.0,1.0
5678,TESSA,Hero,5438,na,453,102378.0,0.05311688057981207
5679,TESS-ONE,Villain,3907,na,322,51681.0,0.0755983823842418
5680,TETHERBLOOD/,Hero,0,na,1,0.0,
5681,TETHRA,Hero,0,na,1,0.0,
5682,TEUTONIC KNIGHT/FRAN,Hero,0,na,1,0.0,
5683,TEXAS TWISTER/DREW D,Hero,5625,na,468,109278.0,0.051474221709767745
5684,TEZCATLIPOCA,Hero,3909,na,340,57630.0,0.06782925559604373
5685,THAIS,Hero,1762,na,173,14878.0,0.1184298964914639
5686,THAKOS,Hero,1686,na,136,9180.0,0.18366013071895426
5687,THALLIUM,Hero,2780,na,200,19900.0,0.13969849246231156
5688,"THAMES, SERIPHA",Hero,16,na,11,55.0,0.2909090909090909
5689,THANADEMOS,Hero,0,na,1,0.0,
5690,THANE ECTOR,Hero,2895,na,255,32385.0,0.08939323761000463
5691,THANOS,Villain,6187,na,552,152076.0,0.040683605565638235
5692,THANOS DOPPELGANGER,Villain,5124,na,435,94395.0,0.0542825361512792
5693,"THAN, VELENA",Hero,1,na,2,1.0,1.0
5694,THENA,Hero,5887,na,477,113526.0,0.05185596251079048
5695,THERAK,Hero,3414,na,250,31125.0,0.1096867469879518
5696,THERA,Hero,915,na,99,4851.0,0.1886209029066172
5697,THERMAL MAN,Hero,122,na,29,406.0,0.30049261083743845
5698,THERMITE/,Hero,137,na,31,465.0,0.2946236559139785
5699,THERMO/DR. WALTER MI,Hero,2827,na,238,28203.0,0.10023756337978229
5700,THERMO II/,Hero,75,na,19,171.0,0.43859649122807015
5701,THERNON,Hero,864,na,92,4186.0,0.2064022933588151
5702,THING/BENJAMIN J. GR,Hero,7320,na,712,253116.0,0.02891954676907031
5703,THING DOPPELGANGER I,Villain,4982,na,422,88831.0,0.056084024721099614
5704,THING DOPPELGANGER,Villain,4693,na,395,77815.0,0.06030970892501446
5705,THINGEE,Hero,0,na,1,0.0,
5706,THINKER,Hero,5526,na,479,114481.0,0.048270018605707496
5707,THIN MAN/BRUCE DICKS,Hero,1246,na,112,6216.0,0.20045045045045046
5708,THOG,Villain,1109,na,121,7260.0,0.1527548209366391
5709,"THOMAS, BECKY",Hero,1330,na,132,8646.0,0.15382835993523017
5710,"THOMAS, COMMANDER DA",Hero,4206,na,363,65703.0,0.0640153417652162
5711,"THOMAS, DR. JOHN",Hero,2374,na,198,19503.0,0.12172486284161411
5712,"THOMAS, DR. STAN",Hero,0,na,1,0.0,
5713,"THOMAS, IDA",Hero,0,na,1,0.0,
5714,"THOMAS, JEANIE",Hero,638,na,78,3003.0,0.21245421245421245
5715,"THOMAS, KIM HO TWAE",Hero,0,na,1,0.0,
5716,"THOMAS, ROY",Hero,4790,na,383,73153.0,0.0654792011264063
5717,"THOMPSON, EUGENE FLA",Hero,6660,na,576,165600.0,0.04021739130434782
5718,"THOMPSON, HARRISON",Hero,2395,na,219,23871.0,0.1003309454987223
5719,"THOMPSON, JESSICA JE",Hero,2274,na,213,22578.0,0.10071751262290725
5720,"THOMPSON, ROSIE",Hero,2395,na,219,23871.0,0.1003309454987223
5721,THOR/DR. DONALD BLAK,Hero,7330,na,711,252405.0,0.029040629147600087
5722,THOR | EARTH 253,Hero,0,na,1,0.0,
5723,THOR III DOPPELGANGE,Hero,4742,na,400,79800.0,0.05942355889724311
5724,THOR II/ROGER RED NO,Hero,1660,na,149,11026.0,0.15055323780155994
5725,THOR IV/DARGO,Hero,611,na,69,2346.0,0.26044330775788577
5726,THOR | MUTANT X-VERS,Hero,112,na,29,406.0,0.27586206896551724
5727,THORNN,Villain,2184,na,192,18336.0,0.11910994764397906
5728,THORNN II/LUCIA CALL,Villain,2127,na,186,17205.0,0.12362685265911072
5729,"THORPE, GAVIN",Hero,2276,na,215,23005.0,0.09893501412736362
5730,"THORPE, GORDON",Hero,0,na,1,0.0,
5731,"THORPE, LUKE",Hero,0,na,1,0.0,
5732,THOR REPLICOID,Hero,921,na,89,3916.0,0.23518896833503575
5733,"THORSON, DR. WALTER",Hero,2090,na,200,19900.0,0.1050251256281407
5734,THOUSAND,Villain,1967,na,193,18528.0,0.10616364421416234
5735,THRAXON,Hero,865,na,92,4186.0,0.20664118490205446
5736,THREADGOLD,Hero,106,na,19,171.0,0.6198830409356725
5737,THREE-FACE,Hero,0,na,1,0.0,
5738,THREETREES,Hero,405,na,57,1596.0,0.25375939849624063
5739,THRENODY,Hero,2790,na,250,31125.0,0.08963855421686746
5740,THUG,Hero,2360,na,214,22791.0,0.10354964679039971
5741,"THULE, GEN.",Villain,822,na,89,3916.0,0.20990806945863125
5742,THUMBELLINA,Hero,2455,na,234,27261.0,0.09005539048457503
5743,THUMPER,Hero,74,na,20,190.0,0.3894736842105263
5744,THUNDERBALL/DR. ELIO,Villain,6576,na,579,167331.0,0.03929935277981964
5745,THUNDERBIRD III/NEAL,Hero,4263,na,353,62128.0,0.06861640484161731
5746,THUNDERBIRD II/JAMES,Hero,6426,na,547,149331.0,0.04303192237378709
5747,THUNDERBIRD/JOHN PRO,Hero,1666,na,155,11935.0,0.13958944281524927
5748,THUNDERBOLT/BILLY CA,Hero,10,na,6,15.0,0.6666666666666666
5749,THUNDERBOLT II/LUIS,Hero,801,na,81,3240.0,0.24722222222222223
5750,THUNDERFIST/,Hero,0,na,1,0.0,
5751,THUNDERHEAD/,Hero,142,na,30,435.0,0.3264367816091954
5752,THUNDERSTRIKE/ERIC K,Hero,6691,na,602,180901.0,0.03698708133177815
5753,THUNDERSWORD,Villain,2176,na,191,18145.0,0.11992284375861119
5754,THUNDRA,Hero,4512,na,338,56953.0,0.0792232191456113
5755,"THURM, ETHAN",Hero,539,na,61,1830.0,0.29453551912568304
5756,TIAMAT,Hero,187,na,48,1128.0,0.16578014184397163
5757,TICKTOCK,Hero,1076,na,105,5460.0,0.19706959706959706
5758,"TIERS, MICHELLE",Hero,1089,na,112,6216.0,0.1751930501930502
5759,TIGER SHARK/TODD ARL,Villain,6323,na,535,142845.0,0.044264762504812906
5760,TIGER WYLDE,Hero,1976,na,171,14535.0,0.13594771241830064
5761,TIGRA/GREER NELSON,Hero,6997,na,645,207690.0,0.03368963358852135
5762,TIKUAK,Hero,2176,na,158,12403.0,0.17544142546158187
5763,"TILBY, TRISH/PATRICI",Hero,6491,na,562,157641.0,0.04117583623549711
5764,TILDA,Hero,1454,na,131,8515.0,0.17075748678802113
5765,TILLIE THE HUN/MATIL,Villain,10,na,5,10.0,1.0
5766,"TILTON, ROLAND R.",Hero,743,na,71,2485.0,0.29899396378269616
5767,TIMBERIUS,Villain,3147,na,273,37128.0,0.08476082740788624
5768,TIMBERIUS II,Villain,1008,na,89,3916.0,0.2574055158324821
5769,TIMEBOMB/LOUIS JOUBE,Hero,1858,na,181,16290.0,0.11405770411295273
5770,TIMESHADOW,Hero,1891,na,168,14028.0,0.1348018249215854
5771,TIMESLIP/RINA PATEL,Hero,2388,na,216,23220.0,0.10284237726098192
5772,TIMESLOT,Hero,284,na,47,1081.0,0.2627197039777983
5773,TIMMONS,Hero,1,na,2,1.0,1.0
5774,TINAC,Hero,0,na,1,0.0,
5775,TINKERER,Villain,5240,na,403,81003.0,0.06468896213720479
5776,"TINKER, SHEA",Hero,1976,na,195,18915.0,0.10446735395189004
5777,TITAN,Hero,3534,na,300,44850.0,0.07879598662207359
5778,TITANIA/,Villain,4141,na,308,47278.0,0.0875883074580143
5779,TITANIA II/MARY SKEE,Villain,6531,na,573,163878.0,0.039852817339728334
5780,TITANIUM MAN/BORIS B,Villain,3708,na,319,50721.0,0.07310581415981546
5781,TITANIUM MAN III/BOR,Villain,1975,na,170,14365.0,0.13748694744169856
5782,"TITAN, TRISH",Hero,0,na,1,0.0,
5783,TITHE COLLECTOR,Hero,13,na,7,21.0,0.6190476190476191
5784,TIWAZ,Hero,983,na,106,5565.0,0.17663971248876909
5785,T'KYLL ALABAR,Hero,2385,na,214,22791.0,0.10464657101487429
5786,TOAD/MORTIMER TOYNBE,Villain,6459,na,575,165025.0,0.039139524314497805
5787,TOBIAS,Hero,2792,na,232,26796.0,0.10419465591879384
5788,"TODD, FISHER",Hero,2650,na,244,29646.0,0.0893881130675302
5789,"TOFIELD, FRANCESCA",Hero,20,na,9,36.0,0.5555555555555556
5790,TOI/REXEL TOIVEN,Hero,884,na,94,4371.0,0.20224204987417066
5791,TOKEN,Hero,1,na,2,1.0,1.0
