,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
5024,SHATTERFIST/,Hero,36,3,20,60,0.6
5025,SHATTERSTAR II/GAVEE,Hero,210,61,51,3111,0.06750241080038573
5026,"SHAUNEGHANN, MICHAEL",Hero,10,4,6,24,0.4166666666666667
5027,"SHAW, ESAU",Hero,2,1,2,2,1.0
5028,"SHAW, HIRAM",Hero,2,1,2,2,1.0
5029,"SHAW, JACOB",Hero,2,1,2,2,1.0
5030,"SHAW, MILDRED",Hero,1,1,1,1,1.0
5031,"SHAW, OBADIAH",Hero,2,1,2,2,1.0
5032,"SHAW, SAMARRA",Hero,7,2,4,8,0.875
5033,"SHAW, SARAH",Hero,2,1,2,2,1.0
5034,"SHAW, SHINOBI",Villain,45,11,25,275,0.16363636363636364
5035,SHAZANA,Hero,6,2,5,10,0.6
5036,SHE-CAT,Hero,6,1,6,6,1.0
5037,SHE-HULK DOPPELGANGE,Hero,34,2,26,52,0.6538461538461539
5038,SHE-HULK/JENNIFER WA,Hero,1322,415,247,102505,0.012896931856982586
5039,SHE-WOLF/PAULETTE BR,Hero,3,1,3,3,1.0
5040,"SHEFFIELD, LEAH",Hero,7,1,7,7,1.0
5041,"SHELDON, PHIL",Hero,12,5,7,35,0.34285714285714286
5042,SHELL/,Hero,1,1,1,1,1.0
5043,SHELLSHOCK/,Hero,36,4,31,124,0.2903225806451613
5044,"SHEPPARD, JOAN ACE",Hero,3,1,3,3,1.0
5045,"SHERIDAN, FLORENCE",Hero,5,3,3,9,0.5555555555555556
5046,"SHERIDAN, LEAH",Hero,2,2,1,2,1.0
5047,"SHERIDAN, RICHARD RI",Hero,41,20,18,360,0.11388888888888889
5048,"SHERIDAN, WILLIAM",Hero,5,3,3,9,0.5555555555555556
5049,"SHERMAN, GEN.",Hero,2,2,1,2,1.0
5050,"SHIFFMAN, MAXIE",Hero,17,6,10,60,0.2833333333333333
5051,SHIGARU,Hero,1,1,1,1,1.0
5052,SHIN,Hero,2,2,1,2,1.0
5053,SHINAR,Hero,4,2,2,4,1.0
5054,"SHINCHUKO, LOTUS",Hero,25,19,7,133,0.18796992481203006
5055,"SHINSKI, PROFESSOR W",Hero,28,15,12,180,0.15555555555555556
5056,SHIP,Hero,69,24,33,792,0.08712121212121213
5057,"SHIPPINSKY, MALIK",Hero,6,3,3,9,0.6666666666666666
5058,"SHIRE, DR. RANDALL",Hero,7,6,2,12,0.5833333333333334
5059,SHIVA,Hero,1,1,1,1,1.0
5060,SHIVER MAN,Hero,3,2,2,4,0.75
5061,SHOC/NEIL AIKEN,Hero,15,5,8,40,0.375
5062,SHOCKER/HERMAN SCHUL,Villain,110,26,42,1092,0.10073260073260074
5063,SHOCKWAVE ROBOT,Villain,3,1,3,3,1.0
5064,SHOCKWAVE/LANCASTER,Villain,64,14,30,420,0.1523809523809524
5065,"SHOOTER, JIM",Hero,8,3,6,18,0.4444444444444444
5066,SHOOTING STAR,Hero,17,6,12,72,0.2361111111111111
5067,"SHORR, JACQUELINE",Hero,28,7,11,77,0.36363636363636365
5068,SHORT CIRCUIT/HENRY,Hero,3,2,2,4,0.75
5069,SHOT/,Hero,1,1,1,1,1.0
5070,SHOTGUN II/WALKER,Villain,7,6,2,12,0.5833333333333334
5071,SHOTGUN III/,Villain,12,3,5,15,0.8
5072,SHOTGUN/ZEKE SALLING,Villain,5,2,4,8,0.625
5073,SHREEVE,Hero,1,1,1,1,1.0
5074,SHREW/MARILYN MAYCRO,Hero,7,3,5,15,0.4666666666666667
5075,SHRIEK/SANDRA DEEL/F,Villain,38,19,9,171,0.2222222222222222
5076,SHRILL/,Hero,3,3,1,3,1.0
5077,SHRINE,Hero,1,1,1,1,1.0
5078,SHROUD/MAXIMILLIAN Q,Hero,105,33,42,1386,0.07575757575757576
5079,SHULK,Hero,4,2,2,4,1.0
5080,SHUMA-GORATH,Villain,3,3,1,3,1.0
5081,SHYM'R,Hero,1,1,1,1,1.0
5082,SIBERCAT/,Hero,8,2,5,10,0.8
5083,SIBERION,Hero,3,3,1,3,1.0
5084,SICKLE,Hero,5,2,3,6,0.8333333333333334
5085,SICKLE II/,Hero,10,7,2,14,0.7142857142857143
5086,SIDEWINDER/SETH VOEL,Villain,153,20,38,760,0.2013157894736842
5087,SIEGE/JOHN KELLY,Hero,4,1,4,4,1.0
5088,"SIEGEL, DR. AVRAM",Hero,6,5,2,10,0.6
5089,SIF,Hero,645,240,69,16560,0.03894927536231884
5090,SIFFROR,Hero,8,1,8,8,1.0
5091,SIGMAR,Hero,3,3,1,3,1.0
5092,SIGN/,Hero,4,2,2,4,1.0
5093,SIGYN,Hero,24,14,9,126,0.19047619047619047
5094,SIINGARD,Hero,4,2,3,6,0.6666666666666666
5095,SIKORSKY,Hero,42,18,15,270,0.15555555555555556
5096,"SIKORSKY, RAYMOND",Hero,74,26,45,1170,0.06324786324786325
5097,SILENCE/,Hero,3,3,1,3,1.0
5098,SILENCER,Hero,2,1,2,2,1.0
5099,SILENT ONE,Hero,7,4,4,16,0.4375
5100,SILHOUETTE,Hero,155,46,57,2622,0.05911517925247902
5101,SILICON/GERALD SIMMS,Hero,1,1,1,1,1.0
5102,"SILVANI, VITTORIO",Hero,13,2,12,24,0.5416666666666666
5103,SILVER,Hero,29,9,13,117,0.24786324786324787
5104,SILVER DAGGER/ISAIAH,Hero,23,15,9,135,0.17037037037037037
5105,SILVER FOX II/ZORA D,Hero,12,6,4,24,0.5
5106,SILVER FOX/BAYAN,Hero,2,2,1,2,1.0
5107,SILVER II,Hero,6,1,6,6,1.0
5108,SILVER SABLE,Villain,195,82,48,3936,0.04954268292682927
5109,SILVER SAMURAI/KENYU,Villain,75,32,33,1056,0.07102272727272728
5110,SILVER SCORPION/ELIS,Villain,43,10,15,150,0.2866666666666667
5111,SILVER SURFER DOPPEL,Hero,12,1,12,12,1.0
5112,SILVER SURFER IMPOST,Hero,12,4,8,32,0.375
5113,SILVER SURFER | MUTA,Hero,4,2,3,6,0.6666666666666666
5114,SILVER SURFER/NORRIN,Hero,905,310,122,37820,0.023929138022210472
5115,SILVERCLAW/LA GARRA,Hero,30,11,14,154,0.19480519480519481
5116,"SILVERCLOUD, SAM",Hero,4,2,2,4,1.0
5117,SILVERMANE/SILVIO MA,Hero,122,33,35,1155,0.10562770562770563
5118,SIMBUS,Hero,2,2,1,2,1.0
5119,"SIMMONS, ARCHIE",Hero,3,2,2,4,0.75
5120,"SIMMONS, RANDALL",Hero,6,1,6,6,1.0
5121,"SIMON, ALEX FLORES",Hero,29,15,12,180,0.16111111111111112
5122,"SIMON, FELIX",Hero,5,3,2,6,0.8333333333333334
5123,"SIMONSON, LOUISE",Hero,7,2,6,12,0.5833333333333334
5124,"SIMPSON, CRASH",Hero,4,2,3,6,0.6666666666666666
5125,"SIMS, EZEKIEL",Hero,8,4,2,8,1.0
5126,SIN-EATER/STAN CARTE,Villain,18,8,6,48,0.375
5127,"SINCLAIR, MORGAN",Hero,22,7,4,28,0.7857142857142857
5128,SINEW/,Hero,10,3,8,24,0.4166666666666667
5129,SINGER,Hero,17,4,9,36,0.4722222222222222
5130,"SINGER, MERLE",Hero,3,1,3,3,1.0
5131,"SINGH, DR.",Hero,1,1,1,1,1.0
5132,SINTARIIS,Hero,3,1,3,3,1.0
5133,SIR,Hero,14,6,8,48,0.2916666666666667
5134,SIR BENEDICT,Hero,11,3,5,15,0.7333333333333333
5135,SIROCCO,Hero,12,3,4,12,1.0
5136,SIRYN/THERESA ROURKE,Hero,336,105,78,8190,0.041025641025641026
5137,SISTER AGONY,Hero,18,9,6,54,0.3333333333333333
5138,SISTER CHLOE,Hero,8,2,7,14,0.5714285714285714
5139,SISTER DEATH,Hero,14,8,3,24,0.5833333333333334
5140,SISTER DREAM,Hero,14,8,3,24,0.5833333333333334
5141,SISTER KATRINA,Hero,1,1,1,1,1.0
5142,SISTER MARIA,Hero,2,1,2,2,1.0
5143,SISTER NIL,Hero,17,8,4,32,0.53125
5144,SISTER PERPETUA,Hero,2,2,1,2,1.0
5145,SISTER PLEASURE/SCAR,Hero,22,11,7,77,0.2857142857142857
5146,SISTER SALVATION,Hero,16,6,8,48,0.3333333333333333
5147,SISTER SOPHIA,Hero,2,1,2,2,1.0
5148,SITTING BULLSEYE/,Villain,15,3,5,15,1.0
5149,"SITWELL, JASPER",Villain,228,91,54,4914,0.0463980463980464
5150,SKADI,Hero,4,1,4,4,1.0
5151,SKAR,Hero,6,6,1,6,1.0
5152,SKARABROUS,Hero,8,1,8,8,1.0
5153,SKARLET,Hero,2,1,2,2,1.0
5154,SKETCH/,Hero,1,1,1,1,1.0
5155,SKEWER,Hero,2,2,1,2,1.0
5156,SKIDS/SALLY BLEVINS,Hero,276,58,56,3248,0.08497536945812807
5157,SKIN II/DONNA BLISS,Hero,13,9,2,18,0.7222222222222222
5158,"SKIN, NYLA",Hero,14,5,4,20,0.7
5159,SKIN/ANGELO ESPINOSA,Hero,161,80,37,2960,0.05439189189189189
5160,SKINNER,Villain,2,1,2,2,1.0
5161,SKOLL,Hero,14,3,8,24,0.5833333333333334
5162,SKOOKA,Hero,6,6,1,6,1.0
5163,SKUL/JOHN SKULINOWSK,Hero,1,1,1,1,1.0
5164,SKULL-JACKET,Hero,3,1,3,3,1.0
5165,SKULLBUSTER,Villain,45,6,18,108,0.4166666666666667
5166,SKULLCRASHER/,Hero,1,1,1,1,1.0
5167,SKUNGE,Hero,8,4,4,16,0.5
5168,SKY-WALKER,Hero,2,1,2,2,1.0
5169,SKYE,Hero,3,3,1,3,1.0
5170,SKYHAWK/WINSTON BILL,Hero,3,2,2,4,0.75
5171,SKYMAX/SK'YM'X/JAMES,Hero,3,1,3,3,1.0
5172,SLAB/KRIS ANDERSON,Hero,16,4,9,36,0.4444444444444444
5173,SLADE,Hero,12,3,7,21,0.5714285714285714
5174,"SLAG/SLAGHT, DR. THE",Hero,13,5,4,20,0.65
5175,SLAMBEAUX,Hero,1,1,1,1,1.0
5176,SLASHER,Villain,2,2,1,2,1.0
5177,SLASHER II,Villain,6,1,6,6,1.0
5178,SLAUGHTER,Hero,1,1,1,1,1.0
5179,SLAUGHTER II/CONSTAN,Hero,2,1,2,2,1.0
5180,"SLAVINSKI, SALLY",Hero,2,1,2,2,1.0
5181,SLAYER/,Hero,1,1,1,1,1.0
5182,SLEDGE,Hero,9,6,4,24,0.375
5183,SLEEK,Hero,5,3,2,6,0.8333333333333334
5184,SLEEPER,Hero,33,8,9,72,0.4583333333333333
5185,SLEEPWALKER,Hero,70,25,29,725,0.09655172413793103
5186,SLICE/,Hero,3,3,1,3,1.0
5187,SLICK,Hero,6,3,2,6,1.0
5188,SLIDE,Hero,1,1,1,1,1.0
5189,SLITHER,Villain,41,15,17,255,0.1607843137254902
5190,"SLOAN, ANNA",Hero,6,1,6,6,1.0
5191,"SLOAN, DR.",Hero,53,20,20,400,0.1325
5192,"SLOAN, FRED",Hero,40,19,11,209,0.19138755980861244
5193,"SLOAN, JASON",Hero,27,10,6,60,0.45
5194,SLOTH,Hero,6,2,3,6,1.0
5195,SLOTOTH,Hero,4,1,4,4,1.0
5196,SLUG/ULYSSES X. LUGM,Villain,54,16,14,224,0.24107142857142858
5197,"SLUGANSKI, ERNIE",Hero,1,1,1,1,1.0
5198,SLUJ,Hero,5,3,2,6,0.8333333333333334
5199,SLUK,Hero,2,1,2,2,1.0
5200,SLYDE,Hero,37,4,20,80,0.4625
5201,"SMALLWOOD, DAN",Hero,7,3,5,15,0.4666666666666667
5202,SMART ALEC/ALEC THOR,Hero,2,1,2,2,1.0
5203,SMASHER,Hero,1,1,1,1,1.0
5204,SMASHER II,Hero,10,3,4,12,0.8333333333333334
5205,SMASHER III,Hero,2,1,2,2,1.0
5206,SMASHER IV,Hero,37,8,19,152,0.24342105263157895
5207,SMASHER V,Hero,1,1,1,1,1.0
5208,SMEDLEY,Hero,1,1,1,1,1.0
5209,"SMERDILOVISC, VICTOR",Hero,9,2,5,10,0.9
5210,SMILING TIGER/,Hero,11,6,2,12,0.9166666666666666
5211,"SMITH, ANDY",Hero,1,1,1,1,1.0
5212,"SMITH, COL. TOLLIVER",Hero,6,6,1,6,1.0
5213,"SMITH, DAPHNE",Hero,1,1,1,1,1.0
5214,"SMITH, DR. ARMSTRONG",Hero,6,4,3,12,0.5
5215,"SMITH, HELEN BACK",Hero,1,1,1,1,1.0
5216,"SMITH, JOE",Hero,24,5,8,40,0.6
5217,"SMITH, KEVIN",Hero,6,1,6,6,1.0
5218,"SMITH, MANDY",Hero,4,1,4,4,1.0
5219,"SMITH, MARTY LOUIS L",Hero,17,5,11,55,0.3090909090909091
5220,"SMITH, SIR DENIS NAY",Hero,128,84,8,672,0.19047619047619047
5221,"SMITH, WANDA JO BIAL",Hero,3,1,3,3,1.0
5222,"SMITHSON, T.B.",Hero,5,1,5,5,1.0
5223,SMOKESCREAM/,Hero,6,3,2,6,1.0
5224,SMOKESCREEN/,Hero,13,2,12,24,0.5416666666666666
5225,SMUGGLER II/CONRAD J,Hero,54,7,12,84,0.6428571428571429
5226,"SMYTHE, ALISTAIR ALP",Villain,42,16,12,192,0.21875
5227,"SMYTHE, SPENCER",Hero,32,10,10,100,0.32
5228,SNAGG,Hero,10,4,4,16,0.625
5229,SNAKE,Hero,5,3,3,9,0.5555555555555556
5230,SNAKE-EYES,Hero,5,2,4,8,0.625
5231,SNAKEBITE/,Hero,22,7,4,28,0.7857142857142857
5232,SNAKESKIN II/,Hero,4,1,4,4,1.0
5233,SNAPDRAGON/SHEOKE SA,Hero,81,4,26,104,0.7788461538461539
5234,SNARE,Hero,6,2,5,10,0.6
5235,"SNIDER, DET. LOU",Hero,11,3,5,15,0.7333333333333333
5236,SNIPER/VON BURIAN,Hero,1,1,1,1,1.0
5237,"SNIPES, DET.",Hero,7,2,6,12,0.5833333333333334
5238,SNOW QUEEN/GITTE,Hero,1,1,1,1,1.0
5239,"SNOW, CHARLIE",Hero,16,5,6,30,0.5333333333333333
5240,"SNOW, TANDY",Hero,13,3,11,33,0.3939393939393939
5241,"SNOW, VICTORIA",Villain,1,1,1,1,1.0
5242,SNOWBIRD | MUTANT X-,Hero,3,1,3,3,1.0
5243,SNOWBIRD/NARYA/ANNE,Hero,124,60,40,2400,0.051666666666666666
5244,SNOWBLIND/,Hero,10,4,3,12,0.8333333333333334
5245,"SOAP, DET.",Hero,28,10,4,40,0.7
5246,SOCRATES SOCK,Hero,8,4,4,16,0.5
5247,SODIUM,Hero,9,2,8,16,0.5625
5248,"SOFEN, KARL AUGUST",Hero,16,1,16,16,1.0
5249,"SOFEN, MARION",Hero,16,1,16,16,1.0
5250,SOLAR WIND,Hero,3,1,3,3,1.0
5251,SOLARR,Hero,17,8,6,48,0.3541666666666667
5252,"SOLE, MAJOR REMINGTO",Hero,10,3,4,12,0.8333333333333334
5253,"SOLE, RANSOME",Hero,8,2,7,14,0.5714285714285714
5254,SOLO/,Hero,52,13,17,221,0.23529411764705882
5255,SOMBRE,Hero,4,3,2,6,0.6666666666666666
5256,"SOMERS, JOHNATHAN",Hero,1,1,1,1,1.0
5257,"SOMERS, KATHY",Hero,4,2,2,4,1.0
5258,"SOMMERS, APRIL",Hero,24,9,7,63,0.38095238095238093
5259,SOMON,Hero,1,1,1,1,1.0
5260,"SONDHEIM, ERICA",Hero,41,22,15,330,0.12424242424242424
5261,SONIC,Hero,6,4,2,8,0.75
5262,SOPHIE,Hero,17,9,8,72,0.2361111111111111
5263,SORRENTINO/SORRENTIN,Hero,24,9,7,63,0.38095238095238093
5264,SORROW/,Hero,6,3,2,6,1.0
5265,SOTEIRA,Hero,2,2,1,2,1.0
5266,"SOTO, BERNARD",Hero,4,1,4,4,1.0
5267,SOUL MAN/FATHER JASO,Hero,8,2,4,8,1.0
5268,SOUL-EATER,Hero,6,2,5,10,0.6
5269,SOULFIRE/JASON MALDO,Hero,3,2,2,4,0.75
5270,SOUNDBYTE/,Hero,4,2,2,4,1.0
5271,"SOUSA, PAUL",Hero,2,1,2,2,1.0
5272,"SOUTHERN, CANDY",Hero,132,48,57,2736,0.04824561403508772
5273,SPACE PHANTOM,Villain,34,13,16,208,0.16346153846153846
5274,SPANKER/FRED HOVEL,Villain,15,3,5,15,1.0
5275,"SPAR, DR. KATHERINE",Hero,15,6,6,36,0.4166666666666667
5276,SPARK,Hero,6,3,2,6,1.0
5277,SPARROW,Hero,5,4,2,8,0.625
5278,"SPARROW BEAR, MELLIS",Hero,1,1,1,1,1.0
5279,SPARX/AURELLE,Hero,2,1,2,2,1.0
5280,SPAT,Hero,15,4,7,28,0.5357142857142857
5281,"SPAULDING, JILL",Hero,1,1,1,1,1.0
5282,"SPAULDING, PETER",Hero,29,25,5,125,0.232
5283,SPEAR,Hero,3,1,3,3,1.0
5284,SPECTRA/SELENA SLATE,Hero,2,2,1,2,1.0
5285,"SPECTRUM, SINCLAIR",Hero,13,4,7,28,0.4642857142857143
5286,SPEEDBALL DOPPELGANG,Hero,51,4,28,112,0.45535714285714285
5287,SPEEDBALL II/DARRION,Hero,42,31,10,310,0.13548387096774195
5288,SPEEDBALL/ROBBIE BAL,Hero,335,120,107,12840,0.026090342679127725
5289,SPEEDFREEK/SHAPPE,Hero,3,3,1,3,1.0
5290,SPELLBINDER/ERICA FO,Hero,6,6,1,6,1.0
5291,"SPENCER, TRACY",Hero,2,1,2,2,1.0
5292,"SPERZEL, ANTON",Hero,3,1,3,3,1.0
5293,"SPETSBURO, GEN. YURI",Hero,8,2,4,8,1.0
5294,SPHINX,Hero,81,31,24,744,0.10887096774193548
5295,SPHINX II,Hero,23,9,9,81,0.2839506172839506
5296,SPHINX III,Hero,4,1,4,4,1.0
5297,SPIDER-MAN CLONE/BEN,Hero,457,167,64,10688,0.042758233532934134
5298,SPIDER-MAN III/MARTH,Hero,46,27,7,189,0.24338624338624337
5299,SPIDER-MAN/PETER PARKER,Hero,4870,1577,352,555104,0.008773130800714821
5300,SPIDER-WOMAN DOPPELG,Hero,17,2,15,30,0.5666666666666667
5301,SPIDER-WOMAN II/JULI,Hero,381,101,97,9797,0.038889455955904866
5302,SPIDER-WOMAN IV/CHAR,Hero,17,9,4,36,0.4722222222222222
5303,SPIDER-WOMAN/JESSICA,Hero,217,114,49,5586,0.03884711779448621
5304,SPIDERCIDE,Hero,67,19,15,285,0.23508771929824562
5305,SPIKE,Villain,3,3,1,3,1.0
5306,SPIKEY,Hero,4,4,1,4,1.0
5307,SPINNERET,Hero,3,1,3,3,1.0
5308,SPIRAL,Villain,195,46,39,1794,0.10869565217391304
5309,SPIRAL II/ESTELLE GE,Villain,2,1,2,2,1.0
5310,SPIRIT OF '76/WILLIA,Hero,2,2,1,2,1.0
5311,SPITE/,Hero,3,1,3,3,1.0
5312,SPITFIRE/LADY JACQUE,Hero,75,39,14,546,0.13736263736263737
5313,"SPITZ, BARRY",Hero,4,1,4,4,1.0
5314,SPLICE II/,Hero,1,1,1,1,1.0
5315,SPLICE/CHANDRA KU,Hero,12,8,5,40,0.3
5316,SPOILSPORT/,Hero,4,2,2,4,1.0
5317,SPOOKY,Hero,1,1,1,1,1.0
5318,SPOOR/ANDREW HAMISH,Villain,32,8,12,96,0.3333333333333333
5319,SPORE,Hero,4,2,3,6,0.6666666666666666
5320,SPOT/,Villain,13,2,8,16,0.8125
5321,SPRAGG,Villain,16,9,7,63,0.25396825396825395
5322,"SPRINGER, JERRY",Hero,4,1,4,4,1.0
5323,SPRITE,Hero,35,15,14,210,0.16666666666666666
5324,SPROCKET,Hero,13,9,4,36,0.3611111111111111
5325,SPUNJE,Hero,20,5,10,50,0.4
5326,SPYMASTER II,Hero,18,6,8,48,0.375
5327,SPYMASTER/JAKE JORDA,Hero,38,13,20,260,0.14615384615384616
5328,SPYNE,Hero,22,8,7,56,0.39285714285714285
5329,SQUID/DONNY CALLAHAN,Hero,5,2,4,8,0.625
5330,SQUIRE/,Hero,1,1,1,1,1.0
5331,SQUIRREL GIRL/,Hero,2,1,2,2,1.0
5332,SSS'LETHCOTT,Hero,1,1,1,1,1.0
5333,SSSESTHUGAR,Hero,17,6,4,24,0.7083333333333334
5334,SSSITH,Hero,6,3,4,12,0.5
5335,"ST. CROIX, CARTIER",Hero,3,3,1,3,1.0
5336,"ST. CROIX, CLAUDETTE",Hero,11,8,2,16,0.6875
5337,"ST. CROIX, LOUIS",Hero,4,1,4,4,1.0
5338,"ST. CROIX, NICOLE",Hero,11,8,2,16,0.6875
5339,"ST. GERMAINE, COMTE",Hero,3,3,1,3,1.0
5340,"ST. HUBBINS, SARI",Hero,4,4,1,4,1.0
5341,"ST. LAWRENCE, COL. C",Hero,35,18,14,252,0.1388888888888889
5342,"ST. THOMAS, JULES",Hero,10,2,9,18,0.5555555555555556
5343,"STACY, ARTHUR",Hero,112,32,23,736,0.15217391304347827
5344,"STACY, CAPT. GEORGE",Hero,126,33,20,660,0.19090909090909092
5345,"STACY, GWEN",Hero,349,93,29,2697,0.12940304041527623
5346,"STACY, GWEN (CLONE)",Hero,52,19,13,247,0.21052631578947367
5347,"STACY, GWEN | MUTANT",Hero,10,2,7,14,0.7142857142857143
5348,"STACY, HELEN",Hero,2,1,2,2,1.0
5349,"STACY, JILL",Hero,173,57,36,2052,0.08430799220272904
5350,"STACY, NANCY",Hero,5,2,4,8,0.625
5351,"STACY, PAUL",Hero,59,21,14,294,0.20068027210884354
5352,"STAHL, VERONICA",Hero,2,1,2,2,1.0
5353,STAINED GLASS SCARLE,Hero,8,8,1,8,1.0
5354,"STALIN, JOSEF",Hero,6,2,3,6,1.0
5355,STALKER,Hero,1,1,1,1,1.0
5356,STALKING FOX,Hero,1,1,1,1,1.0
5357,STALLIOR,Hero,75,13,13,169,0.4437869822485207
5358,"STALYENKO, COL. YURI",Hero,52,12,7,84,0.6190476190476191
5359,"STAMP, J.Q.",Hero,1,1,1,1,1.0
5360,STAMPEDE/,Hero,1,1,1,1,1.0
5361,"STANACHEK, FREDDIE",Hero,6,4,3,12,0.5
5362,"STANCHEK, DR.",Hero,6,2,4,8,0.75
5363,"STANDISH, GEN.",Hero,5,3,2,6,0.8333333333333334
5364,"STANE, OBADIAH",Villain,30,22,9,198,0.15151515151515152
5365,"STANFORD, DWIGHT ROL",Hero,4,2,3,6,0.6666666666666666
5366,"STANKOWICZ, FABIAN",Hero,156,40,51,2040,0.07647058823529412
5367,"STANLEY, TOM",Hero,1,1,1,1,1.0
5368,"STAPHOS, DR. MONICA",Hero,2,1,2,2,1.0
5369,"STAPLES, EDNA M. GRA",Hero,23,8,8,64,0.359375
5370,STAR,Hero,3,1,3,3,1.0
5371,STAR HAMMER,Hero,2,1,2,2,1.0
5372,STAR THIEF II,Hero,1,1,1,1,1.0
5373,STAR THIEF III/DITMI,Hero,12,4,5,20,0.6
5374,STAR THIEF/,Hero,2,2,1,2,1.0
5375,"STAR, JOAN",Hero,5,1,5,5,1.0
5376,STAR-STALKER,Hero,21,6,10,60,0.35
5377,STARBOLT,Hero,35,9,18,162,0.21604938271604937
5378,STARDUST/T'URIN G'AR,Hero,13,3,7,21,0.6190476190476191
5379,STARFOX/EROS,Hero,368,131,94,12314,0.029884684099399057
5380,STARHAWK II/ALETA OG,Hero,6,3,3,9,0.6666666666666666
5381,STARHAWK/STAKAR,Hero,6,3,3,9,0.6666666666666666
5382,"STARK, HOWARD",Hero,9,5,5,25,0.36
5383,"STARK, HOWARD | TIME",Hero,5,1,5,5,1.0
5384,"STARK, ISAAC",Hero,2,1,2,2,1.0
5385,"STARK, MARIA CARBONE",Hero,2,1,2,2,1.0
5386,"STARK, MARIA | TIMES",Hero,5,1,5,5,1.0
5387,"STARK, MORGAN",Hero,32,14,14,196,0.16326530612244897
5388,"STARR, AARON",Hero,2,1,2,2,1.0
5389,"STARR, JACQUELINE",Hero,1,1,1,1,1.0
5390,"STARR, TRIXIE TRISH",Hero,37,15,12,180,0.20555555555555555
5391,STARSHINE II/BRANDY,Hero,106,72,19,1368,0.07748538011695906
5392,STARSHINE III/ANARRA,Hero,10,5,2,10,1.0
5393,STARSHINE/LANDRA,Hero,13,8,4,32,0.40625
5394,STATIC,Villain,30,4,14,56,0.5357142857142857
5395,STECK'EE,Hero,5,3,3,9,0.5555555555555556
5396,"STEED, JOHN",Hero,4,1,4,4,1.0
5397,"STEED, MR.",Hero,9,1,9,9,1.0
5398,STEEL COLLAR,Hero,10,3,5,15,0.6666666666666666
5399,STEEL SERPENT,Villain,7,4,3,12,0.5833333333333334
5400,STEEL SPIDER/OLLIE O,Hero,2,2,1,2,1.0
5401,STEEL WIND,Villain,76,7,27,189,0.4021164021164021
5402,"STEELE, BOBBY",Hero,70,19,18,342,0.2046783625730994
5403,"STEELE, MARCY MASTER",Hero,89,28,21,588,0.15136054421768708
5404,"STEELE, SIMON/WOLFGA",Hero,6,4,2,8,0.75
5405,STEEPLEJACK,Hero,1,1,1,1,1.0
5406,STEEPLEJACK II/MAXWE,Hero,19,2,18,36,0.5277777777777778
5407,STEGRON,Villain,16,8,6,48,0.3333333333333333
5408,"STEIN, EMIL",Hero,1,1,1,1,1.0
5409,STELLARAX,Hero,5,5,1,5,1.0
5410,STELLARIS/LEAH PRINC,Villain,40,16,13,208,0.19230769230769232
5411,STEM,Hero,3,2,2,4,0.75
5412,"STEPHANAPOULUS, COSM",Hero,3,2,2,4,0.75
5413,"STERIXIAN, ALMONNAS",Hero,3,1,3,3,1.0
5414,"STERIXIAN, LOATIA",Hero,3,1,3,3,1.0
5415,STERLING,Hero,1,1,1,1,1.0
5416,"STERLING, SID",Hero,1,1,1,1,1.0
5417,"STERMAN, ANDREA ANDI",Hero,75,16,20,320,0.234375
5418,STERN,Hero,5,3,2,6,0.8333333333333334
5419,"STERN, ROGER",Hero,7,3,5,15,0.4666666666666667
5420,"STERNBERG, DR. BERTH",Hero,2,1,2,2,1.0
5421,"STEVENS, DR. VINCENT",Hero,2,2,1,2,1.0
5422,"STEVENS, MILO",Hero,7,2,5,10,0.7
5423,"STEWART, MACKINLEY",Hero,18,7,4,28,0.6428571428571429
5424,"STEWART, MADDIE",Hero,3,1,3,3,1.0
5425,"STEWART, MARY",Hero,3,1,3,3,1.0
5426,"STEWART, TINA",Hero,3,1,3,3,1.0
5427,STICK,Hero,22,10,7,70,0.3142857142857143
5428,"STILES, TATJANA",Hero,2,2,1,2,1.0
5429,STILETTO,Hero,54,11,18,198,0.2727272727272727
5430,STILETTO II/,Hero,3,3,1,3,1.0
5431,STILT-MAN/WILBUR DAY,Hero,86,25,40,1000,0.086
5432,"STILWELL, RON",Hero,1,1,1,1,1.0
5433,STINGER II/,Villain,2,2,1,2,1.0
5434,STINGER III/,Villain,24,4,14,56,0.42857142857142855
5435,STINGER IV,Villain,5,1,5,5,1.0
5436,STINGER/,Villain,1,1,1,1,1.0
5437,STINGRAY | MUTANT X-,Hero,24,3,14,42,0.5714285714285714
5438,STINGRAY/DR. WALTER,Hero,152,52,51,2652,0.05731523378582202
5439,STINKY,Hero,4,4,1,4,1.0
5440,STITCH/,Hero,2,1,2,2,1.0
5441,"STITHY, THEODORE",Hero,4,2,2,4,1.0
5442,"STOCKBRIDGE, CHARLES",Hero,16,1,16,16,1.0
5443,"STOCKBRIDGE, DEANNA",Hero,16,1,16,16,1.0
5444,"STOKER, OLIVIER",Hero,1,1,1,1,1.0
5445,STONE,Hero,3,1,3,3,1.0
5446,STONE II,Hero,7,3,4,12,0.5833333333333334
5447,"STONE, CHANTAL",Hero,4,2,3,6,0.6666666666666666
5448,"STONE, JOHN",Hero,1,1,1,1,1.0
5449,"STONE, LT. MARCUS",Hero,107,31,36,1116,0.09587813620071685
5450,"STONE, MARGARET",Hero,5,1,5,5,1.0
5451,"STONE, MEG",Hero,6,1,6,6,1.0
