hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
EMPATH/MANUEL ALFONS,Villain,141889,na,3839,7367041,0.019259972
EMPLATE/MARIUS ST. C,Hero,120787,na,3042,4625361,0.02611407
EMPRESS R'KILL [SKRU,Hero,127427,na,3147,4950231,0.025741627
EMPRESS S'BYLL [SKRU,Hero,136366,na,3881,7529140,0.018111763
ENCHANTER,Hero,60376,na,1201,720600,0.083785734
ENCHANTRESS/AMORA/HE,Villain,164774,na,5746,16505385,0.009983045
"ENDO, DR. SUZI",Hero,103961,na,2287,2614041,0.039770225
ENFORCER/DELAZNY,Villain,137119,na,3650,6659425,0.020590216
"ENGLEHART, STEVE",Hero,105403,na,2183,2381653,0.044256237
ENRAGED,Hero,146322,na,4086,8345655,0.017532716
ENRAKT,Hero,115356,na,2663,3544453,0.032545501
ENTITY II,Hero,101725,na,2209,2438736,0.041712182
ENTITY,Hero,101987,na,2304,2653056,0.03844133
ENT,Hero,84261,na,1965,1929630,0.043666921
EON,Hero,153407,na,4735,11207745,0.013687588
EPHESUS,Hero,88657,na,1872,1751256,0.050624809
EPOCH,Hero,162428,na,5400,14577300,0.01114253
"EPSTEIN, MORRIS",Hero,3770,na,139,9591,0.393076843
"EPSTEIN, MRS.",Hero,3770,na,139,9591,0.393076843
"EPSTEIN, PROF. NORA",Hero,10291,na,381,72390,0.142160519
"EPURER, GISCARD",Hero,69743,na,1492,1112286,0.062702398
EQUILIBRIUS,Villain,134729,na,3449,5946076,0.022658473
EQUINOX/TERRY SORENS,Villain,132157,na,3378,5703753,0.023170183
ERBIUM,Hero,127702,na,3080,4741660,0.026931918
ERG,Villain,117276,na,2835,4017195,0.029193504
ERIC THE RED II,Hero,106559,na,2437,2968266,0.035899411
ERIC THE RED [SHI'AR,Hero,152798,na,4611,10628355,0.014376449
ERISHKIGEL II/HOLLY,Hero,154464,na,4679,10944181,0.014113802
ERISHKIGEL,Hero,77476,na,1556,1209790,0.064040867
EROS,Hero,121070,na,2931,4293915,0.028195714
"ERWIN, CLYTEMNESTRA",Hero,122205,na,3027,4579851,0.026683182
"ERWIN, MORLEY",Hero,140195,na,4020,8078190,0.017354754
ESON [CELESTIAL],Villain,151820,na,4651,10813575,0.01403976
ESON II,Villain,45397,na,831,344865,0.131637017
ESSEX,Hero,31228,na,776,300700,0.103851014
"ESSEX, REBECCA",Hero,71825,na,1358,921403,0.077951776
"ESTAVES, DR. ROSA",Hero,39135,na,949,449826,0.087000307
"ESTAVES, MARIE",Hero,39135,na,949,449826,0.087000307
ETERNAL BRAIN/PROFES,Hero,116483,na,2870,4117015,0.028293072
ETERNITY/ADAM QADMON,Hero,168970,na,6002,18009001,0.00938253
ETUBAN,Hero,65735,na,1425,1014600,0.064789079
"ETZION, GENERAL",Hero,91541,na,1854,1717731,0.053291813
EUROPIUM,Hero,114714,na,2908,4226778,0.027139821
"EVANS, DORIS",Hero,133255,na,3523,6204003,0.021478874
"EVE 3,031",Hero,61442,na,1199,718201,0.085549867
"EVERETT, BILL",Hero,133338,na,3730,6954585,0.019172675
EVER,Hero,140875,na,3929,7716556,0.018256201
EVERWRAITH/,Villain,26353,na,487,118341,0.222686981
EVERY-MAN,Hero,136129,na,3772,7112106,0.019140463
EVILHAWK/DARGIN BOKK,Hero,87213,na,1771,1567335,0.055644135
EXALTED ONE,Hero,48186,na,911,414505,0.116249502
EXALT,Hero,89600,na,1840,1691880,0.052958839
EXECUTIONER III/BRUT,Hero,117560,na,2730,3725085,0.031559011
EXECUTIONER II/SKURG,Hero,163059,na,5563,15470703,0.010539857
EXECUTIONER IV,Hero,84593,na,1682,1413721,0.059837125
EXECUTIONER,Hero,70548,na,1354,915981,0.077019065
EXECUTIONER V,Hero,63203,na,1250,780625,0.080964612
"EXETER, LT.",Hero,58095,na,1109,614386,0.094557819
EXILE,Villain,87195,na,1775,1574425,0.055382124
EXITAR,Villain,71596,na,1371,939135,0.076236111
EXODUS/BENNET DUPARI,Villain,149310,na,4364,9520066,0.015683715
EXPEDITER II/ZOE CUL,Hero,136178,na,3727,6943401,0.019612579
EXPEDITER/JOHN WRAIT,Hero,101977,na,2389,2852466,0.03575047
EZEKEEL,Hero,14125,na,488,118828,0.11886929
FACADE,Hero,86658,na,2018,2035153,0.042580582
FACE/COL. EISEN,Hero,101782,na,2196,2410110,0.042231267
FAGIN,Hero,34,na,9,36,0.944444444
FAHE,Hero,104863,na,2401,2881200,0.036395599
"FAIRMONT, AMANDA MAN",Hero,121942,na,2980,4438710,0.027472396
"FAIRMONT, HANNAH",Hero,142270,na,4129,8522256,0.016693936
FAITH,Hero,70997,na,1455,1057785,0.067118554
FALCONA [INHUMAN],Hero,110430,na,2527,3191601,0.03460019
"FALCONER, CALVIN",Hero,83100,na,1944,1888596,0.04400094
FALCON/SAM WILSON,Hero,169220,na,6100,18601950,0.009096896
"FALK, DR. JENNIE",Hero,106653,na,2382,2835771,0.037609878
FALLEN | MUTANT X-VE,Hero,42185,na,800,319600,0.131993116
"FALLON, HOWARD",Hero,56244,na,1089,592416,0.094940042
"FALLON, MEG",Hero,75921,na,1527,1165101,0.065162591
"FALLON, RIGBY",Hero,93854,na,2057,2114596,0.044383892
"FALSWORTH, KENNETH",Hero,8685,na,280,39060,0.22235023
FALZON,Hero,126286,na,3353,5619628,0.022472306
FAMINE/AUTUMN ROLFSO,Villain,145431,na,4112,8452216,0.017206257
FAMINE | MUTANT X-VE,Villain,42185,na,800,319600,0.131993116
FANCY DAN,Villain,125233,na,3406,5798715,0.021596681
FANDRAL [ASGARDIAN],Hero,164802,na,5707,16282071,0.010121685
FANDRAL | MUTANT X-V,Hero,41081,na,785,307720,0.133501235
FANG,Hero,94265,na,1937,1875016,0.050274238
FANG III,Hero,92186,na,2275,2586675,0.035638803
FANG II,Hero,119624,na,2924,4273426,0.027992529
FANTASIA,Hero,111524,na,2423,2934253,0.038007629
FANTASMA,Hero,126856,na,3232,5221296,0.024295884
FARAHD,Hero,91393,na,1885,1775670,0.051469586
"FARGO, FLAGG",Hero,24993,na,521,135460,0.184504651
FAROUK,Hero,39162,na,777,301476,0.129900888
"FARREL, MIKE",Hero,147387,na,4402,9686601,0.015215554
FATALE/PAMELA GREENW,Hero,116329,na,2832,4008696,0.029019162
"FATE, IAN",Hero,126829,na,3311,5479705,0.023145224
FATHER TIME,Hero,123844,na,3094,4784871,0.025882411
FATH,Hero,148708,na,4295,9221365,0.016126463
"FAVERSHAM, DAPHNE",Hero,1160,na,81,3240,0.358024691
FAWKES,Hero,116869,na,2766,3823995,0.030562017
"FAWN, FELICIA",Hero,108872,na,2543,3232153,0.033684049
FAYRELYTE STRONGHEAR,Hero,157040,na,4968,12338028,0.012728128
FAZE,Hero,78709,na,1771,1567335,0.050218364
FEAR EATER/KKALLAKKU,Hero,62042,na,1234,760761,0.081552551
"FEIFFER, DEPUTY BEAU",Hero,87266,na,1778,1579753,0.055240281
"FELDSTADT, DR. HANS",Hero,57183,na,1078,580503,0.098505951
FENRIS,Villain,0,na,1,0,
"FENSTER, RICHARD",Hero,114068,na,2493,3106278,0.036721762
"FENTON, BARNEY",Hero,78482,na,1766,1558495,0.050357556
FENWAY,Hero,5924,na,276,37950,0.156100132
FERAL/MARIA CALLASAN,Hero,158300,na,4940,12199330,0.012976122
FERA,Hero,39400,na,787,309291,0.127388123
FER DE LANCE/TERESA,Villain,150285,na,4387,9620691,0.015621019
"FERGUSON, ISABEL",Hero,38395,na,749,280126,0.137063322
FEROCIA/,Villain,132682,na,3303,5453253,0.024330799
FERON,Hero,110941,na,2671,3565785,0.031112644
"FERRARI, CONNIE",Hero,124585,na,3083,4750903,0.026223436
FERRIS,Hero,116608,na,2756,3796390,0.030715496
FERRO2,Hero,148956,na,4423,9779253,0.015231838
FEUER,Hero,58545,na,1124,631126,0.092762776
FEVER PITCH/,Villain,42667,na,965,465130,0.091731344
"FIDDLER, BARNEY",Hero,109179,na,2341,2738970,0.039861335
FIELDER,Hero,14934,na,323,52003,0.28717574
"FIELDING, CLARENCE",Hero,87420,na,2093,2189278,0.039930973
"FIELDS, MARJORIE",Hero,80858,na,1837,1686366,0.047948073
"FIELDS, PROF. WILLIA",Hero,80858,na,1837,1686366,0.047948073
"FIELDS, TODD",Hero,80858,na,1837,1686366,0.047948073
FIELDSTONE/,Hero,75675,na,1504,1130256,0.066953858
"FIELDS, TRACI",Hero,96804,na,2273,2582128,0.037490008
"FIELSTEIN, FIREWORKS",Hero,144983,na,4125,8505750,0.017045293
FIFOLET,Hero,94856,na,1944,1888596,0.05022567
"FILLMORE, BETTY",Hero,9333,na,237,27966,0.333726668
"FILLMORE, GARRET",Hero,9333,na,237,27966,0.333726668
"FILLMORE, SHERIFF DO",Hero,66611,na,1383,955653,0.069702078
FIM,Hero,35775,na,688,236328,0.151378592
FIN FANG FOOM/MIDGAR,Villain,143856,na,4051,8203275,0.017536411
FIN FANG FOOM | MUTA,Villain,41081,na,785,307720,0.133501235
FIN/PETER NOBLE,Hero,124976,na,3133,4906278,0.02547267
FIREARM/,Hero,106362,na,2198,2414503,0.044051302
FIREBALLS/JACK FARLE,Hero,95251,na,2050,2100225,0.04535276
FIREBIRD/BONITA JUAR,Hero,165286,na,5767,16626261,0.009941261
FIREBOLT,Hero,1868,na,80,3160,0.591139241
FIREBRAND/GARY GILBE,Hero,124339,na,3084,4753986,0.026154684
FIREBRAND II/BROXTEL,Hero,110496,na,2659,3533811,0.031268226
FIREBRAND III/RICHAR,Hero,89288,na,1907,1817371,0.04913031
FIREBUG/,Hero,144929,na,4057,8227596,0.017614987
FIRE EATER/TOMAS,Villain,126855,na,3324,5522826,0.022969219
FIREFALL III/ARCHIE,Hero,80103,na,1618,1308153,0.061233663
FIREFALL II,Hero,108373,na,2565,3288330,0.03295685
FIREFALL IV/TARN,Hero,10565,na,254,32131,0.328810183
FIREFALL/KARAS,Hero,25417,na,525,137550,0.184783715
FIREFIGHT/,Hero,138265,na,3615,6532305,0.021166342
FIREFIST II/,Hero,83119,na,1945,1890540,0.043965745
FIREFIST/RUSTY COLLI,Hero,160710,na,5162,13320541,0.012064825
FIREFLY II,Hero,9487,na,187,17391,0.545512046
FIREFLY,Hero,67482,na,1274,810901,0.083218543
FIRELORD/PYREUS KRIL,Villain,164175,na,5558,15442903,0.010631097
FIRESTAR/ANGELICA JO,Hero,169780,na,6091,18547095,0.009153994
FIRESTAR DOPPELGANGE,Hero,155866,na,4911,12056505,0.012927959
FIRESTAR | MUTANT X-,Hero,41081,na,785,307720,0.133501235
FIRESTRIKE/DALTON BE,Hero,102017,na,2220,2463090,0.0414183
FIREWALL/THEARY/MIN,Hero,109524,na,2540,3224530,0.03396588
"FISHER, PROF. FRANCE",Hero,82330,na,1623,1316253,0.062548765
"FISHMAN, DR. JONATHA",Hero,102462,na,2246,2521135,0.040641219
"FISK, VANESSA",Villain,136998,na,3804,7233306,0.018939887
FIST/,Hero,98350,na,2183,2381653,0.041294849
FITCH/,Hero,56281,na,1090,593505,0.094828182
"FITZGERALD, KENNY",Hero,88796,na,2108,2220778,0.039984186
"FITZGERALD, MOLLY",Hero,88597,na,1971,1941435,0.045634801
"FITZPATRICK, WILL",Hero,103516,na,2269,2573046,0.040230917
"FITZROY, TREVOR",Villain,129481,na,3414,5825991,0.022224717
FIXER II/PAUL NORBER,Villain,162420,na,5559,15448461,0.010513669
FIXER/SWEENEY,Villain,62459,na,1271,807085,0.077388379
FIXX,Hero,81455,na,1655,1368685,0.059513328
FIZGIG/,Hero,75675,na,1504,1130256,0.066953858
FIZ [SKRULL],Hero,162041,na,5363,14378203,0.011269906
FLAG-SMASHER,Villain,147982,na,4402,9686601,0.015276979
FLAMBE/,Hero,86699,na,1673,1398628,0.061988606
FLAME,Villain,57069,na,1155,666435,0.085633258
FLAME II,Villain,77019,na,1493,1113778,0.069151123
FLARE/,Hero,13400,na,431,92665,0.144606917
FLASH/BARRY ALLEN/BU,Hero,85899,na,1600,1279200,0.067150563
FLATIRON/RUSSELL,Hero,122064,na,3109,4831386,0.0252648
FLATMAN,Hero,143041,na,3972,7886406,0.018137666
"FLEET, JONAS",Hero,7902,na,297,43956,0.17977068
"FLEET, TAMARA",Hero,7902,na,297,43956,0.17977068
"FLEMING, PHILIP",Hero,112611,na,2538,3219453,0.034978302
FLEX/ADRIAN CORBO,Hero,110640,na,2650,3509925,0.031522041
FLINCH/,Hero,33583,na,585,170820,0.196598759
"FLINN, LANCELOT LANC",Hero,57183,na,1078,580503,0.098505951
"FLINT, LT.",Hero,23875,na,450,101025,0.236327642
FLO,Hero,8480,na,242,29161,0.290799355
"FLORESCU, ANTON",Hero,5644,na,176,15400,0.366493506
"FLORES, DAHLIA",Hero,53270,na,1034,534061,0.09974516
"FLORES, JAMIE",Hero,160176,na,5126,13135375,0.012194246
"FLORES, SHANICE",Hero,53270,na,1034,534061,0.09974516
FLUFFY,Hero,78407,na,1760,1547920,0.050653135
FLUX/PRIVATE BENNY T,Villain,76748,na,1623,1316253,0.058307939
FLY,Hero,131469,na,3521,6196960,0.02121508
FLYING DUTCHMAN,Hero,120404,na,3000,4498500,0.026765366
FLYING FOX,Hero,29739,na,698,243253,0.12225543
FLYING TIGER,Hero,146993,na,4169,8688196,0.016918702
FLYNN,Hero,89198,na,2035,2069595,0.043099254
"FOGELSTROM, HIRAM",Hero,38443,na,833,346528,0.110937644
"FOGG, ARCHIMEDES ARC",Hero,82487,na,1581,1248990,0.066042963
FOGG/THOMAS FOGG,Hero,84683,na,1994,1987021,0.04261807
FOLD,Villain,16534,na,403,81003,0.204115897
"FONDOZZI, MICKEY",Hero,72377,na,1571,1233235,0.058688733
"FONG, DR. CHARLES WA",Hero,114450,na,2759,3804661,0.030081524
"FONG, KATY",Hero,3159,na,121,7260,0.435123967
"FONG, LI",Hero,113023,na,2648,3504628,0.032249642
"FONTAINE, CINDER",Hero,140589,na,3823,7305753,0.019243602
FONTANELLE/GLORIA DA,Hero,103650,na,2305,2655360,0.039034255
"FONTREAUX, GUY",Hero,35840,na,807,325221,0.110201986
FOOL,Hero,134569,na,3515,6175855,0.021789534
FOOLKILLER II/GREG S,Villain,129269,na,3524,6207526,0.02082456
FOOLKILLER III/KURT,Villain,79557,na,1778,1579753,0.050360404
FOOLKILLER/ROSS EVER,Villain,6591,na,224,24976,0.263893338
FORCE/CLAYTON WILSON,Hero,137362,na,3872,7494256,0.018328971
"FORD, GERALD",Hero,57969,na,1100,604450,0.095903714
FORD,Hero,70430,na,1524,1160526,0.060687998
FOREARM,Hero,145912,na,4204,8834706,0.016515773
FOREIGNER/RAFAEL BAS,Hero,158123,na,5051,12753775,0.012398133
FORGE,Hero,169749,na,6130,18785385,0.009036227
FORGE | EARTH 998,Hero,8591,na,259,33411,0.257130885
FORGE | MUTANT X-VER,Hero,47415,na,896,400960,0.118253691
FORGOTTEN ONE/GILGAM,Hero,155726,na,4755,11302635,0.013777849
FOROPULIST,Hero,61255,na,1191,708645,0.086439614
"FORRESTER, CAPT. ALE",Hero,126174,na,3272,5351356,0.023577949
"FORRESTER, DR. CEDRI",Hero,79354,na,1807,1631721,0.048632088
"FORTHWARD, KENT",Hero,87900,na,1793,1606528,0.054714266
FORTUNATO,Hero,127500,na,3439,5911641,0.021567615
"FORTUNATO, GIACOMO J",Hero,98441,na,2492,3103786,0.031716426
"FORTUNATO, JAMES",Hero,78429,na,1761,1549680,0.050609803
"FORTUNATO, MARY",Hero,78429,na,1761,1549680,0.050609803
"FORTUNE, DOMINIC",Hero,121754,na,3142,4934511,0.024673975
FORTUNE,Hero,36138,na,668,222778,0.1622153
FOUNDRY,Hero,95152,na,2003,2005003,0.047457286
"FOWLER, RED",Hero,10906,na,345,59340,0.183788338
FOXBAT,Hero,144149,na,4022,8086231,0.017826476
FOXFIRE/OLIVIA UNDER,Hero,16952,na,344,58996,0.287341515
"FOX, PHIL",Hero,32204,na,612,186966,0.172245221
"FRANKENSTEIN, BASIL",Hero,101930,na,2203,2425503,0.042024273
FRANKENSTEIN MONSTER,Hero,148853,na,4333,9385278,0.015860265
FRANKENSURFER/BORGO,Hero,70501,na,1505,1131760,0.062293242
FRANKIE THE FISH,Hero,122517,na,3071,4713985,0.025990112
"FRANKLIN, JEREMY",Hero,89694,na,2053,2106378,0.042582101
"FRASER, DET. KATE",Hero,53424,na,921,423660,0.126101119
FREAK QUINCY,Hero,78007,na,1588,1260078,0.061906485
FREDD,Hero,54573,na,1024,523776,0.104191486
"FREDERICKS, GENERAL",Hero,136332,na,3633,6597528,0.020664103
"FREDERICKSON, KOLINA",Hero,80233,na,1808,1633528,0.049116391
"FREEMAN, DEREK",Hero,135119,na,3419,5843071,0.023124655
"FREEMAN, DUANE JEROM",Hero,157055,na,4987,12432591,0.012632524
FREE SPIRIT/CATHY WE,Hero,127179,na,3190,5086455,0.025003465
FRENCHIE/JEAN-PAUL D,Hero,156837,na,5051,12753775,0.0122973
FRIDAY,Hero,118484,na,2755,3793635,0.031232314
"FRIEDLANDER, SHARON",Hero,143902,na,4029,8114406,0.017734139
FRIGGA,Hero,150149,na,4424,9783676,0.01534689
FROG MAN/FROG LE BLA,Hero,142396,na,3950,7799275,0.018257594
FROG-MAN II/EUGENE P,Villain,138024,na,3706,6865365,0.020104394
FROH,Hero,107768,na,2426,2941525,0.036636779
"FROST, ADRIENNE",Hero,82161,na,1634,1334161,0.061582523
FROSTBITE/DR. SLOANE,Hero,93459,na,2022,2043231,0.04574079
"FROST, BYRON",Hero,138105,na,3659,6692311,0.020636369
"FROST, CARMILLA",Hero,61490,na,1201,720600,0.085331668
"FROST, CORDELIA",Hero,47786,na,1079,581581,0.082165683
"FROST, DEACON",Villain,9095,na,228,25878,0.351456836
FROST,Villain,74765,na,1582,1250571,0.05978469
"FUANARO, RENEE",Hero,15763,na,451,101475,0.155338753
FUGUE,Hero,107597,na,2514,3158841,0.034062177
"FUJIKAWA, KENJIRO",Hero,79640,na,1640,1343980,0.059256834
"FUJIKAWA, RUMIKO",Hero,149512,na,4387,9620691,0.015540672
"FULLERTON, MARY ELLE",Hero,80051,na,1820,1655290,0.04836071
"FULLERTON-SMITH, CAS",Hero,69515,na,1350,910575,0.076341872
FU MANCHU,Villain,122932,na,3342,5582811,0.022019732
"FUNARO, DONNA",Hero,108094,na,2427,2943951,0.036717323
FURGAR,Hero,112278,na,2599,3376101,0.033256706
"FURMAN, RICHARD",Hero,95473,na,2236,2498730,0.03820861
"FURMINTZ, HARMON",Hero,133728,na,3439,5911641,0.02262113
"FURY, COL. NICHOLAS",Hero,170460,na,6231,19409565,0.008782268
"FURY, DAWN",Hero,132454,na,3497,6112756,0.021668459
"FURY, NICK II",Hero,95985,na,2025,2049300,0.046837945
"FURY, NICK L.M.D.",Hero,96283,na,2377,2823876,0.034096044
"FURY, NICK | MUTANT",Hero,48755,na,943,444153,0.109770732
FU'SE,Hero,102977,na,2172,2357706,0.043676777
FUSION/MARKLEY,Hero,80888,na,1839,1690041,0.047861561
FUTURIST,Hero,115946,na,2696,3632860,0.031915901
GAARD/JOHNNY STORM E,Hero,101733,na,2209,2438736,0.041715462
GAARK,Hero,91887,na,1924,1849926,0.049670635
GABRIEL III,Hero,76210,na,1612,1298466,0.058692334
GADFLY/RUTH MACRAE,Hero,116483,na,2870,4117015,0.028293072
GADRIEL,Hero,66728,na,1440,1036080,0.064404293
GAEA,Hero,151990,na,4635,10739295,0.014152698
GAFF/SIDNEY E. LEVIN,Hero,148885,na,4395,9655815,0.015419206
GAIA,Hero,60028,na,1304,849556,0.070658085
GALACTUS/GALAN,Villain,167908,na,5950,17698275,0.009487252
GALADRIEL,Hero,91393,na,1885,1775670,0.051469586
"GALANNAN, BILL",Hero,79934,na,1821,1657110,0.048236991
GALEN,Hero,119611,na,2667,3555111,0.0336448
"GALEN KOR, ADMIRAL [",Hero,127511,na,3184,5067336,0.025163321
"GALE, SHERIFF",Hero,9333,na,237,27966,0.333726668
"GALLAGHER, BOB",Hero,94033,na,2000,1999000,0.04704002
GALTUS,Hero,56024,na,1102,606651,0.092349638
"GALVIN, TOMMY",Hero,79295,na,1800,1619100,0.048974739
GAMBIT DOPPELGANGER,Villain,161728,na,5344,14276496,0.01132827
GAMBIT | MUTANT X-VE,Hero,81537,na,1685,1418770,0.057470203
GAMBIT/REMY LEBEAU,Hero,169630,na,6119,18718021,0.00906239
"GAMBLE, GRACIE",Hero,104772,na,2311,2669205,0.039252137
"GAMBONNO, ERNESTO",Hero,160539,na,5299,14037051,0.011436804
"GAMBONNO, LUIGI",Hero,160539,na,5299,14037051,0.011436804
GAMECOCK/,Hero,116823,na,2628,3451878,0.033843317
"GAMELIN, JOHN T J.T.",Hero,118002,na,2994,4480521,0.026336669
GAMESMASTER/JEREMY,Villain,110167,na,2602,3383901,0.032556212
GAMMA-BURN/,Hero,59002,na,1046,546535,0.10795649
GAMMENON [CELESTIAL],Hero,155620,na,4880,11904760,0.013072082
GAMORA,Hero,165940,na,5706,16276365,0.010195151
"GANCE, TABITHA TABBY",Hero,43872,na,953,453628,0.096713607
"GANGER, CARMEN",Hero,89543,na,2097,2197656,0.040744775
"GANGER, DR. ALEXEI",Hero,106087,na,2609,3402136,0.031182469
"GANNON, RICH",Hero,81480,na,1899,1802151,0.045212638
"GANNON, SGT. FRANK",Hero,79891,na,1808,1633528,0.048907028
GANTRY,Hero,85321,na,1936,1873080,0.045551178
GANYMEDE,Hero,40715,na,717,256686,0.158617922
G'ANYM,Hero,102097,na,2159,2329561,0.043826712
"GAPON, DZHOKHAR",Hero,119356,na,2811,3949455,0.030220879
GARABALDI,Hero,86047,na,1830,1673535,0.051416313
GARABED/BASHUR,Hero,104199,na,2263,2559453,0.040711433
"GARCIA, REV.",Hero,104647,na,2319,2687721,0.038935217
GARDENER/ORD ZYONYZ,Hero,135507,na,3779,7138531,0.018982477
"GARFIELD, MURRAY",Hero,79615,na,1670,1393615,0.057128403
GARGOUILLE/,Villain,109768,na,2330,2713285,0.040455758
GARGOYLE/IGOR DRENKO,Hero,73291,na,1492,1112286,0.065892226
GARGOYLE II/ISAAC CH,Hero,165901,na,5788,16747578,0.00990597
GARGOYLE | MUTANT X-,Hero,41081,na,785,307720,0.133501235
GARM,Hero,24257,na,528,139128,0.174350239
GARNOK REBBAHN,Hero,35775,na,688,236328,0.151378592
GAROKK,Villain,118849,na,2954,4361581,0.027249064
GAROTTE/,Hero,14125,na,488,118828,0.11886929
"GARRETT, JOHN",Villain,94370,na,2174,2362051,0.039952567
"GARRISON, DR.",Hero,79943,na,1796,1611910,0.049595201
GARTHAN SAAL,Villain,60688,na,1164,676866,0.089660287
"GARTH, DONNA",Hero,80078,na,1834,1680861,0.04764106
GARTH,Hero,69072,na,1219,742371,0.093042428
GAR-TOOM,Hero,24257,na,528,139128,0.174350239
"GARVIN, GEARS",Hero,149239,na,4410,9721845,0.015350893
GATECRASHER,Hero,148947,na,4422,9774831,0.015237808
"GATES, JUNIOR",Hero,115062,na,2639,3480841,0.033055805
GATEWAY,Hero,149718,na,4381,9594390,0.015604744
"GATOR, LORD",Hero,134424,na,3389,5740966,0.023414875
GATTLING/,Hero,26471,na,566,159895,0.165552394
"GATZ, WILLIAM BILLY",Hero,72622,na,1509,1137786,0.063827468
"GAULTHING, ANDERSON",Hero,86489,na,1732,1499046,0.057696028
GAUNT II,Hero,92797,na,1937,1875016,0.049491311
GAUNTLET,Hero,146025,na,4138,8559453,0.017060085
GAUNT/MENDEL STROMM,Hero,89724,na,2143,2295153,0.039092819
"GAUNT, OFFICER KIM",Hero,93789,na,1962,1923741,0.048753444
GAZA,Villain,152963,na,4610,10623745,0.014398218
GAZELLE,Hero,137510,na,3841,7374720,0.018646132
GEATAR,Hero,76573,na,1585,1255320,0.060998789
"GEDDINGS, JUDITH GHO",Hero,57992,na,1239,766941,0.075614682
GEE/ALEX POWER,Hero,161396,na,5348,14297878,0.011288109
"GEESEY, KARL",Hero,18005,na,556,154290,0.116695833
GEIGER/DELILAH DEEDE,Hero,96357,na,2012,2023066,0.047629193
GEIRRODUR,Hero,123143,na,3133,4906278,0.025099067
GEIST,Villain,76407,na,1474,1085601,0.070382212
"GELLER, URI",Hero,51570,na,1047,547581,0.094177848
GEMINI/JOSHUA LINK,Villain,142936,na,4044,8174946,0.017484641
GENECIDE,Hero,66874,na,1390,965355,0.069273998
GENERAL ADMISSION,Hero,70371,na,1386,959805,0.073318018
GENERAL OBSIDIAN,Hero,66402,na,1373,941878,0.070499576
GENESIS/TYLER DAYSPR,Villain,116449,na,2871,4119885,0.028265109
GENII/JASON KIMBALL,Hero,119651,na,2835,4017195,0.029784713
GENTRY,Hero,80213,na,1649,1358776,0.059033277
"GENUARDI, MR.",Hero,100822,na,2178,2370753,0.042527416
"GEORGE, DAVID LLOYD",Hero,101782,na,2196,2410110,0.042231267
"GERARD, TERENCE",Hero,87835,na,1990,1979055,0.044382294
"GERASI, DON MARIO",Hero,93586,na,2178,2370753,0.039475222
"GERASI, JOEY",Hero,23473,na,762,289941,0.08095785
"GERASI, LESLIE",Hero,14222,na,489,119316,0.119196084
"GERASI, MARY ROSE",Hero,14222,na,489,119316,0.119196084
"GERHARDT, JOSEPH HEI",Hero,24255,na,466,108345,0.223868199
"GERVASE, LADY ALYSSA",Hero,0,na,1,0,
GESTALT,Hero,62642,na,1217,739936,0.084658673
GHAUR [DEVIANT],Hero,165993,na,5714,16322041,0.010169868
GHOST,Villain,130269,na,3514,6172341,0.021105282
GHOST GIRL II/LILLI,Hero,104805,na,2425,2939100,0.035658875
GHOST GIRL/,Hero,101927,na,2200,2418900,0.042137749
GHOST RIDER III/DAN,Hero,163815,na,5692,16196586,0.010114169
GHOST RIDER II/JOHNN,Hero,163813,na,5646,15935835,0.010279537
GIBBON/MARTIN BLANK,Villain,92071,na,2119,2244021,0.041029473
"GIDEON, CLAIRE",Hero,92422,na,1927,1855701,0.04980436
GIDEON,Hero,150767,na,4491,10082295,0.014953639
"GIDEON, GREGORY HUNG",Hero,92490,na,1929,1859556,0.049737679
GIGANTO,Villain,103550,na,2270,2575315,0.040208674
GIGANTUS,Hero,130862,na,3489,6084816,0.02150632
"GILBERTI, ROSE",Hero,81368,na,1605,1287210,0.063212685
"GILBERT, PROFESSOR G",Hero,129073,na,3271,5348085,0.024134433
