hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
"BECKMAN, JOSEPH",Hero,13781,93,278,25854,0.533031639
"BECKMAN, LISA",Hero,13781,93,278,25854,0.533031639
"BECKMAN, SARAH",Hero,13781,93,278,25854,0.533031639
"BEDFORD, BRAD HULK",Hero,65629,835,1078,900130,0.07291058
BEDLAM II/OLISA KABA,Hero,196255,5147,3961,20387267,0.009626352
BEDLAM/JESSE AARONSO,Hero,175034,3696,3598,13298208,0.013162225
BEEF/,Villain,82877,831,1567,1302177,0.063644958
BEEFER,Hero,222046,7427,4703,34929181,0.006357034
"BEERE, JASON",Hero,157138,2988,2992,8940096,0.017576769
BEETLE II/LEILA DAVI,Villain,171100,3855,3536,13631280,0.012552013
BEETLE ROBOT,Hero,142491,2276,2634,5994984,0.02376837
BEETLE/ABNER RONALD,Villain,252187,10161,5796,58893156,0.00428211
BEHEMOTH,Hero,111599,1247,1957,2440379,0.045730192
"BEL-DANN, GEN.",Hero,176832,3904,3479,13582016,0.013019569
BELASCO,Villain,171142,3929,3452,13562908,0.012618385
BELDAME,Hero,127807,1945,2324,4520180,0.028274759
"BELGRADE, DR. HORATI",Hero,99802,1403,2050,2876150,0.034699859
BELIAL,Hero,7407,137,273,37401,0.198042833
"BELL, HERBERT",Hero,102490,1306,1790,2337740,0.043841488
BELLADONNA,Hero,97787,1666,1859,3097094,0.031573791
BELLAM,Hero,145057,2892,2639,7631988,0.01900645
BELLE,Hero,63399,668,1121,748828,0.084664302
BENAZA,Hero,20699,187,369,69003,0.299972465
BENCHLEY,Hero,47348,465,888,412920,0.114666279
"BENDIX, DR. ALBERT",Hero,95973,1614,1808,2918112,0.032888731
BENEDICT,Hero,166216,3756,3222,12101832,0.01373478
"BENEDICT, ANDREW",Hero,49093,396,942,373032,0.131605331
BENGAL/,Hero,128982,2255,2556,5763780,0.022378023
"BENJAMIN, BYRON",Hero,110593,1458,1996,2910168,0.038002273
"BENNETT, DANNY",Hero,114705,1954,2076,4056504,0.028276812
"BENNETT, MITCH",Hero,114705,1954,2076,4056504,0.028276812
"BENNING, VERONICA",Hero,152518,2831,2956,8368436,0.018225389
"BENNY, JAKE",Hero,10398,66,237,15642,0.664748753
"BENTLEY, MILES",Hero,36590,549,864,474336,0.077139412
"BENTLEY, VICTORIA",Hero,153111,3057,2956,9036492,0.016943633
"BENTON, TERRY",Hero,45392,421,868,365428,0.124215988
"BENWAY, DR.",Hero,125913,1652,2241,3702132,0.034010943
"BERDITCHEV, ITZHAK",Hero,140791,2578,2617,6746626,0.020868357
BEREET,Hero,242868,9465,5418,51281370,0.004735989
"BERENGHETTI, MICHAEL",Hero,117364,2105,2181,4591005,0.025563902
"BERENGHETTI, SUSAN",Hero,87003,1293,1573,2033889,0.042776671
"BERGER, PROF.",Hero,109134,1118,1937,2165566,0.050395139
"BERGIER, REBECCA",Hero,133160,2623,2540,6662420,0.019986732
"BERGLUND, GEN.",Hero,102927,1886,2032,3832352,0.026857397
"BERKELEY, TRAVIS",Hero,137880,2646,2643,6993378,0.019715794
"BERMAN, ADAM",Hero,43936,443,864,382752,0.114789733
BERNARD THE POET,Hero,218079,6562,4737,31084194,0.007015752
"BERNHARD, CLARICE",Hero,107523,1777,2031,3609087,0.029792299
BERNIE,Hero,180670,4421,3669,16220649,0.011138272
"BERNSTEIN, DR. NOAH",Hero,122792,1974,2260,4461240,0.027524186
"BERNSTEIN, EMMA WEBS",Hero,41905,355,764,271220,0.154505567
BERSERKER,Villain,155329,2864,2920,8362880,0.018573625
BERSERKER II,Villain,1,1,1,1,1
BERSERKER III,Villain,124573,1998,2213,4421574,0.028173904
BERTRAM,Hero,100306,1090,1767,1926030,0.052079147
BERYL,Hero,114993,1399,2029,2838571,0.040510877
BERYLLIUM,Hero,142782,2881,2908,8377948,0.017042598
BETA RAY BILL,Hero,240766,8912,5353,47705936,0.005046877
BETA RAY BILL | MUTA,Hero,45776,261,785,204885,0.223422896
"BETELHEIM, NORMA",Hero,48019,178,748,133144,0.36065463
BETTY-6,Hero,9108,68,242,16456,0.553475936
BEVATRON/,Hero,82877,831,1567,1302177,0.063644958
"BEYNON, DR. BRADLEY",Hero,152155,2696,2873,7745608,0.019644036
BEYONDER,Villain,252159,9900,5746,56885400,0.004432754
BEYONDER | MUTANT X-,Villain,45776,261,785,204885,0.223422896
BI-BEAST,Villain,70196,877,1168,1024336,0.068528295
BI-BEAST II,Villain,167224,4168,3372,14054496,0.011898257
BIANDU,Hero,4948,72,178,12816,0.3860799
BIG BEN/,Hero,106034,1883,2080,3916640,0.027072695
BIG BERTHA/ASHLEY CR,Hero,173820,4140,3505,14510700,0.011978747
BIG CASINO/,Hero,133975,2111,2472,5218392,0.025673617
BIG MAN/FREDERICK FO,Villain,197786,6353,4154,26390362,0.00749463
BIG ONE/KENJIRO SASA,Hero,140923,2498,2660,6644680,0.021208395
"BIGGERS, MELVIN",Hero,115862,1117,1974,2204958,0.052546126
BILE/,Hero,198564,5166,4057,20958462,0.009474168
"BILLUPS, AGENT",Hero,145444,2612,2699,7049788,0.020630975
BINARY | MUTANT X-VE,Hero,45776,261,785,204885,0.223422896
BINARY/CAROL DANVERS,Hero,260672,10912,6112,66694144,0.003908469
BIOHAZARD,Villain,52926,504,1032,520128,0.101755722
BIOHAZARD II/FLETCHE,Villain,81861,702,1455,1021410,0.080145094
BIRD MAN III/,Hero,157299,2830,3028,8569240,0.018356237
BIRD MAN/HENRY HAWK,Hero,207737,5881,4418,25982258,0.007995341
"BIRD, TUESDAY",Hero,86388,736,1438,1058368,0.081623783
BIRDBRAIN,Hero,78810,837,1424,1191888,0.066121985
BIRDY,Hero,121660,1734,2220,3849480,0.031604269
BISHOP /,Hero,251492,9662,5802,56058924,0.004486208
BISON/BILLY KITSON,Hero,172580,3223,3400,10958200,0.015748937
BITMAP/,Hero,160805,3207,3207,10284849,0.015635135
BIZEN,Hero,9725,90,298,26820,0.362602535
BLACK AVENGER/JERRY,Hero,111787,1362,1932,2631384,0.042482207
BLACK BOLT | MUTANT,Villain,45776,261,785,204885,0.223422896
BLACK BOLT/BLACKANTO,Villain,259660,11192,6025,67431800,0.003850705
BLACK BRIGADE,Villain,162479,3534,3161,11170974,0.014544748
BLACK CAT/FELICIA HA,Villain,251742,9810,5811,57005910,0.004416068
BLACK CRANE/,Hero,109583,1415,1934,2736610,0.040043338
BLACK CROW/JESSE BLA,Hero,210014,6562,4522,29673364,0.007077526
BLACK DEATH/DR. IVAN,Villain,114317,1315,1946,2558990,0.044672703
BLACK FOX II/,Hero,175431,4346,3520,15297920,0.011467637
BLACK FOX/ROBERT W.,Hero,172544,4441,3426,15214866,0.011340488
BLACK GOLIATH/DR. WI,Hero,246366,9513,5510,52416630,0.00470015
BLACK HOLE/MORTON KI,Villain,71315,488,1117,545096,0.130830166
BLACK KING/SEBASTIAN,Hero,245582,9070,5610,50882700,0.004826434
BLACK KNIGHT II/SIR,Hero,182941,5012,3652,18303824,0.009994687
BLACK KNIGHT III/EOB,Hero,193753,5733,4000,22932000,0.008449023
BLACK KNIGHT IV DOPP,Hero,228087,7286,4990,36357140,0.006273513
BLACK KNIGHT IV/PROF,Hero,236234,8680,5215,45266200,0.005218773
BLACK KNIGHT V DOPPE,Hero,237256,8264,5338,44113232,0.005378341
BLACK KNIGHT V STATU,Hero,197663,5717,4157,23765569,0.0083172
BLACK KNIGHT V/DANE,Hero,263056,11506,6190,71222140,0.003693458
BLACK KNIGHT VI/PROF,Hero,39601,270,668,180360,0.219566423
BLACK KNIGHT/SIR PER,Hero,193485,6115,4085,24979775,0.007745666
BLACK LAMA,Hero,136905,2360,2489,5874040,0.023306787
BLACK MAMBA/TANYA SE,Villain,220252,6843,4717,32278431,0.006823504
BLACK MARIAH,Villain,51055,511,901,460411,0.110890053
BLACK MARVEL/DAN LYO,Hero,111853,1364,1934,2637976,0.042401068
BLACK MORAY,Hero,63236,568,1065,604920,0.104536137
BLACK MOUNTAIN/KUROY,Hero,85220,857,1432,1227224,0.069441276
BLACK PANTHER | MUTA,Hero,45776,261,785,204885,0.223422896
BLACK PANTHER/T'CHAL,Hero,263375,11700,6224,72820800,0.003616755
BLACK RAAZER/,Hero,34838,126,578,72828,0.478359971
BLACK RACER/,Hero,207001,5727,4334,24820818,0.008339814
BLACK RAZER,Hero,24854,158,461,72838,0.341222988
BLACK SPECTRE/CARSON,Hero,25742,189,450,85050,0.302669018
BLACK TALON II/SAMUE,Villain,176614,3940,3519,13864860,0.012738246
BLACK TALON III,Villain,1139,71,73,5183,0.219756898
BLACK TALON/DESMOND,Villain,8342,37,180,6660,1.252552553
BLACK TARANTULA II/C,Hero,110628,1951,2164,4221964,0.026202971
BLACK TARANTULA/LAMU,Hero,96068,1641,1825,2994825,0.032078001
BLACK TOM CASSIDY,Villain,199741,5307,4336,23011152,0.008680183
BLACK WIDOW DOPPELGA,Villain,228087,7286,4990,36357140,0.006273513
BLACK WIDOW II/YELEN,Hero,107451,1598,2087,3335026,0.032218939
BLACK WIDOW | MUTANT,Hero,45776,261,785,204885,0.223422896
BLACK WIDOW/NATASHA,Villain,265043,11973,6260,74950980,0.003536218
"BLACK, CAL",Hero,50920,337,881,296897,0.17150729
"BLACK, CYRUS",Hero,96264,1427,1795,2561465,0.037581618
"BLACK, RACHEL",Hero,58944,404,1025,414100,0.142342429
BLACKBALL,Hero,199273,4816,4086,19678176,0.010126599
BLACKBIRD/,Hero,135000,1855,2408,4466840,0.030222708
BLACKBODY,Hero,68234,515,1140,587100,0.116222109
BLACKHEART,Villain,194466,5236,4124,21593264,0.009005864
BLACKJACK/,Villain,74684,670,1385,927950,0.080482785
BLACKOUT II/,Villain,154520,3445,3125,10765625,0.014353091
BLACKOUT/MARCUS DANI,Villain,205469,6211,4244,26359484,0.007794879
"BLACKSHEAR, JONAS",Hero,62637,573,1032,591336,0.105924551
BLACKWELL,Hero,15944,302,488,147376,0.108185865
BLACKWING II/,Hero,110126,1378,1954,2692612,0.04089932
BLACKWING/JOSEPH MAN,Hero,200314,5218,4175,21785150,0.009194979
"BLACKWOOD, JENNY",Hero,51117,234,758,177372,0.288190921
BLACKWULF,Hero,67376,815,1240,1010600,0.066669305
BLADE/,Hero,131655,3212,2757,8855484,0.014867059
"BLAIR, CALEY",Hero,20077,320,556,177920,0.112842851
"BLAIRE, CARTER",Hero,226693,7573,4868,36865364,0.006149214
"BLAKE, BECKY",Hero,207327,6510,4472,29112720,0.007121526
"BLAKE, DR. DONALD",Hero,94043,1182,1539,1819098,0.0516976
"BLAKE, DR. DONALD (C",Hero,118676,1520,1985,3017200,0.039333157
"BLAKE, EMILY",Hero,27138,374,682,255068,0.106395157
"BLAKE, KENT",Hero,97462,1696,1861,3156256,0.030878991
"BLANDING, ANDREW",Hero,48458,284,855,242820,0.199563463
"BLANDING, HALEY",Hero,48458,284,855,242820,0.199563463
"BLANDING, MRS.",Hero,48458,284,855,242820,0.199563463
BLAQUESMITH,Hero,217852,6263,4713,29517519,0.007380431
BLARE/,Hero,1,1,1,1,1
BLASTAAR,Villain,226938,7687,4861,37366507,0.0060733
BLASTING CAP/,Villain,35750,238,627,149226,0.239569512
"BLAZE, CRAIG",Hero,68614,858,1265,1085370,0.063217152
"BLAZE, EMMA",Hero,68614,858,1265,1085370,0.063217152
"BLAZE, ROXANNE SIMPS",Hero,179369,4286,3739,16025354,0.011192826
BLAZING SKULL/MARK T,Hero,161467,3500,3138,10983000,0.014701539
"BLESSING, MORGANA",Hero,159725,3404,3309,11263836,0.014180338
BLIND AL/ALTHEA,Hero,153348,2787,3016,8405592,0.018243569
BLINDSIDE II/BOBBI C,Hero,104540,1347,1853,2495991,0.041883164
"BLINK/FERGUSON, CLAR",Hero,44795,453,878,397734,0.112625524
BLISS,Hero,101691,1066,1699,1811134,0.056147695
"BLISS, BONNIE",Hero,8776,89,281,25009,0.350913671
"BLISS, MISS",Hero,139992,2504,2606,6525424,0.021453319
BLITZIANA,Hero,152163,3184,2824,8991616,0.016922764
BLITZKRIEG/,Villain,250457,10210,5704,58237840,0.004300589
BLIZZARD II/DONALD G,Villain,164127,3237,3241,10491117,0.015644378
BLIZZARD/PROF. GREGO,Villain,187508,5515,3934,21696010,0.008642511
BLOB/FRED J. DUKES,Villain,257959,10572,5994,63368568,0.004070772
BLOCKADE/DEXTER PARI,Hero,91269,1008,1735,1748880,0.052187114
BLOCKBUSTER II,Villain,111203,1334,1920,2561280,0.043416963
BLOCKBUSTER III/MICH,Villain,164931,3102,3222,9994644,0.016501938
BLOCKBUSTER/,Villain,137732,2281,2577,5878137,0.023431233
BLOK,Hero,94952,1154,1616,1864864,0.050916313
BLOKE/MICKEY TORK,Hero,86588,802,1424,1142048,0.075818179
BLOOD BROTHERS,Villain,235187,8600,5200,44720000,0.005259101
BLOOD SPIDER/,Hero,102555,1776,1940,3445440,0.029765429
BLOOD WRAITH/SEAN DO,Hero,171144,4067,3300,13421100,0.012751861
BLOOD-TIDE,Hero,3143,69,148,10212,0.307775166
BLOODAXE/JACKIE LUKU,Villain,207254,6373,4336,27633328,0.007500146
BLOODHOUND/,Hero,52715,452,879,397308,0.132680439
BLOODLUST,Villain,179679,3992,3565,14231480,0.012625461
BLOODSCREAM,Hero,175845,4546,3562,16192852,0.010859421
BLOODSHED/WYNDELL DI,Hero,93980,1586,1769,2805634,0.033496885
BLOODSTONE/ULYSSES B,Hero,161094,2992,3186,9532512,0.016899428
BLOODSTORM | MUTANT,Hero,96284,941,1716,1614756,0.059627585
BLOODSTRIKE/ERIC CON,Hero,132033,2181,2523,5502663,0.023994382
"BLOODVESSEL, BUSTA",Hero,4329,67,210,14070,0.307675906
BLOODWING [SHI'AR],Hero,54890,465,921,428265,0.128168307
BLOODWRAITH/SEAN DOL,Hero,143301,2614,2661,6955854,0.020601496
BLOODY BESS,Hero,126823,1918,2296,4403728,0.028799008
BLOODY MARY,Hero,96885,1616,1816,2934656,0.033014091
"BLOTT, BRIGADIER INK",Hero,67970,723,1128,815544,0.083343143
BLOWTORCH/,Hero,93616,1577,1755,2767635,0.03382527
BLUDGEON/,Hero,133639,2219,2483,5509777,0.024254884
BLUE BULLET/PROF. JO,Villain,122996,1752,2196,3847392,0.031968669
BLUE DIAMOND/PROFESS,Hero,156645,3256,3060,9963360,0.015722106
BLUE SHIELD/JOSEPH J,Hero,223892,7586,4830,36640380,0.006110526
BLUE STREAK/,Hero,178649,4121,3525,14526525,0.012298124
BLUNT,Hero,137179,1968,2523,4965264,0.027627735
BLUR,Hero,64987,404,1048,423392,0.153491327
BLURRY,Hero,52088,521,1010,526210,0.098987096
BOAK,Hero,125261,1604,2257,3620228,0.034600307
BOBCAT/,Hero,77418,691,1316,909356,0.085134975
BODYBAG,Hero,210365,6341,4423,28046243,0.007500648
"BOERKE, MAYOR",Hero,145956,2386,2601,6205986,0.023518584
BOGATYR/MIKULA GOLUB,Hero,154830,2642,2935,7754270,0.019967063
"BOGGS, MORDECAI P.",Hero,155085,3282,2934,9629388,0.016105385
BOLERO/,Hero,101821,1239,1776,2200464,0.046272513
BOLT II/CHRIS BRADLE,Hero,241393,9055,5365,48580075,0.004968971
"BOLT, COUNCILMAN AND",Hero,151324,3067,2857,8762419,0.01726966
BOLT/LAWRENCE EVANS,Hero,69155,917,1358,1245286,0.055533428
BOMBADIER/,Hero,15917,230,431,99130,0.160566932
BOMBLAST/,Hero,126177,1373,2198,3017854,0.041810174
BOMBSHELL/,Villain,174717,3904,3490,13624960,0.012823304
BOND,Hero,90706,882,1477,1302714,0.069628483
BONEBREAKER/,Villain,142081,2480,2811,6971280,0.020380906
BONES/ELIZABETH BLIS,Hero,106534,1823,2030,3700690,0.028787604
BONITA,Hero,89381,826,1525,1259650,0.070957012
BOOBYTRAP/,Hero,181075,3836,3615,13867140,0.013057848
BOOKWORM/NELSON GRUB,Hero,4057,25,139,3475,1.167482014
BOOMER/TABITHA SMITH,Hero,251546,9689,5747,55682683,0.004517491
BOOMERANG/FRED MYERS,Villain,234691,8284,5291,43830644,0.005354496
BOOMSLANG/,Villain,212210,6184,4455,27549720,0.007702801
BOONE,Hero,103732,1788,1998,3572424,0.029036867
BORA,Hero,212067,6175,4378,27034150,0.007844412
BORAKU,Hero,42900,359,777,278943,0.153794861
BORROB,Hero,39424,310,688,213280,0.184846212
"BORROUGHS, CHARLES C",Hero,98752,1323,1908,2524284,0.039120796
"BOSCO, ELAINE",Hero,119475,1244,2046,2545224,0.046940859
BOSHLOVOR,Hero,134835,2261,2460,5562060,0.024241918
"BOUDREAUX, BELLA DON",Villain,148032,2532,2937,7436484,0.019906181
"BOUDREAUX, MARIUS",Hero,34408,208,643,133744,0.257267616
BOULDER/,Hero,98199,1393,1782,2482326,0.039559268
BOUNCER,Hero,101691,1066,1699,1811134,0.056147695
BOUNTY,Hero,147099,2404,2774,6668696,0.022058136
BOUNTY II,Hero,209388,6246,4354,27195084,0.00769948
BOVA,Hero,218404,6575,4600,30245000,0.007221161
"BOWDEN, DENNIS",Hero,34639,163,596,97148,0.356559065
"BOWEN, FATHER MICHAE",Hero,224202,7241,4816,34872656,0.006429163
"BOWMAN, MAJ.",Hero,178712,5045,3569,18005605,0.009925354
BOX II/JERRY JAXXON,Hero,81471,783,1378,1078974,0.075507844
BOX IV/MADISON JEFFR,Hero,224901,7136,4850,34609600,0.006498226
BOX/ROGER BOCHS,Hero,234064,8326,5129,42704054,0.005481072
"BOYD, TWO-FISTED TOM",Hero,108532,1427,1937,2764099,0.039264874
"BRADDOCK, ELIZABETH",Hero,27883,279,470,131130,0.212636315
"BRADDOCK, JAMES",Villain,82116,691,1258,869278,0.094464602
"BRADDOCK, JAMES JR.",Villain,147734,2487,2763,6871581,0.021499274
"BRADDOCK, JOHN",Hero,30998,261,705,184005,0.168462814
"BRADLEY, CARRIE",Hero,53306,740,1118,827320,0.064432142
"BRADLEY, HANK",Hero,147968,2925,2735,7999875,0.018496289
"BRADLEY, JESSICA",Hero,18225,327,527,172329,0.105757011
BRAHAMS,Hero,28161,187,480,89760,0.313736631
BRAHMANES,Hero,49552,474,872,413328,0.119885418
BRAIN CELL/,Hero,105192,1207,1772,2138804,0.049182627
BRAIN DRAIN/WERNER S,Hero,200987,5379,4122,22172238,0.009064804
BRAINCHILD,Villain,216001,6323,4619,29205937,0.007395791
BRAINSTORM/,Hero,96812,1650,1836,3029400,0.031957483
BRAINY,Hero,52088,521,1010,526210,0.098987096
"BRAITHWAITE, JUDGE R",Hero,104438,1513,1971,2982123,0.035021359
BRAMER,Hero,100080,1756,1956,3434736,0.029137611
"BRANDEIS, CAMMY",Hero,92242,1122,1559,1749198,0.052733881
"BRANDEIS, LIZ PARRIS",Hero,90403,973,1515,1474095,0.061327798
"BRANDEIS, PROF. HENR",Hero,90403,973,1515,1474095,0.061327798
"BRANDT, ELLEN",Villain,138737,3211,2799,8987589,0.015436509
BRANNEX,Hero,115895,1539,2039,3138021,0.036932513
"BRANNEX, ALLESSANDRO",Hero,123728,1624,2196,3566304,0.034693621
BRANSON,Hero,124916,1732,2295,3974940,0.031425883
BRASS BISHOP/,Villain,55046,377,915,344955,0.159574437
BRASS/SEAN WATANABE,Hero,91808,1015,1572,1595580,0.057538951
BRAWLER,Hero,96139,775,1563,1211325,0.079366809
"BRAWN, HUNTER",Hero,44397,430,837,359910,0.123355839
"BRAWN, TRISTAN",Hero,103632,1161,1738,2017818,0.051358448
BREAKER/RAAK,Hero,38058,399,708,282492,0.134722399
BREEGAN,Hero,39842,272,670,182240,0.218623793
BRES,Hero,165221,3695,3271,12086345,0.013670055
"BREWER, AMY",Villain,89736,814,1501,1221814,0.073444894
"BREWER, DR. MELINDA",Hero,58440,730,1141,832930,0.070161958
"BRICKFORD, CLAY",Hero,122629,1960,2269,4447240,0.027574181
"BRICKMAN, GLORIA",Hero,169320,3385,3390,11475150,0.014755363
"BRICKMAN, SEN. MILES",Hero,189876,4498,3968,17848064,0.010638465
"BRIDGE, GEORGE WASHI",Hero,239773,8698,5404,47003992,0.00510112
"BRIGGS, AGENT",Hero,45756,435,861,374535,0.122167488
"BRIGGS, AGENT STEPHA",Hero,82962,1012,1586,1605032,0.051688689
BRIGHTSWORD/CARTER D,Hero,152228,3022,2835,8567370,0.017768347
BRIGHTWIND,Hero,211114,6260,4454,27882040,0.007571684
"BRINKE, NIOMI",Hero,73570,895,1370,1226150,0.060000816
BRIQUETTE/,Hero,100826,870,1673,1455510,0.069271939
BROADSIDE,Hero,127809,1946,2324,4522504,0.028260672
"BROGIN, BULL",Hero,134902,2044,2491,5091604,0.026494991
BROKEN MAN,Hero,9412,88,259,22792,0.412951913
BROKER,Hero,111795,1510,1943,2933930,0.038104181
BROMINE,Hero,41697,232,762,176784,0.235864105
"BROMWELL, DR.",Hero,189939,5694,3906,22240764,0.008540129
BRONA,Hero,121258,1616,2064,3335424,0.036354598
"BROOKS, ANNA",Hero,136540,2544,2612,6644928,0.020548003
BROOP,Hero,106904,1415,1908,2699820,0.039596714
BROTHER AXE,Hero,403,22,36,792,0.508838384
BROTHER CAESAR,Hero,41511,424,841,356584,0.116412963
BROTHER ROYAL,Hero,180439,3883,3531,13710873,0.013160285
BROTHER STEPHEN,Hero,9305,96,197,18912,0.492015651
BROTHER TODE,Villain,124935,2080,2238,4655040,0.026838652
BROTHER VIRGIL,Hero,41511,424,841,356584,0.116412963
BROTHER VOODOO | MUT,Hero,45776,261,785,204885,0.223422896
BROTHER VOODOO/DANIE,Hero,246607,10024,5571,55843704,0.004416022
BROTHER WONDERFUL/DR,Hero,117251,1433,2061,2953413,0.039700171
BROTHERS GRIMM,Villain,59347,642,1130,725460,0.081806027
BROTHERS GRIMM II/BA,Villain,191358,5798,4078,23644244,0.008093217
"BROWN, ABE",Hero,152949,4097,3083,12631051,0.012108969
"BROWN, FRANK",Hero,143015,2816,2784,7839744,0.018242305
"BROWN, LAURA",Hero,227535,7834,4854,38026236,0.005983632
"BROWN, MINDY MCPHERS",Hero,181742,4925,3694,18192950,0.009989694
BROWSER,Hero,76972,591,1364,806124,0.095484069
"BRUKNER, DR. FRANK",Hero,68476,857,1262,1081534,0.063313775
"BRUKNER, ILANEY",Hero,54188,469,949,445081,0.121748626
BRUNNHILDE/MCM-XLI (,Hero,132531,2168,2426,5259568,0.025198077
BRUNO,Hero,65629,835,1078,900130,0.07291058
BRUTACUS,Hero,190541,5317,3899,20730983,0.009191122
BRUTE II/,Villain,57539,604,1099,663796,0.086681752
BRUTE | MUTANT X-VER,Villain,96284,941,1716,1614756,0.059627585
BRUTE/REED RICHARDS,Villain,123044,1722,2212,3809064,0.032302949
BRUTO THE STRONGMAN/,Villain,218335,7237,4602,33304674,0.006555686
BRUTUS,Hero,169744,4020,3392,13635840,0.012448371
BRUTUS II,Hero,146240,2675,2766,7399050,0.0197647
BRUTUS KLOR,Hero,72098,712,1221,869352,0.082933035
"BRYCE, ARCHER",Hero,103902,1793,2018,3618274,0.028715902
"BUCHANAN, SAM",Hero,127012,1948,2329,4536892,0.027995377
"BUCHETTO, SALVATORE",Hero,90435,1289,1776,2289264,0.039503963
"BUCHOVITZ, STANLEY &",Hero,107567,1113,1848,2056824,0.05229762
"BUCKMAN, EDWARD",Hero,30998,261,705,184005,0.168462814
"BUCKNER, GRANT",Hero,103474,1762,1994,3513428,0.029451009
BUCKY II/FRED DAVIS,Hero,134085,1879,2541,4774539,0.02808334
BUCKY VI/,Hero,152090,2795,3036,8485620,0.017923263
BUCKY VII/RIKKI BARN,Hero,210908,7005,4500,31522500,0.006690713
BUCKY/BUCKY BARNES,Hero,196437,6040,4114,24848560,0.007905368
BUEL,Hero,113193,2231,2237,4990747,0.022680573
BUG,Hero,105303,1213,1935,2347155,0.044864101
"BUKOWSKI, BUCK",Hero,132386,2562,2576,6599712,0.02005936
BULL,Hero,125857,1769,2269,4013861,0.031355595
BULLDOZER/HENRY CAMP,Hero,241569,9305,5379,50051595,0.0048264
BULLET,Villain,147228,3181,2976,9466656,0.015552271
BULLET BIKER,Hero,77442,693,1316,911988,0.084915591
BULLSEYE,Villain,52034,538,1043,561134,0.092730079
BULLSEYE II/BENJAMIN,Villain,198834,5516,4190,23112040,0.008603048
BULLSEYE | MUTANT X-,Villain,45776,261,785,204885,0.223422896
BULWARK/,Hero,52103,531,970,515070,0.101157124
BUMPKIN,Hero,80509,956,1422,1359432,0.059222528
"BUMPO, MR.",Hero,15941,299,488,145912,0.109250781
"BUNYAN, PAUL",Hero,160061,3539,3094,10949666,0.014617889
"BURGOS, CARL",Hero,103585,1248,1834,2288832,0.045256707
BURKE,Hero,103136,1109,1849,2050541,0.05029697
"BURKE, GWYNETH",Hero,76948,975,1375,1340625,0.05739711
"BURKE, JACK",Hero,76948,975,1375,1340625,0.05739711
"BURKE, JOB",Hero,76948,975,1375,1340625,0.05739711
"BURKE, RICKY",Hero,45392,421,868,365428,0.124215988
"BURKE, THERESA TRACY",Hero,135513,2313,2567,5937471,0.022823354
"BURLEY, MIKE",Hero,141772,2444,2612,6383728,0.02220834
"BURLINGAME, CALVIN",Hero,128870,1728,2374,4102272,0.031414299
BURNING PUDDLE,Hero,110012,1434,1900,2724600,0.040377303
"BURR, CLAYTON",Hero,62986,582,1193,694326,0.090715312
"BURRTHROP, T. BARTON",Hero,140005,2634,2774,7306716,0.019161139
BURST/,Hero,74382,467,1175,548725,0.135554239
"BUSH, GEORGE",Hero,210616,6187,4548,28138476,0.007484982
"BUSHKIN, BARNEY",Hero,156242,3726,3161,11777886,0.013265708
"BUSHMAN, RAOUL",Hero,104363,1984,2062,4091008,0.025510339
BUSHMASTER II/QUINCY,Villain,207980,5851,4339,25387489,0.008192224
BUSHMASTER/JOHN MCIV,Villain,157181,3375,3092,10435500,0.015062144
