hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
BIRDY,Hero,26,2,22,44,0.590909091
BISHOP /,Hero,1965,131,366,47946,0.040983607
BISON/BILLY KITSON,Hero,124,4,82,328,0.37804878
BITMAP/,Hero,36,3,19,57,0.631578947
BIZEN,Hero,5,1,5,5,1
BLACK AVENGER/JERRY,Hero,14,2,13,26,0.538461538
BLACK BOLT | MUTANT,Villain,28,1,28,28,1
BLACK BOLT/BLACKANTO,Villain,2234,134,462,61908,0.036085805
BLACK BRIGADE,Villain,71,6,35,210,0.338095238
BLACK CAT/FELICIA HA,Villain,1172,104,306,31824,0.036827552
BLACK CRANE/,Hero,20,2,18,36,0.555555556
BLACK CROW/JESSE BLA,Hero,131,12,81,972,0.134773663
BLACK DEATH/DR. IVAN,Villain,7,1,7,7,1
BLACK FOX II/,Hero,78,9,41,369,0.211382114
BLACK FOX/ROBERT W.,Hero,182,11,81,891,0.204264871
BLACK GOLIATH/DR. WI,Hero,537,56,191,10696,0.050205684
BLACK HOLE/MORTON KI,Villain,33,3,11,33,1
BLACK KING/SEBASTIAN,Hero,1014,71,308,21868,0.046369124
BLACK KNIGHT II/SIR,Hero,67,3,36,108,0.62037037
BLACK KNIGHT III/EOB,Hero,58,8,38,304,0.190789474
BLACK KNIGHT IV DOPP,Hero,90,1,90,90,1
BLACK KNIGHT IV/PROF,Hero,288,14,145,2030,0.141871921
BLACK KNIGHT V DOPPE,Hero,113,2,93,186,0.607526882
BLACK KNIGHT V STATU,Hero,192,14,61,854,0.224824356
BLACK KNIGHT V/DANE,Hero,3976,211,744,156984,0.025327422
BLACK KNIGHT VI/PROF,Hero,8,1,8,8,1
BLACK KNIGHT/SIR PER,Hero,167,18,82,1476,0.113143631
BLACK LAMA,Hero,49,8,22,176,0.278409091
BLACK MAMBA/TANYA SE,Villain,587,36,181,6516,0.090085942
BLACK MARIAH,Villain,8,2,6,12,0.666666667
BLACK MARVEL/DAN LYO,Hero,15,2,14,28,0.535714286
BLACK MORAY,Hero,11,2,6,12,0.916666667
BLACK MOUNTAIN/KUROY,Hero,7,1,7,7,1
BLACK PANTHER | MUTA,Hero,49,1,49,49,1
BLACK PANTHER/T'CHAL,Hero,4036,318,728,231504,0.017433824
BLACK RAAZER/,Hero,28,3,10,30,0.933333333
BLACK RACER/,Hero,215,11,81,891,0.241301908
BLACK RAZER,Hero,3,1,3,3,1
BLACK SPECTRE/CARSON,Hero,36,4,16,64,0.5625
BLACK TALON II/SAMUE,Villain,80,7,39,273,0.293040293
BLACK TALON III,Villain,3,1,3,3,1
BLACK TALON/DESMOND,Villain,3,1,3,3,1
BLACK TARANTULA II/C,Hero,164,12,61,732,0.224043716
BLACK TARANTULA/LAMU,Hero,12,1,12,12,1
BLACK TOM CASSIDY,Villain,415,33,146,4818,0.086135326
BLACK WIDOW DOPPELGA,Villain,90,1,90,90,1
BLACK WIDOW II/YELEN,Hero,39,6,21,126,0.30952381
BLACK WIDOW | MUTANT,Hero,31,2,16,32,0.96875
BLACK WIDOW/NATASHA,Villain,5315,384,933,358272,0.014835097
"BLACK, CAL",Hero,12,1,12,12,1
"BLACK, CYRUS",Hero,13,3,10,30,0.433333333
"BLACK, RACHEL",Hero,20,2,14,28,0.714285714
BLACKBALL,Hero,42,1,42,42,1
BLACKBIRD/,Hero,60,2,42,84,0.714285714
BLACKBODY,Hero,74,6,35,210,0.352380952
BLACKHEART,Villain,79,9,44,396,0.199494949
BLACKJACK/,Villain,50,3,35,105,0.476190476
BLACKOUT II/,Villain,121,13,55,715,0.169230769
BLACKOUT/MARCUS DANI,Villain,182,12,75,900,0.202222222
"BLACKSHEAR, JONAS",Hero,25,2,16,32,0.78125
BLACKWELL,Hero,14,3,6,18,0.777777778
BLACKWING II/,Hero,33,2,20,40,0.825
BLACKWING/JOSEPH MAN,Hero,262,17,128,2176,0.120404412
"BLACKWOOD, JENNY",Hero,6,1,6,6,1
BLACKWULF,Hero,27,3,12,36,0.75
BLADE/,Hero,235,42,60,2520,0.093253968
"BLAIR, CALEY",Hero,13,2,9,18,0.722222222
"BLAIRE, CARTER",Hero,130,15,54,810,0.160493827
"BLAKE, BECKY",Hero,294,38,78,2964,0.099190283
"BLAKE, DR. DONALD",Hero,28,2,22,44,0.636363636
"BLAKE, DR. DONALD (C",Hero,106,7,42,294,0.360544218
"BLAKE, EMILY",Hero,4,1,4,4,1
"BLAKE, KENT",Hero,23,15,9,135,0.17037037
"BLANDING, ANDREW",Hero,5,1,5,5,1
"BLANDING, HALEY",Hero,5,1,5,5,1
"BLANDING, MRS.",Hero,5,1,5,5,1
BLAQUESMITH,Hero,490,50,164,8200,0.059756098
BLARE/,Hero,1,1,1,1,1
BLASTAAR,Villain,216,23,115,2645,0.081663516
BLASTING CAP/,Villain,12,1,12,12,1
"BLAZE, CRAIG",Hero,24,2,19,38,0.631578947
"BLAZE, EMMA",Hero,24,2,19,38,0.631578947
"BLAZE, ROXANNE SIMPS",Hero,226,41,71,2911,0.077636551
BLAZING SKULL/MARK T,Hero,26,6,17,102,0.254901961
"BLESSING, MORGANA",Hero,249,30,61,1830,0.136065574
BLIND AL/ALTHEA,Hero,127,15,38,570,0.222807018
BLINDSIDE II/BOBBI C,Hero,18,1,18,18,1
"BLINK/FERGUSON, CLAR",Hero,20,2,11,22,0.909090909
BLISS,Hero,11,1,11,11,1
"BLISS, BONNIE",Hero,16,2,9,18,0.888888889
"BLISS, MISS",Hero,23,1,23,23,1
BLITZIANA,Hero,220,14,54,756,0.291005291
BLITZKRIEG/,Villain,332,9,172,1548,0.214470284
BLIZZARD II/DONALD G,Villain,170,13,66,858,0.198135198
BLIZZARD/PROF. GREGO,Villain,106,11,62,682,0.15542522
BLOB/FRED J. DUKES,Villain,1617,96,442,42432,0.038108032
BLOCKADE/DEXTER PARI,Hero,65,5,30,150,0.433333333
BLOCKBUSTER II,Villain,4,1,4,4,1
BLOCKBUSTER III/MICH,Villain,120,6,62,372,0.322580645
BLOCKBUSTER/,Villain,13,3,10,30,0.433333333
BLOK,Hero,20,3,9,27,0.740740741
BLOKE/MICKEY TORK,Hero,14,1,14,14,1
BLOOD BROTHERS,Villain,165,9,107,963,0.171339564
BLOOD SPIDER/,Hero,12,1,12,12,1
BLOOD WRAITH/SEAN DO,Hero,103,8,60,480,0.214583333
BLOOD-TIDE,Hero,3,1,3,3,1
BLOODAXE/JACKIE LUKU,Villain,393,32,91,2912,0.134958791
BLOODHOUND/,Hero,9,1,9,9,1
BLOODLUST,Villain,150,7,59,413,0.363196126
BLOODSCREAM,Hero,111,13,43,559,0.198568873
BLOODSHED/WYNDELL DI,Hero,4,1,4,4,1
BLOODSTONE/ULYSSES B,Hero,101,18,44,792,0.127525253
BLOODSTORM | MUTANT,Hero,446,31,125,3875,0.115096774
BLOODSTRIKE/ERIC CON,Hero,120,6,36,216,0.555555556
"BLOODVESSEL, BUSTA",Hero,12,3,4,12,1
BLOODWING [SHI'AR],Hero,9,1,9,9,1
BLOODWRAITH/SEAN DOL,Hero,34,2,19,38,0.894736842
BLOODY BESS,Hero,39,2,28,56,0.696428571
BLOODY MARY,Hero,6,1,6,6,1
"BLOTT, BRIGADIER INK",Hero,41,2,30,60,0.683333333
BLOWTORCH/,Hero,2,1,2,2,1
BLUDGEON/,Hero,41,3,28,84,0.488095238
BLUE BULLET/PROF. JO,Villain,17,2,9,18,0.944444444
BLUE DIAMOND/PROFESS,Hero,112,10,36,360,0.311111111
BLUE SHIELD/JOSEPH J,Hero,100,7,80,560,0.178571429
BLUE STREAK/,Hero,71,6,33,198,0.358585859
BLUNT,Hero,40,2,24,48,0.833333333
BLUR,Hero,10,1,10,10,1
BLURRY,Hero,80,4,29,116,0.689655172
BOAK,Hero,21,1,21,21,1
BOBCAT/,Hero,44,5,14,70,0.628571429
BODYBAG,Hero,245,11,69,759,0.322793149
"BOERKE, MAYOR",Hero,52,2,30,60,0.866666667
BOGATYR/MIKULA GOLUB,Hero,26,2,14,28,0.928571429
"BOGGS, MORDECAI P.",Hero,67,10,35,350,0.191428571
BOLERO/,Hero,16,1,16,16,1
BOLT II/CHRIS BRADLE,Hero,324,24,153,3672,0.088235294
"BOLT, COUNCILMAN AND",Hero,42,5,25,125,0.336
BOLT/LAWRENCE EVANS,Hero,14,1,14,14,1
BOMBADIER/,Hero,12,1,12,12,1
BOMBLAST/,Hero,63,3,37,111,0.567567568
BOMBSHELL/,Villain,280,14,92,1288,0.217391304
BOND,Hero,7,1,7,7,1
BONEBREAKER/,Villain,270,19,78,1482,0.182186235
BONES/ELIZABETH BLIS,Hero,50,5,21,105,0.476190476
BONITA,Hero,13,2,8,16,0.8125
BOOBYTRAP/,Hero,55,2,47,94,0.585106383
BOOKWORM/NELSON GRUB,Hero,7,1,7,7,1
BOOMER/TABITHA SMITH,Hero,2966,188,455,85540,0.034673837
BOOMERANG/FRED MYERS,Villain,536,42,237,9954,0.053847699
BOOMSLANG/,Villain,260,15,90,1350,0.192592593
BOONE,Hero,96,7,32,224,0.428571429
BORA,Hero,56,4,41,164,0.341463415
BORAKU,Hero,12,1,12,12,1
BORROB,Hero,12,1,12,12,1
"BORROUGHS, CHARLES C",Hero,59,5,23,115,0.513043478
"BOSCO, ELAINE",Hero,14,2,11,22,0.636363636
BOSHLOVOR,Hero,10,1,10,10,1
"BOUDREAUX, BELLA DON",Villain,219,18,78,1404,0.155982906
"BOUDREAUX, MARIUS",Hero,23,1,23,23,1
BOULDER/,Hero,25,2,20,40,0.625
BOUNCER,Hero,11,1,11,11,1
BOUNTY,Hero,17,2,15,30,0.566666667
BOUNTY II,Hero,94,7,50,350,0.268571429
BOVA,Hero,488,29,141,4089,0.119344583
"BOWDEN, DENNIS",Hero,11,1,11,11,1
"BOWEN, FATHER MICHAE",Hero,221,21,71,1491,0.148222669
"BOWMAN, MAJ.",Hero,12,1,12,12,1
BOX II/JERRY JAXXON,Hero,15,1,15,15,1
BOX IV/MADISON JEFFR,Hero,1102,87,152,13224,0.083333333
BOX/ROGER BOCHS,Hero,424,35,83,2905,0.14595525
"BOYD, TWO-FISTED TOM",Hero,13,1,13,13,1
"BRADDOCK, ELIZABETH",Hero,5,1,5,5,1
"BRADDOCK, JAMES",Villain,15,2,13,26,0.576923077
"BRADDOCK, JAMES JR.",Villain,89,11,29,319,0.278996865
"BRADDOCK, JOHN",Hero,10,1,10,10,1
"BRADLEY, CARRIE",Hero,62,5,21,105,0.59047619
"BRADLEY, HANK",Hero,17,1,17,17,1
"BRADLEY, JESSICA",Hero,6,1,6,6,1
BRAHAMS,Hero,9,1,9,9,1
BRAHMANES,Hero,7,1,7,7,1
BRAIN CELL/,Hero,11,1,11,11,1
BRAIN DRAIN/WERNER S,Hero,123,5,68,340,0.361764706
BRAINCHILD,Villain,236,13,88,1144,0.206293706
BRAINSTORM/,Hero,11,3,5,15,0.733333333
BRAINY,Hero,80,4,29,116,0.689655172
"BRAITHWAITE, JUDGE R",Hero,25,2,21,42,0.595238095
BRAMER,Hero,61,4,26,104,0.586538462
"BRANDEIS, CAMMY",Hero,20,3,9,27,0.740740741
"BRANDEIS, LIZ PARRIS",Hero,7,1,7,7,1
"BRANDEIS, PROF. HENR",Hero,7,1,7,7,1
"BRANDT, ELLEN",Villain,68,11,23,253,0.268774704
BRANNEX,Hero,8,1,8,8,1
"BRANNEX, ALLESSANDRO",Hero,15,1,15,15,1
BRANSON,Hero,30,3,12,36,0.833333333
BRASS BISHOP/,Villain,49,3,25,75,0.653333333
BRASS/SEAN WATANABE,Hero,27,5,8,40,0.675
BRAWLER,Hero,5,1,5,5,1
"BRAWN, HUNTER",Hero,32,2,21,42,0.761904762
"BRAWN, TRISTAN",Hero,85,5,33,165,0.515151515
BREAKER/RAAK,Hero,21,2,14,28,0.75
BREEGAN,Hero,15,3,6,18,0.833333333
BRES,Hero,43,3,26,78,0.551282051
"BREWER, AMY",Villain,22,2,16,32,0.6875
"BREWER, DR. MELINDA",Hero,14,4,5,20,0.7
"BRICKFORD, CLAY",Hero,36,3,32,96,0.375
"BRICKMAN, GLORIA",Hero,23,2,17,34,0.676470588
"BRICKMAN, SEN. MILES",Hero,82,8,51,408,0.200980392
"BRIDGE, GEORGE WASHI",Hero,736,48,283,13584,0.05418139
"BRIGGS, AGENT",Hero,17,2,11,22,0.772727273
"BRIGGS, AGENT STEPHA",Hero,59,5,27,135,0.437037037
BRIGHTSWORD/CARTER D,Hero,175,11,72,792,0.220959596
BRIGHTWIND,Hero,408,26,126,3276,0.124542125
"BRINKE, NIOMI",Hero,18,2,10,20,0.9
BRIQUETTE/,Hero,28,2,15,30,0.933333333
BROADSIDE,Hero,39,2,29,58,0.672413793
"BROGIN, BULL",Hero,46,3,36,108,0.425925926
BROKEN MAN,Hero,10,4,4,16,0.625
BROKER,Hero,22,2,12,24,0.916666667
BROMINE,Hero,23,1,23,23,1
"BROMWELL, DR.",Hero,174,15,58,870,0.2
BRONA,Hero,102,8,30,240,0.425
"BROOKS, ANNA",Hero,27,4,10,40,0.675
BROOP,Hero,30,2,22,44,0.681818182
BROTHER AXE,Hero,6,1,6,6,1
BROTHER CAESAR,Hero,12,1,12,12,1
BROTHER ROYAL,Hero,31,2,30,60,0.516666667
BROTHER STEPHEN,Hero,3,1,3,3,1
BROTHER TODE,Villain,87,7,42,294,0.295918367
BROTHER VIRGIL,Hero,19,2,14,28,0.678571429
BROTHER VOODOO | MUT,Hero,49,1,49,49,1
BROTHER VOODOO/DANIE,Hero,342,37,180,6660,0.051351351
BROTHER WONDERFUL/DR,Hero,33,5,15,75,0.44
BROTHERS GRIMM,Villain,23,5,7,35,0.657142857
BROTHERS GRIMM II/BA,Villain,241,18,92,1656,0.145531401
"BROWN, ABE",Hero,208,32,49,1568,0.132653061
"BROWN, FRANK",Hero,34,2,26,52,0.653846154
"BROWN, LAURA",Hero,196,27,60,1620,0.120987654
"BROWN, MINDY MCPHERS",Hero,105,11,59,649,0.161787365
BROWSER,Hero,12,1,12,12,1
"BRUKNER, DR. FRANK",Hero,5,1,5,5,1
"BRUKNER, ILANEY",Hero,47,7,18,126,0.373015873
BRUNNHILDE/MCM-XLI (,Hero,25,2,17,34,0.735294118
BRUNO,Hero,7,2,4,8,0.875
BRUTACUS,Hero,101,6,45,270,0.374074074
BRUTE II/,Villain,31,2,22,44,0.704545455
BRUTE | MUTANT X-VER,Villain,430,29,125,3625,0.11862069
BRUTE/REED RICHARDS,Villain,92,9,29,261,0.352490421
BRUTO THE STRONGMAN/,Villain,158,12,75,900,0.175555556
BRUTUS,Hero,49,3,29,87,0.563218391
BRUTUS II,Hero,50,2,30,60,0.833333333
BRUTUS KLOR,Hero,17,1,17,17,1
"BRYCE, ARCHER",Hero,26,2,14,28,0.928571429
"BUCHANAN, SAM",Hero,39,4,22,88,0.443181818
"BUCHETTO, SALVATORE",Hero,10,1,10,10,1
"BUCHOVITZ, STANLEY &",Hero,18,1,18,18,1
"BUCKMAN, EDWARD",Hero,10,1,10,10,1
"BUCKNER, GRANT",Hero,30,2,21,42,0.714285714
BUCKY II/FRED DAVIS,Hero,110,6,44,264,0.416666667
BUCKY VI/,Hero,102,12,39,468,0.217948718
BUCKY VII/RIKKI BARN,Hero,115,13,55,715,0.160839161
BUCKY/BUCKY BARNES,Hero,498,47,135,6345,0.078486998
BUEL,Hero,26,3,15,45,0.577777778
BUG,Hero,98,9,37,333,0.294294294
"BUKOWSKI, BUCK",Hero,19,3,13,39,0.487179487
BULL,Hero,7,2,6,12,0.583333333
BULLDOZER/HENRY CAMP,Hero,888,44,178,7832,0.113381001
BULLET,Villain,70,9,30,270,0.259259259
BULLET BIKER,Hero,40,4,15,60,0.666666667
BULLSEYE,Villain,4,1,4,4,1
BULLSEYE II/BENJAMIN,Villain,272,41,94,3854,0.070576025
BULLSEYE | MUTANT X-,Villain,12,1,12,12,1
BULWARK/,Hero,18,1,18,18,1
BUMPKIN,Hero,22,1,22,22,1
"BUMPO, MR.",Hero,26,3,9,27,0.962962963
"BUNYAN, PAUL",Hero,25,1,25,25,1
"BURGOS, CARL",Hero,7,1,7,7,1
BURKE,Hero,38,2,33,66,0.575757576
"BURKE, GWYNETH",Hero,34,4,13,52,0.653846154
"BURKE, JACK",Hero,34,4,13,52,0.653846154
"BURKE, JOB",Hero,34,4,13,52,0.653846154
"BURKE, RICKY",Hero,17,1,17,17,1
"BURKE, THERESA TRACY",Hero,43,6,27,162,0.265432099
"BURLEY, MIKE",Hero,106,12,28,336,0.31547619
"BURLINGAME, CALVIN",Hero,16,1,16,16,1
BURNING PUDDLE,Hero,11,1,11,11,1
"BURR, CLAYTON",Hero,52,5,22,110,0.472727273
"BURRTHROP, T. BARTON",Hero,24,1,24,24,1
BURST/,Hero,21,1,21,21,1
"BUSH, GEORGE",Hero,76,5,69,345,0.220289855
"BUSHKIN, BARNEY",Hero,182,22,70,1540,0.118181818
"BUSHMAN, RAOUL",Hero,88,13,26,338,0.26035503
BUSHMASTER II/QUINCY,Villain,280,15,97,1455,0.192439863
BUSHMASTER/JOHN MCIV,Villain,46,6,30,180,0.255555556
BUSHWACKER/CARL,Villain,147,16,66,1056,0.139204545
"BUSIEK, KURT",Hero,14,1,14,14,1
BUTCH,Hero,215,21,103,2163,0.099398983
BUTTERFLY,Hero,44,3,21,63,0.698412698
BUTTONS,Hero,21,3,11,33,0.636363636
BUX,Hero,64,8,24,192,0.333333333
BUZZ,Hero,223,17,84,1428,0.156162465
BUZZARD,Hero,14,1,14,14,1
"BYRD, NATHANIEL ALEX",Hero,113,14,23,322,0.350931677
"BYRD, SEN. HARRINGTO",Hero,152,25,50,1250,0.1216
BYREL,Hero,13,1,13,13,1
"BYRNE, JOHN",Hero,59,5,44,220,0.268181818
"BYRNES, GAYLE WATSON",Hero,74,8,38,304,0.243421053
"BYRNES, TIM",Hero,34,2,26,52,0.653846154
BYRRAH [ATLANTEAN],Hero,141,13,48,624,0.225961538
BYRRAH | HEROES REBO,Hero,10,2,6,12,0.833333333
C.F.,Hero,18,2,14,28,0.642857143
"CABE, BETHANY",Hero,433,57,115,6555,0.066056445
CABER,Hero,77,5,38,190,0.405263158
CACHE,Villain,43,5,16,80,0.5375
"CACHES, FABIAN",Hero,8,1,8,8,1
"CACHES, PROF. MARINA",Hero,70,5,31,155,0.451612903
CACTUS,Hero,17,2,14,28,0.607142857
CADAVER,Hero,11,1,11,11,1
CADMIUM,Hero,88,3,61,183,0.480874317
CADUCEUS,Hero,129,9,44,396,0.325757576
CAESAR,Hero,19,2,14,28,0.678571429
"CAESAR, JONATHAN",Hero,119,12,49,588,0.202380952
"CAESAR, JULIUS",Hero,8,1,8,8,1
"CAGE, LUKE/CARL LUCA",Hero,2413,232,612,141984,0.016994873
"CAGLIOSTRO, ALESSAND",Hero,40,8,30,240,0.166666667
"CAIRN, DET.",Hero,13,2,10,20,0.65
CALCULUS/JAHAHAREL P,Hero,163,11,58,638,0.255485893
"CALDERONE, HANNAH",Hero,17,1,17,17,1
"CALDRONE, JAVIER",Hero,63,4,38,152,0.414473684
CALEDONIA/ALISANDE S,Hero,164,11,73,803,0.204234122
CALIBAN/,Villain,1114,71,222,15762,0.07067631
CALIFORNIUM,Hero,39,1,39,39,1
"CALKIN, SUSAN",Hero,9,1,9,9,1
"CALLAGHAN, JAMES",Hero,15,2,10,20,0.75
"CALLAHAN, DANNY",Hero,1,1,1,1,1
"CALLAHAN, MIKE",Hero,7,1,7,7,1
CALLISTO,Hero,690,50,196,9800,0.070408163
CALLISTO | MUTANT X-,Hero,28,2,18,36,0.777777778
CALUMET,Hero,8,1,8,8,1
CALYPSO,Villain,94,13,38,494,0.190283401
"CAMBRIDGE, MOXIE",Hero,9,1,9,9,1
"CAMPBELL, DR. RORY",Hero,228,15,103,1545,0.147572816
"CAMPBELL, MEREDITH",Hero,34,2,26,52,0.653846154
"CAMPBELL, VALERIE",Hero,5,1,5,5,1
CANCELLATOR,Hero,19,1,19,19,1
CANCER II/,Villain,26,1,26,26,1
CANCER/JACK KLEVENO,Villain,141,8,43,344,0.409883721
CANDLEMAS/,Hero,16,1,16,16,1
"CANDLER, OWEN",Hero,13,2,9,18,0.722222222
CANDRA,Villain,64,7,33,231,0.277056277
CANDY,Hero,207,15,65,975,0.212307692
CANE/,Hero,38,4,11,44,0.863636364
CANNONBALL II/SAM GU,Hero,4918,307,679,208453,0.023592848
CANNONBALL/JACK PULV,Hero,331,24,133,3192,0.103696742
CANNONBALL/SAM GUTHR,Hero,28,2,17,34,0.823529412
"CANTOR, VERA",Hero,414,32,171,5472,0.075657895
CAPRICORN II/,Hero,26,1,26,26,1
CAPRICORN/WILLARD WE,Hero,172,11,51,561,0.306595365
CAPTAIN AMERICA,Hero,17391,1334,1920,2561280,0.006789964
CAPTAIN AMERICA DOPP,Hero,312,6,132,792,0.393939394
CAPTAIN AMERICA IV/S,Hero,99,13,43,559,0.177101968
CAPTAIN AMERICA V/RO,Hero,73,7,29,203,0.359605911
CAPTAIN AMERICA | MU,Hero,228,14,90,1260,0.180952381
CAPTAIN BARRACUDA,Hero,32,6,19,114,0.280701754
CAPTAIN BRITAIN 2013,Hero,9,1,9,9,1
CAPTAIN BRITAIN/BRIA,Hero,2168,279,470,131130,0.016533211
CAPTAIN FATE,Hero,6,3,2,6,1
CAPTAIN GLORY,Hero,5,1,5,5,1
CAPTAIN HAWK,Hero,298,18,54,972,0.306584362
CAPTAIN HIP/FRED MAC,Hero,80,5,52,260,0.307692308
CAPTAIN MANHATTAN,Hero,10,1,10,10,1
CAPTAIN MARVEL II/MO,Hero,3161,175,553,96775,0.032663394
CAPTAIN MARVEL III/G,Hero,422,49,145,7105,0.059394792
CAPTAIN MARVEL/CAPTA,Hero,1166,119,260,30940,0.037685844
CAPTAIN POWER/DR. CH,Hero,18,2,11,22,0.818181818
CAPTAIN RECTITUDE,Villain,17,3,7,21,0.80952381
CAPTAIN TERROR/DAN K,Hero,21,4,15,60,0.35
CAPTAIN U.K./LINDA M,Hero,83,6,40,240,0.345833333
CAPTAIN ULTRA/GRIFFI,Hero,113,6,60,360,0.313888889
CAPTAIN UNIVERSE/STE,Hero,12,6,6,36,0.333333333
CAPTAIN WINGS/,Hero,28,2,14,28,1
"CAPUTO, DR. JULIA",Hero,76,6,38,228,0.333333333
CARBON,Hero,54,2,39,78,0.692307692
"CARBONE, JULIUS",Hero,36,6,8,48,0.75
"CARBONE, ROSALIE",Hero,61,9,15,135,0.451851852
"CARBONE, SALVATORE",Hero,31,5,8,40,0.775
"CARDENAS, PACO",Hero,7,1,7,7,1
CARDIAC/DR. ELI WIRT,Hero,128,13,72,936,0.136752137
CARDINAL/CLEMDENON,Hero,178,7,100,700,0.254285714
"CARDINALE, CARLOS",Hero,11,1,11,11,1
CAREGIVER/RUBANNA LA,Hero,34,2,27,54,0.62962963
CARETAKER,Hero,10,1,10,10,1
CARGIL/JOANNA CARGIL,Hero,657,29,226,6554,0.100244126
CARGO,Hero,17,2,11,22,0.772727273
CARINA/CARINA WALTER,Hero,163,8,42,336,0.485119048
"CARLISLE, JENNA",Hero,28,1,28,28,1
"CARLISLE, MELISSA BO",Hero,35,3,19,57,0.614035088
"CARLISLE, PHILLIP",Hero,166,18,45,810,0.204938272
"CARLTON, JAKE",Hero,11,1,11,11,1
"CARLTON, LUCY",Hero,11,1,11,11,1
CARLY,Hero,9,1,9,9,1
"CARMODY, MARY",Hero,20,1,20,20,1
"CARMODY, MRS.",Hero,18,1,18,18,1
CARNAGE/CLETUS KASAD,Villain,238,27,74,1998,0.119119119
CARNIVORE/COUNT ANDR,Villain,132,11,46,506,0.260869565
"CARPATHIAN, ANDREW",Hero,8,1,8,8,1
"CARPENTER, LARRY",Hero,101,6,51,306,0.330065359
"CARPENTER, RACHEL",Hero,298,22,98,2156,0.138218924
"CARR, DAN",Hero,9,1,9,9,1
"CARRADINE, JESSICA J",Hero,159,17,43,731,0.21751026
"CARRERA, MIA",Hero,24,2,21,42,0.571428571
CARRION,Villain,56,8,19,152,0.368421053
CARRION II/MALCOLM M,Villain,80,8,41,328,0.243902439
CARRION III/DR. WILL,Villain,7,1,7,7,1
"CARSON, LT. PAUL",Hero,96,14,29,406,0.236453202
"CARTER, BRAD",Hero,39,9,14,126,0.30952381
"CARTER, JIMMY",Hero,91,8,67,536,0.169776119
"CARTER, PEGGY",Hero,1066,82,338,27716,0.038461538
"CARTER, SHARON",Hero,1131,136,268,36448,0.031030509
"CARTER, SHARON II",Hero,6,1,6,6,1
"CARTER, TAD",Hero,68,5,23,115,0.591304348
CARTHUS,Hero,88,6,23,138,0.637681159
CARVER,Hero,6,1,6,6,1
"CASE, COL. PRESTON",Hero,73,4,40,160,0.45625
CASEY,Hero,8,1,8,8,1
"CASIOLENA, QUEEN",Hero,30,2,26,52,0.576923077
CASPER,Hero,15,1,15,15,1
"CASS, LARRY MAD DOG",Hero,34,3,23,69,0.492753623
"CASSADA, CARLOS",Hero,68,5,43,215,0.31627907
"CASSADA, MICHAEL",Hero,62,4,42,168,0.369047619
"CASSADA, ROBERTO",Hero,62,4,42,168,0.369047619
"CASSADA, ROSA",Hero,87,7,53,371,0.234501348
CASSANDRA,Hero,31,2,18,36,0.861111111
CASSIOPEIA,Hero,90,7,29,203,0.443349754
CAT BURGLAR,Hero,25,3,16,48,0.520833333
CAT II,Hero,38,6,21,126,0.301587302
CAT III/SHEN KUEI,Hero,137,20,40,800,0.17125
CAT IV,Hero,4,1,4,4,1
CAT KING,Hero,29,3,20,60,0.483333333
CAT MAN III/,Hero,21,2,13,26,0.807692308
CAT MAN/HORGAN,Hero,123,11,43,473,0.260042283
CATAPHRAX,Hero,55,3,31,93,0.591397849
CATHERWOOD,Hero,16,2,12,24,0.666666667
CATHODE/,Hero,25,2,15,30,0.833333333
CATSEYE/SHARON SMITH,Villain,255,14,79,1106,0.230560579
CATWALK/KIMBERLY DEE,Hero,28,4,10,40,0.7
"CAULDER, SAFRON",Hero,7,1,7,7,1
"CEAUSECU, IONEL",Hero,13,1,13,13,1
CELESTE,Hero,7,1,7,7,1
"CELLANOS, MARCELLA",Hero,12,1,12,12,1
CENTARIUS,Hero,44,3,21,63,0.698412698
CENTURIUS,Hero,12,2,9,18,0.666666667
CENTURY,Hero,418,32,105,3360,0.124404762
"CENTURY, TURNER D.",Villain,44,3,42,126,0.349206349
"CERA, KAY",Hero,77,4,54,216,0.356481481
CERANDA,Hero,92,7,32,224,0.410714286
CERBERUS,Hero,54,5,42,210,0.257142857
CERBERUS II,Hero,10,1,10,10,1
CEREBRITE ALPHA,Hero,38,3,18,54,0.703703704
CEREBRITE BETA,Hero,52,4,19,76,0.684210526
CEREBRO,Hero,51,6,25,150,0.34
CEREBRO MARK XIII |,Hero,20,1,20,20,1
CEREBRO | MUTANT-X V,Hero,85,6,43,258,0.329457364
CERISE,Hero,43,3,18,54,0.796296296
CERISE II [SHI'AR],Hero,352,18,138,2484,0.141706924
CESIUM,Hero,39,1,39,39,1
CETHLANN,Hero,33,2,17,34,0.970588235
CH'OD,Hero,774,37,174,6438,0.120223672
CH'THON,Hero,59,9,40,360,0.163888889
CH'VAYRE,Hero,34,4,16,64,0.53125
"CHADWICK, CHEER",Hero,55,5,28,140,0.392857143
"CHADWICK, DR. HESPER",Hero,52,4,28,112,0.464285714
CHAIN,Hero,45,4,27,108,0.416666667
CHAINSAW/,Hero,56,6,27,162,0.345679012
CHAKA KHAN,Hero,41,7,15,105,0.39047619
CHAKA KHAN II,Hero,8,1,8,8,1
"CHAKARA, KANU",Hero,19,2,16,32,0.59375
"CHAKARA, MADAN",Hero,5,1,5,5,1
CHAKRA,Hero,95,7,31,217,0.437788018
CHAKRA II,Hero,2,1,2,2,1
