,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
3274,"LUDLUM, ROSS",Hero,15,2,9,18,0.8333333333333334
3275,LULLABY/FELICITY HOP,Hero,287,25,139,3475,0.08258992805755395
3276,LUMINOR,Hero,27774,2327,2505,5829135,0.004764686355694284
3277,"LUMLEY, JUDY",Hero,22433,2079,2317,4817043,0.00465700638337669
3278,LUMP,Hero,27342,2415,2697,6513255,0.004197901049475262
3279,"LUMPKIN, WILHEMINA B",Hero,53120,5286,4063,21477018,0.0024733415039275937
3280,"LUMPKIN, WILLIAM WIL",Hero,85554,10082,5700,57467400,0.0014887397028576202
3281,"LUMPKIN, WILLIE | TI",Hero,30752,2737,2699,7387163,0.004162897177170721
3282,LUNA/LUNA MAXIMOFF [,Hero,86465,10138,5676,57543288,0.001502607914931799
3283,LUNATIK II,Hero,1,1,1,1,1.0
3284,LUNATIK/ARISEN TYRK,Hero,45829,4748,3888,18460224,0.0024825809264286285
3285,LUPE,Hero,1465,210,437,91770,0.015963822599978205
3286,LUPO,Hero,52381,5008,4105,20557840,0.0025479816945749166
3287,LURKING UNKNOWN,Hero,19311,1731,2003,3467193,0.005569635148663487
3288,LYJA LAZERFIST [SKRU,Hero,86297,10074,5823,58660902,0.0014711161447875452
3289,LYLLA,Hero,9987,992,1223,1213216,0.008231840002110094
3290,"LYNN, NORMA",Hero,15790,1627,1799,2926973,0.00539465174431059
3291,"LYNNE, MONICA",Hero,62217,6502,4387,28524274,0.0021811948658184955
3292,"LYTH'KA, COMMANDER",Hero,469,51,184,9384,0.049978687127024725
3293,M,Hero,44637,4307,3731,16069417,0.0027777610102469805
3294,M'DAKA,Hero,28983,2590,2720,7044800,0.004114098342039518
3295,M'KAMBA,Hero,8290,625,1278,798750,0.010378716744913929
3296,M'KUMBA,Hero,21754,1613,2196,3542148,0.006141471220287803
3297,M'REEL,Hero,24732,2050,2544,5215200,0.004742291762540267
3298,M'SHULLA,Hero,9267,618,1204,744072,0.01245443989291359
3299,M-80/SAYURI KYOTO,Hero,2842,327,616,201432,0.014108979705309981
3300,M-PLATE,Hero,6275,435,848,368880,0.017010952071134244
3301,MAA-GOR,Hero,36260,3393,3239,10989927,0.0032993849731667918
3302,MACE,Hero,17893,1901,2001,3803901,0.004703855331671355
3303,"MACENDALE, JASON JR.",Hero,16024,1653,1858,3071274,0.005217378846693587
3304,"MACENDALE, KAREN",Hero,16024,1653,1858,3071274,0.005217378846693587
3305,MACHETE/FERDINAND LO,Villain,29802,2594,2969,7701586,0.003869592574828094
3306,MACHINE MAN/X-51,Hero,89374,10697,5946,63604362,0.0014051551998902213
3307,"MACINTOSH, ANN",Hero,55713,6288,4189,26340432,0.0021151133739947775
3308,"MACKAY, AILSA",Hero,4460,471,951,447921,0.009957112973046587
3309,"MACKAY, MURDO",Hero,4460,471,951,447921,0.009957112973046587
3310,"MACKENZIE, AL",Hero,43854,4383,3744,16409952,0.002672402698070049
3311,"MACKENZIE, DR. NEIL",Hero,2190,283,474,134142,0.016325982913628842
3312,"MACLAIN, DR. MYRON",Hero,51506,5212,3935,20509220,0.00251135830616669
3313,"MACON, ANGELO",Hero,28292,2349,2737,6429213,0.004400538604025096
3314,"MACRAE, TRUTH",Hero,10819,1134,1713,1942542,0.005569506347867897
3315,"MACTAGGART, JOE",Hero,25131,1980,2324,4601520,0.0054614562144682625
3316,"MACTAGGART, MOIRA |",Hero,4695,261,785,204885,0.022915293945383997
3317,"MACTAGGERT, MOIRA KI",Hero,83719,9606,5729,55032774,0.0015212571330676516
3318,MAD DOG/COLONEL BUZZ,Hero,81138,9413,5496,51733848,0.0015683735723660069
3319,MAD VIKING/KNUT CAIN,Villain,19535,1731,1876,3247356,0.006015663204157475
3320,MADAME HYDRA VI,Villain,17768,1709,2084,3561556,0.004988830724548484
3321,MADAME MASQUE II/,Villain,29847,2935,2755,8085925,0.0036912288946533635
3322,MADAME MASQUE III,Villain,46091,4429,3661,16214569,0.0028425670765593585
3323,MADAME MASQUE IV,Villain,28369,2570,2706,6954420,0.004079276201322325
3324,MADAME MASQUE V,Villain,15296,1325,1746,2313450,0.006611770299768744
3325,MADAME MASQUE VI,Villain,30239,2536,2803,7108408,0.004253976417785811
3326,MADAME MASQUE/GIULIE,Villain,61859,6334,4587,29054058,0.002129100175954767
3327,MADAME MENACE/SUNSET,Hero,46817,4396,3798,16696008,0.002804083467137773
3328,MADAME QWA,Hero,16732,1757,1920,3373440,0.004959922215898312
3329,MADAME ROSE,Hero,1962,109,514,56026,0.03501945525291829
3330,MADAME SLAY,Villain,15852,1420,1782,2530440,0.006264523165931617
3331,MADAME WEB/CASSANDRA,Hero,20705,2141,2305,4935005,0.0041955377958077045
3332,MADCAP,Villain,47422,4924,3931,19356244,0.0024499587833259387
3333,"MADDEN, CHET",Hero,23433,2068,2508,5186544,0.004518037444587378
3334,"MADDICKS, ARTHUR ART",Hero,77168,8289,5213,43210557,0.001785859876788906
3335,"MADDICKS, NADINE",Hero,8670,867,1113,964971,0.008984725965858042
3336,"MADDICKS, PROFESSOR",Hero,32415,2407,2788,6710716,0.004830334050792791
3337,"MADISON, TAYLOR",Hero,31048,2620,2801,7338620,0.004230768182573836
3338,MADMAN/PHIL STERNS,Hero,11909,1240,1485,1841400,0.006467361789942435
3339,"MADSDEN, TREVOR",Hero,4897,326,929,302854,0.016169507419416616
3340,MAELEN,Hero,52038,5235,4129,21615315,0.002407459710857788
3341,MAELSTROM/MALCOLM ST,Villain,57869,6021,4308,25938468,0.0022310107135086006
3342,MAESTRO,Villain,10409,1026,1293,1326618,0.007846267727409095
3343,MAGDALENE/MARISSA DA,Hero,71317,7995,4911,39263445,0.0018163714365868812
3344,MAGGOTT/JAPHETH,Hero,61399,6306,4560,28755360,0.0021352193121560643
3345,MAGIC,Hero,51136,4889,3945,19287105,0.0026513051077390825
3346,MAGIK/ILLYANA RASPUT,Hero,86016,9878,5801,57302278,0.0015010921555335026
3347,MAGMA II/JONATHAN DA,Hero,33040,3471,2946,10225566,0.0032311169865804983
3348,MAGMA/AMARA AQUILLA/,Hero,83704,9516,5621,53489436,0.0015648697436256385
3349,MAGNESIUM,Hero,3323,232,762,176784,0.01879694995022174
3350,MAGNETO | MUTANT X-V,Villain,5840,340,908,308720,0.01891681782845297
3351,MAGNETO/MAGNUS/ERIC,Villain,90246,10839,6061,65695179,0.001373708107257003
3352,MAGNIR,Hero,21139,1616,2064,3335424,0.0063377249788932385
3353,MAGNOR,Hero,196,26,74,1924,0.10187110187110188
3354,"MAGNUM, MOSES",Villain,63414,6406,4723,30255538,0.0020959468643393484
3355,MAGNUS,Hero,46155,4565,3777,17242005,0.002676892855558272
3356,MAGOG,Hero,15348,1400,1746,2444400,0.0062788414334806085
3357,MAGOG II,Hero,34010,3119,3131,9765589,0.003482636838392441
3358,"MAGRUDER, ALLIE",Hero,75709,8579,5185,44482115,0.0017020098976858451
3359,MAGUIRE,Hero,20472,2242,2215,4966030,0.004122407637489101
3360,MAGUS,Villain,80916,8986,5638,50663068,0.0015971397547420538
3361,MAGUS II,Villain,55797,5346,4110,21972060,0.002539452377246376
3362,MAHA YOGI,Hero,36354,3262,3101,10115462,0.003593904064886013
3363,MAHKIZMO,Hero,19393,1651,2162,3569462,0.005433031644544752
3364,"MAHONEY, GINNY",Hero,6510,443,864,382752,0.017008402307499372
3365,MAINFRAME II,Hero,47348,4263,3877,16527651,0.0028647749156852356
3366,MAINFRAME/IAN WAJLER,Hero,5591,612,1178,720936,0.007755196022947945
3367,MAINSPRING,Hero,33808,3235,2953,9552955,0.003539009657221247
3368,"MAJCOMB, RENEE",Hero,27450,2204,2631,5798724,0.00473380005670213
3369,MAJESTON ZELIA,Villain,44666,4537,3455,15675335,0.00284944468491423
3370,MAJOR DOMO,Villain,51172,5016,4131,20721096,0.002469560490429657
3371,MAJOR LOVE,Hero,17281,1746,1986,3467556,0.0049836253545725
3372,MAJOR MAPLELEAF/LOUI,Hero,4554,300,744,223200,0.020403225806451614
3373,MAJOR VICTORY/MAJ. V,Hero,34603,3115,2937,9148755,0.0037822632697017246
3374,"MAJOWSKI, SAM MOTHER",Hero,48824,4907,3800,18646600,0.002618386193729688
3375,MAKKARI/MIKE KHARY/I,Hero,75070,8370,5307,44419590,0.0016900201014912563
3376,MAKO,Hero,29392,2965,2742,8130030,0.003615238812156905
3377,MALACHI,Villain,37135,3591,3120,11203920,0.003314464937271955
3378,MALAN Sometimes spel,Hero,6138,445,1069,475705,0.012902954562176138
3379,MALEKITH/MALCOLM KEI,Villain,45284,4270,3529,15068830,0.003005143730468789
3380,MALEVOLENCE,Hero,9521,712,1221,869352,0.010951835390037638
3381,MALICE,Villain,4036,318,728,231504,0.017433824037597623
3382,MALICE II,Villain,2265,316,521,164636,0.013757622877135013
3383,MALICE III,Villain,62212,6462,4669,30171078,0.0020619747163160692
3384,MALICE IV,Villain,29006,2392,2706,6472752,0.004481246925573543
3385,MALICE V/NAKIA,Villain,64678,6929,4594,31831826,0.0020318658439512707
3386,"MALONE, JULIUS",Hero,1869,108,467,50436,0.03705686414465858
3387,MALOVICK/,Hero,2551,217,767,166439,0.015326936595389301
3388,"MALPHER, KATHY",Hero,28159,3059,2973,9094407,0.0030962986371733748
3389,MALPRACTICE,Hero,952,137,273,37401,0.025453864869923265
3390,MALTESE,Hero,25126,2824,2743,7746232,0.003243641553725734
3391,MALTZ,Hero,651,159,176,27984,0.02326329331046312
3392,"MALUS, DR. KARL",Villain,43055,4585,3554,16295090,0.0026422069470005997
3393,MAM'SELLE HEPZIBAH,Hero,67124,6952,4920,34203840,0.001962469711003209
3394,MAN-APE/M'BAKU,Villain,53078,5206,4112,21407072,0.0024794609930774278
3395,MAN-BEAST,Villain,63850,6792,4613,31331496,0.0020378854555811827
3396,MAN-BULL/BULL TAURUS,Hero,27925,2895,2628,7608060,0.0036704494969808333
3397,MAN-KILLER/KATRINA L,Hero,66168,6988,4749,33186012,0.0019938521085329564
3398,MAN-MOUNTAIN MARKO,Hero,41489,4030,3563,14358890,0.002889429475398168
3399,MAN-OF-WAR,Hero,7818,678,1234,836652,0.009344386913555457
3400,MAN-SPIDER CLONE | M,Villain,4695,261,785,204885,0.022915293945383997
3401,MAN-SPIDER | MUTANT,Villain,4695,261,785,204885,0.022915293945383997
3402,MAN-THING/THEODORE T,Hero,86443,10285,5764,59282740,0.0014581478521404376
3403,MANACLE/,Hero,18816,1283,1885,2418455,0.007780173705940363
3404,MANAT,Hero,12312,849,1489,1264161,0.009739265805542173
3405,MANBOT/BERNIE LACHEN,Hero,26493,2253,2610,5880330,0.004505359393095285
3406,MANDARIN,Villain,82368,9404,5493,51656172,0.0015945432425770922
3407,"MANDARIN, JAMES",Villain,12070,1119,1650,1846350,0.006537222086819942
3408,MANDRILL/HENSLEY FAR,Villain,48685,5000,3901,19505000,0.0024960266598308125
3409,"MANELLI, DINO",Hero,58219,6396,4277,27355692,0.0021282225286057468
3410,MANGLER/,Hero,22386,1792,2366,4239872,0.005279876373626374
3411,MANGOG,Villain,17021,1310,1797,2354070,0.007230456188643498
3412,"MANH, COY LEONG XUI",Hero,49310,4841,3886,18812126,0.002621181678243065
3413,"MANH, COY NGA",Hero,49310,4841,3886,18812126,0.002621181678243065
3414,"MANH, COY TRANH",Hero,44225,4175,3561,14867175,0.0029746740722430454
3415,MANIKIN/DR. WHITMAN,Hero,62966,6467,4578,29605926,0.002126803937833257
3416,MANIPULATOR II,Hero,35334,3351,3175,10639425,0.003321044135373857
3417,MANIPULATOR/,Hero,44279,4307,3615,15569805,0.0028439020270324515
3418,MANITOU,Hero,64199,6854,4687,32124698,0.001998431238170706
3419,"MANN, DR. J. VERNON",Hero,41391,3922,3349,13134778,0.003151252347013402
3420,"MANNING, DR.",Hero,21504,1865,2347,4377155,0.004912780104885479
3421,"MANNING, ERIKA",Hero,6294,453,1141,516873,0.012177072511042364
3422,"MANNING, JANICE",Hero,119,26,49,1274,0.09340659340659341
3423,"MANOLIS, LT. NICK",Hero,38404,3824,3365,12867760,0.0029845132330724227
3424,MANSLAUGHTER,Hero,29837,2633,2866,7546178,0.003953922104673386
3425,MANT/ERNEST,Hero,7,1,7,7,1.0
3426,MANTA,Hero,45972,4285,3683,15781655,0.002913002470273238
3427,MANTIS (SPACE PHANTO,Villain,34259,3262,3072,10020864,0.0034187670843552013
3428,MANTIS/? BRANDT,Villain,74351,8704,5119,44555776,0.0016687174295875803
3429,"MANTLO, BILL",Hero,650,80,192,15360,0.042317708333333336
3430,"MANTONE, JORGE",Hero,2498,250,493,123250,0.020267748478701827
3431,MANX,Hero,2115,179,453,81087,0.026083095933996818
3432,MARAUD,Hero,1359,114,278,31692,0.042881484286255205
3433,MARAUDER,Hero,32968,3501,2946,10313946,0.0031964487694622406
3434,MARAUDER II,Hero,3649,310,688,213280,0.017108964741185298
3435,"MARCEAUX, BELIZE",Hero,10290,638,1377,878526,0.011712800759453903
3436,"MARCEAUX, THEOREN",Hero,13604,950,1798,1708100,0.00796440489432703
3437,MARCHALLA,Hero,821,88,259,22792,0.03602141102141102
3438,MARCHALLA II,Hero,821,88,259,22792,0.03602141102141102
3439,MARGOYLE,Hero,36000,3347,2960,9907120,0.0036337502725312704
3440,MARIK,Hero,12141,879,1448,1272792,0.009538872023079969
3441,MARILLA [INHUMAN],Hero,46654,4303,3718,15998554,0.002916138546021097
3442,"MARIN, DR.",Hero,21931,1950,2351,4584450,0.004783779951793563
3443,MARIONETTE/MARI,Hero,15739,1213,1935,2347155,0.0067055648220931295
3444,MARISSA (OF GENE-TEC,Hero,6078,375,1034,387750,0.015675048355899418
3445,MARISTA,Hero,5954,412,897,369564,0.016110876600534684
3446,MARITA,Hero,21768,2064,2364,4879296,0.00446129933498603
3447,MARKED MAN,Hero,1245,122,294,35868,0.034710605553696885
3448,"MARKO, KURT",Hero,27648,2334,2662,6213108,0.0044499467899157714
3449,"MARKS, DR. SHIELA",Hero,8446,835,1078,900130,0.009383089109350871
3450,"MARLES, DR. THOMAS",Hero,28405,3023,2714,8204422,0.0034621573585561544
3451,"MARLEY, MITCH MADMAN",Hero,2315,186,571,106206,0.02179726192493833
3452,"MARLOPOLIS, EDGAR",Hero,2125,120,528,63360,0.033538510101010104
3453,"MARLOWE, STEVE",Hero,3774,492,762,374904,0.010066577043723194
3454,"MARLOWE, STEVE JR.",Hero,3774,492,762,374904,0.010066577043723194
3455,"MARRERO, ED",Hero,40121,3931,3312,13019472,0.0030816149840792316
3456,MARRINA/MARRINA SMAL,Hero,74701,8065,5115,41252475,0.0018108246838523022
3457,MARROW/SARAH,Villain,82812,9289,5638,52371382,0.001581245268646911
3458,"MARRS(-PAYNE), PHOEB",Hero,63204,7113,4588,32634444,0.0019367267295866907
3459,"MARRS, DESMOND",Hero,47522,5309,3893,20667937,0.0022993102794923365
3460,"MARSHALL, GRANT",Hero,8635,860,1112,956320,0.009029404383469969
3461,"MARTELL, SHIELD AGEN",Hero,18100,1562,2138,3339556,0.005419882163976289
3462,MARTHA,Hero,42702,3963,3610,14306430,0.002984811724518276
3463,"MARTIN, ASHLEY",Hero,39812,3449,3411,11764539,0.0033840680030046227
3464,"MARTIN, TERI",Hero,39295,3403,3389,11532767,0.0034072482345303603
3465,"MARTINELLI, VINCENT",Hero,53218,5999,4102,24607898,0.0021626390031363103
3466,MARTINEX,Hero,34603,3115,2937,9148755,0.0037822632697017246
3467,"MARTINEZ, AKASHA",Villain,16135,1662,1840,3058080,0.005276186365301104
3468,"MARTINEZ, ALITHA",Hero,45757,4923,3730,18362790,0.0024918326681294075
3469,"MARTINEZ, CARMELLO",Hero,24442,2027,2442,4949934,0.004937843615692654
3470,"MARTINEZ, ISADORA",Hero,22134,1810,2459,4450790,0.0049730497282504905
3471,"MARTINEZ, LINETTE",Hero,7636,740,1118,827320,0.009229802253058066
3472,"MARTINEZ, MR.",Hero,16135,1662,1840,3058080,0.005276186365301104
3473,"MARTINEZ, MRS.",Hero,16124,1660,1839,3052740,0.0052818124045939056
3474,MARTINS,Hero,1630,145,453,65685,0.02481540686610337
3475,"MARTS, MR.",Hero,25516,2582,2483,6411106,0.00397996851089344
3476,MARVEL BOY II/MARTIN,Hero,1,1,1,1,1.0
3477,MARVEL BOY III/ROBER,Hero,33585,3141,3033,9526653,0.003525372447175309
3478,MARVEL BOY VI,Hero,47855,4603,3982,18329146,0.002610869049763693
3479,MARVEL BOY VII/DAVID,Hero,3073,162,636,103032,0.029825685224008074
3480,MARVEL BOY VIII/NOH-,Hero,14,3,10,30,0.4666666666666667
3481,MARVEL BOY/MARTIN BU,Hero,332,24,103,2472,0.1343042071197411
3482,MARVEL GIRL DOPPELGA,Hero,66421,7187,4879,35065373,0.0018942048613029155
3483,MARVEL GIRL II/VALER,Hero,54652,5510,4124,22723240,0.0024051147635636466
3484,MARVEL GIRL/JEAN GRE,Hero,93244,11525,6236,71869900,0.0012973998850701058
3485,MARVEL WOMAN | MUTAN,Hero,4695,261,785,204885,0.022915293945383997
3486,MARX,Hero,68842,7425,4703,34919775,0.001971433091994436
3487,"MARX, DR.",Hero,13787,909,1603,1457127,0.009461769632983261
3488,MASKED MARAUDER/FRAN,Villain,30377,3216,2790,8972640,0.003385514185345673
3489,"MASON, JOHN",Hero,18249,1421,1973,2803633,0.006509054501783935
3490,"MASON, LOUISE",Hero,66139,7183,4590,32969970,0.002006037615442174
3491,"MASON, WANDA",Hero,52622,5405,4034,21803770,0.0024134358415998703
3492,MASQUE,Hero,35037,3074,3259,10018166,0.0034973467199485415
3493,MASTER ELO,Hero,10920,681,1463,996303,0.010960521046308201
3494,MASTER FOUR,Hero,174,22,36,792,0.2196969696969697
3495,MASTER KHAN/TYRONE K,Villain,62793,6843,4674,31984182,0.0019632517098608308
3496,MASTER LINK/WILLIS H,Hero,10015,972,1516,1473552,0.006796502600519018
3497,MASTER MAN II/ALEXAN,Villain,18532,1484,2025,3005100,0.006166849688862268
3498,MASTER MAN/WILHELM L,Villain,43061,3993,3482,13903626,0.00309710574780996
3499,MASTER MENACE/DR. EM,Hero,13273,1005,1408,1415040,0.009379946856625961
3500,MASTER MOLD,Villain,36992,3334,3220,10735480,0.0034457704732345456
3501,MASTER MOLD II,Villain,76935,8498,5492,46671016,0.0016484535069902914
3502,MASTER MOLD III,Villain,13851,915,1605,1468575,0.009431591849241612
3503,MASTER MONARCH/,Hero,25341,2563,2474,6340862,0.0039964597873286
3504,MASTER OF VENGEANCE,Hero,3,2,2,4,0.75
3505,MASTER OM,Hero,20211,2177,2183,4752391,0.0042528066398577055
3506,MASTER ORDER,Villain,79401,9102,5408,49223616,0.001613067191162876
3507,MASTER PANDEMONIUM/M,Villain,40599,4245,3467,14717415,0.002758568675273477
3508,MASTER PROGRAMMER,Hero,7636,740,1118,827320,0.009229802253058066
3509,MASTER TWELVE,Hero,9236,614,1194,733116,0.012598279126359267
3510,MASTER ZEI,Hero,17207,1800,1981,3565800,0.004825565090582759
3511,MASTER/ESHU,Hero,73547,8109,5148,41745132,0.0017618102153803227
3512,MASTERBLASTER/,Hero,24129,2168,2432,5272576,0.004576320948242377
3513,MASTERMIND II/BOWERS,Villain,13147,1150,1567,1802050,0.007295580033850337
3514,MASTERMIND III,Villain,24631,2093,2486,5203198,0.004733819470256561
3515,MASTERMIND IV/MARTIN,Villain,26478,2269,2612,5926628,0.0044676331971569665
3516,MASTERMIND V,Villain,10896,782,1368,1069776,0.010185309821869252
3517,MASTERMIND/JASON WYN,Villain,73309,8261,5186,42841546,0.0017111660722981378
3518,"MASTERS, ALICIA REIS",Hero,91197,11118,6044,67197192,0.001357154923973609
3519,"MASTERS, DR. AUGUST",Hero,43140,4457,3679,16397303,0.0026309204629566215
3520,"MASTERSON, KEVIN",Hero,69058,7432,4756,35346592,0.0019537385669317143
3521,MASTIFF,Hero,3672,197,618,121746,0.030161155191957025
3522,"MASTIFF, MINNIE",Hero,3672,197,618,121746,0.030161155191957025
3523,MASTON-DAR,Hero,3170,224,569,127456,0.024871328144614614
3524,MATADOR/MANUEL ELOGA,Villain,25648,2859,2631,7522029,0.00340971830871697
3525,MATHEMANIC/THOMAS SO,Hero,22405,2002,2447,4898894,0.004573481279652101
3526,MAULER/BRENDAN DOYLE,Hero,33017,3179,3002,9543358,0.003459683687859137
3527,MAUVIUS,Hero,25561,2295,2613,5996835,0.004262415090626972
3528,MAVERICK/CHRISTOPHER,Hero,31263,2731,2963,8091953,0.003863467817966812
3529,MAX,Hero,10786,867,1423,1233741,0.008742515649556916
3530,MAX II,Hero,10953,1142,1411,1611362,0.006797355280812133
3531,"MAXIMOFF, DJANGO",Hero,45098,4396,3627,15944292,0.002828473035993069
3532,MAXIMUS [INHUMAN],Villain,71843,7780,4970,38666600,0.0018580118241583175
3533,MAXOV,Hero,24407,2138,2619,5599422,0.004358842751984044
3534,"MAXWELL, DR. WILFRED",Hero,40940,4157,3366,13992462,0.0029258610814880182
3535,"MAXWELL, MORRIS",Hero,24432,2265,2486,5630790,0.004339000388932992
3536,MAXXAM,Hero,4176,289,720,208080,0.020069204152249134
3537,"MAYE, APRIL",Hero,19257,2123,2190,4649370,0.004141851476651676
3538,MAYHEM/DET. BRIGID O,Villain,45550,4510,3893,17557430,0.002594343249553038
3539,"MCBRIDE, BEATRICE",Hero,16543,1720,1927,3314440,0.004991190065290064
3540,"MCBRIDE, MARTHA",Hero,15717,1621,1825,2958325,0.005312803698038586
3541,"MCCABE, LINDSAY",Hero,66757,7221,4736,34198656,0.0019520357759088545
3542,"MCCABE, NINA",Hero,18614,1771,2041,3614611,0.005149655108115369
3543,"MCCALL, MEREDITH | T",Hero,30752,2737,2699,7387163,0.004162897177170721
3544,"MCCAMBRIDGE, MEGAN",Hero,16635,1139,1854,2111706,0.00787751704072442
3545,"MCCORMICK, BARRY",Hero,26066,2503,2443,6114829,0.004262752073688406
3546,"MCCORMICK, FIONA",Hero,921,120,297,35640,0.025841750841750843
3547,"MCCOURT, ALLISON",Hero,33584,3185,3101,9876685,0.00340033118399544
3548,"MCCOY, EDNA ANDREWS",Hero,42737,3998,3660,14632680,0.0029206543162291526
3549,"MCCOY, NORTON",Hero,41226,3788,3504,13273152,0.0031059691021394164
3550,"MCCULLOUGH, DR. ANDR",Hero,15985,1651,1839,3036189,0.005264823764265005
3551,"MCDONNELL, OSCAR",Hero,17943,1890,2067,3906630,0.004592961196734782
3552,"MCDOWELL, SCOTTY",Hero,22948,2544,2304,5861376,0.003915121636967156
3553,"MCELROY, JAMES",Hero,39982,3981,3269,13013889,0.0030722561103756147
3554,"MCGIVENEY, BULL",Hero,20365,1702,2252,3832904,0.0053132037744749155
3555,"MCGRILL, MARY",Hero,15076,1168,1788,2088384,0.0072189788851092515
3556,"MCHELE, JEREMY",Hero,873,114,290,33060,0.026406533575317605
3557,"MCKEEVER, TINY",Hero,66520,7349,4621,33959729,0.0019587906605497353
3558,"MCKENNA-DRAKE, MARLE",Hero,8573,983,1394,1370302,0.00625628511087337
3559,"MCKENZIE, LEON",Hero,8261,671,1220,818620,0.010091373286750874
3560,"MCKENZIE, LEONARD",Hero,16394,1371,1829,2507559,0.006537832210528247
3561,"MCKENZIE, LYDIA",Hero,45757,4923,3730,18362790,0.0024918326681294075
3562,"MCKENZIE, SCARLETT",Hero,15165,1124,1773,1992852,0.007609697057282728
3563,"MCKNIGHT, BOB",Hero,30070,2813,2666,7499458,0.00400962309542903
3564,"MCLAREN, MEGAN",Hero,78996,8890,5233,46521370,0.0016980583331918213
3565,MCLEISH,Hero,11299,819,1383,1132677,0.0099754828605154
3566,"MCMURRAY, YVONNE",Hero,287,25,139,3475,0.08258992805755395
3567,"MCNAIR, TAD",Hero,16007,1654,1839,3041706,0.005262507290316684
3568,"MCPHAIL, NATALIE",Hero,5273,424,966,409584,0.012874038048361264
3569,"MCPHEE, LOUIE",Hero,21518,1821,2277,4146417,0.005189540752895814
3570,"MCPHERSON, LING",Hero,30931,2860,2995,8565700,0.0036110300384090033
3571,"MCSHANE, PATRICK",Hero,873,114,290,33060,0.026406533575317605
3572,"MEACHUM, HAROLD",Villain,2503,224,584,130816,0.019133745107632095
3573,"MEACHUM, JOY",Hero,49843,5594,4028,22532632,0.00221203630361513
3574,"MEACHUM, WARD",Hero,14980,1552,2030,3150560,0.0047547102737291146
3575,"MEAGHER, TYLER",Hero,1705,251,451,113201,0.015061704401904576
3576,MEANY,Hero,60129,6172,4503,27792516,0.002163496100892773
3577,MEATMARKET,Hero,8370,990,1333,1319670,0.006342494714587738
3578,MECHADOOM,Hero,34225,2907,3074,8936118,0.003829962854116295
3579,MECHAMAGE/,Hero,72763,8010,5016,40178160,0.0018110087669519959
3580,MEDEA,Hero,17169,1788,1998,3572424,0.004805980477121417
3581,"MEDINA, ANALISA MARI",Hero,23489,2287,2483,5678621,0.004136391564078673
3582,MEDUSA II,Villain,21017,1963,2230,4377490,0.004801153172251678
3583,MEDUSA | MUTANT X-VE,Villain,4695,261,785,204885,0.022915293945383997
3584,MEDUSA/MEDUSALITH AM,Villain,90814,11205,6018,67431690,0.0013467555091678705
3585,MEEK,Hero,23081,1816,2297,4171352,0.005533218007015471
3586,"MEER, MAX",Hero,10168,1002,1270,1272540,0.00799031857544753
3587,MEGA MAX/,Hero,12964,954,1618,1543572,0.008398701194372533
3588,MEGATAK,Villain,14834,1171,1523,1783433,0.008317665984648708
3589,MEGGAN,Hero,80171,8860,5582,49456520,0.0016210400570036065
3590,MEGGAN 2013,Hero,2168,279,470,131130,0.01653321131701365
3591,"MELLACE, LUCY SANTIN",Hero,16850,1495,2024,3025880,0.005568627969384113
3592,"MELLACE, TONY",Hero,8487,986,1440,1419840,0.005977434077079107
3593,MELLENCAMP,Hero,33756,2709,3031,8210979,0.00411108102943632
3594,MELONIE,Hero,9229,613,1191,730083,0.0126410284858023
3595,MELTER II/BRUNO HORG,Villain,3463,270,668,180360,0.019200487913062763
3596,MELTER/BRUNO HORGAN,Villain,84813,9897,5665,56066505,0.0015127213654569694
3597,"MELTON, LORRIE",Hero,45732,4298,3624,15575952,0.0029360645179183913
3598,MEMBRAIN/,Hero,7311,535,965,516275,0.014161057575904315
3599,MEME,Hero,17460,1207,1772,2138804,0.008163440876302832
3600,"MENDELSON, DR. MACK",Hero,10675,799,1352,1080248,0.009881990061541423
3601,MENDICUS,Hero,6114,428,931,398468,0.015343766626178262
3602,"MENDOSA, EMILIO",Hero,135,21,67,1407,0.09594882729211088
3603,"MENGOCHAUZERAUS, GRI",Hero,12450,772,1376,1062272,0.011720162067719002
3604,"MENGOCHAUZERAUS, STA",Hero,12450,772,1376,1062272,0.011720162067719002
3605,"MENKEN, DONALD L.",Villain,26077,2351,2572,6046772,0.004312548910393843
3606,"MENNINGER, CLARA",Hero,38267,3781,3375,12760875,0.0029987755541841764
3607,MENTALLO,Villain,74324,8176,4998,40863648,0.0018188292929696341
3608,MENTOR II,Hero,53104,5077,4030,20460310,0.002595464096096296
3609,MENTOR/ALARS [ETERNA,Hero,81591,9497,5424,51511728,0.0015839305565520923
3610,MENTUS,Hero,1065,105,313,32865,0.03240529438612506
3611,MEPHISITOID,Hero,27607,2293,2576,5906768,0.0046737911494069175
3612,MEPHISTA,Villain,7645,783,1241,971703,0.007867630335606661
3613,MEPHISTO,Villain,89014,10654,5883,62677482,0.0014201910663864895
3614,"MERCADO, JOY",Hero,62192,6625,4538,30064250,0.002068636337177877
3615,MERCURY,Villain,19373,1421,1847,2624587,0.007381351808875072
3616,MERCURY II,Villain,3323,232,762,176784,0.01879694995022174
3617,MERCURY III/,Villain,16938,1307,1821,2380047,0.007116666183482931
3618,MERCY,Villain,20577,2205,2384,5256720,0.0039144181162397845
3619,"MERENGUES, SMOOTH MA",Hero,16356,1427,1937,2764099,0.005917298910060747
