hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
JEKUAKKEKT,Hero,2176,na,158,12403.0,0.17544142546158187
"JELLA, PRIVATE",Hero,0,na,1,0.0,
JEMIAH,Hero,2726,na,240,28680.0,0.09504881450488145
"JENKINS, WALTER",Hero,1437,na,145,10440.0,0.13764367816091955
"JENNINGS, JOSEPH",Hero,3451,na,266,35245.0,0.09791459781529295
JENSKOT/ALIYA,Hero,116,na,26,325.0,0.3569230769230769
"JERICHO, DUNCAN",Hero,5,na,4,6.0,0.8333333333333334
"JERICHO, JUSTINA",Hero,5,na,4,6.0,0.8333333333333334
"JEROME, JASON",Hero,2631,na,224,24976.0,0.10534112748238308
"JESSUP, DR.",Hero,1976,na,171,14535.0,0.13594771241830064
JESTER III,Villain,2272,na,194,18721.0,0.12136103840606806
JESTER II,Villain,1795,na,177,15576.0,0.11524139702105804
JESTER/JONATHAN POWE,Villain,1967,na,157,12246.0,0.16062387718438673
JET-BLACK/,Hero,891,na,83,3403.0,0.2618277990008816
JETSTREAM/HAROUD IBN,Hero,2688,na,224,24976.0,0.10762331838565023
JEXIA,Hero,0,na,1,0.0,
JIGSAW,Villain,2837,na,256,32640.0,0.08691789215686274
JIKEKT,Hero,2176,na,158,12403.0,0.17544142546158187
"JILLETE, RANDI",Hero,1437,na,145,10440.0,0.13764367816091955
JILL,Hero,13,na,10,45.0,0.28888888888888886
JINKU,Hero,2385,na,214,22791.0,0.10464657101487429
JINX,Hero,75,na,20,190.0,0.39473684210526316
JIOMO,Hero,119,na,28,378.0,0.3148148148148148
JOCASTA,Hero,6119,na,512,130816.0,0.046775623776908026
JOCASTA II,Hero,343,na,48,1128.0,0.30407801418439717
JOHNNY APPLESEED/JON,Hero,2385,na,214,22791.0,0.10464657101487429
"JOHNSMEYER, JAMES",Hero,2655,na,230,26335.0,0.1008164040250617
"JOHNSON, ANNA",Hero,3291,na,304,46056.0,0.07145648775403857
JOHNSON,Hero,3,na,3,3.0,1.0
"JOHNSON, LYNDON BAIN",Hero,0,na,1,0.0,
JOLT/HALLIE TAKAHAMA,Hero,5843,na,467,108811.0,0.05369861502973045
"JONES, ANDY",Hero,62,na,21,210.0,0.29523809523809524
"JONES, ARMAND",Hero,1968,na,194,18721.0,0.10512258960525613
"JONES, AUGUSTINE",Hero,2716,na,243,29403.0,0.09237152671496106
"JONES, BART",Hero,1802,na,156,12090.0,0.1490488006617039
"JONES, CHARLOTTE",Hero,4380,na,358,63903.0,0.06854138303366039
"JONES, DANIEL DANNY",Hero,4186,na,342,58311.0,0.07178748435115158
"JONES, DRUCILLA",Hero,62,na,21,210.0,0.29523809523809524
"JONES, GABE",Hero,6346,na,550,150975.0,0.042033449246564
"JONES, HUGH",Hero,3959,na,323,52003.0,0.07613022325635059
"JONES, JANIS",Hero,4069,na,293,42778.0,0.09511898639487587
"JONES, JOHN",Hero,0,na,1,0.0,
"JONES, KATIE",Hero,62,na,21,210.0,0.29523809523809524
"JONES, LORRAINE LORR",Hero,4186,na,342,58311.0,0.07178748435115158
"JONES, LOUISE",Hero,2757,na,218,23653.0,0.11656026719655012
"JONES, MAGGIE",Hero,368,na,42,861.0,0.4274099883855981
"JONES, MARLO CHANDLE",Hero,5189,na,412,84666.0,0.06128788415656816
"JONES, NELL",Hero,2877,na,250,31125.0,0.09243373493975904
"JONES, PHILLIP",Hero,62,na,21,210.0,0.29523809523809524
"JONES, RICARDO",Hero,834,na,71,2485.0,0.3356136820925553
"JONES, RICHARD MILHO",Hero,7055,na,653,212878.0,0.033141047924163135
"JONES, SANDY",Hero,3180,na,269,36046.0,0.0882206070021639
"JONES, TAMMY ANNE",Hero,4186,na,342,58311.0,0.07178748435115158
"JONES, TIMOTHY",Hero,1008,na,112,6216.0,0.16216216216216217
"JONES, WALTER",Hero,310,na,62,1891.0,0.16393442622950818
"JONES, WILLIAM",Hero,1771,na,161,12880.0,0.1375
JONIN,Hero,2219,na,199,19701.0,0.11263387645297193
"JORDAN, HAL",Hero,3,na,4,6.0,0.5
JORNICK,Hero,797,na,78,3003.0,0.2654012654012654
JORRO,Hero,116,na,22,231.0,0.5021645021645021
JOSEPH,Hero,6013,na,516,132870.0,0.04525476029201475
"JOSEPH, SHEVA",Hero,2577,na,231,26565.0,0.09700734048560135
"JOSHUA, DR. SEGISMUN",Hero,714,na,93,4278.0,0.16690042075736325
"JOSTEN, CARL",Hero,2111,na,150,11175.0,0.18890380313199104
"JOSTEN, LINDY",Hero,2112,na,150,11175.0,0.18899328859060402
JOUST,Hero,270,na,40,780.0,0.34615384615384615
JOVAN,Hero,0,na,1,0.0,
JOYBOY,Hero,2361,na,214,22791.0,0.1035935237593787
"JOYCE, SAMANTHA",Hero,3661,na,296,43660.0,0.08385249656436097
JOYSTICK/JANICE,Villain,4103,na,323,52003.0,0.07889929427148434
JUBILEE/JUBILATION L,Hero,6445,na,570,162165.0,0.03974347115592144
JUDE,Hero,202,na,32,496.0,0.40725806451612906
JUDGE KRAY-TOR,Hero,1476,na,145,10440.0,0.1413793103448276
JUGGERNAUT/CAIN MARK,Villain,6380,na,543,147153.0,0.04335623466731905
JUGGERNAUT | MUTANT,Villain,102,na,28,378.0,0.2698412698412698
JUNCTION,Hero,2890,na,252,31626.0,0.09138050970720293
"JUNIPER, JONATHAN JU",Hero,0,na,1,0.0,
JUNIPER,Hero,0,na,1,0.0,
JUPITER,Hero,0,na,1,0.0,
JURIAS,Hero,0,na,1,0.0,
JUSTICE II/VANCE AST,Hero,6807,na,606,183315.0,0.03713280418950986
JUSTICE PEACE,Hero,2361,na,202,20301.0,0.11629968967045959
"JUSTIN, GLORIA",Hero,0,na,1,0.0,
JUSUR,Hero,0,na,1,0.0,
JUTTA,Hero,0,na,1,0.0,
JUVAN,Hero,1214,na,115,6555.0,0.18520213577421815
JYX,Hero,0,na,1,0.0,
"JZEMLICO, WARDEN",Hero,3023,na,207,21321.0,0.1417850945077623
KAA,Hero,2385,na,214,22791.0,0.10464657101487429
KABALLA,Hero,0,na,1,0.0,
K'AD-MON,Hero,1,na,2,1.0,1.0
"KAFKA, DR. ASHLEY",Villain,2794,na,242,29161.0,0.0958129007921539
KAINE,Villain,4275,na,332,54946.0,0.07780366177701743
"KAISHEK, GOM",Hero,181,na,34,561.0,0.3226381461675579
"KAISHEK, HAAN",Hero,181,na,34,561.0,0.3226381461675579
"KAISHEK, KIA",Hero,181,na,34,561.0,0.3226381461675579
"KAISHEK, YOLYN",Hero,181,na,34,561.0,0.3226381461675579
KALA,Hero,4333,na,361,64980.0,0.06668205601723608
KALADAR [SHI'AR],Hero,934,na,103,5253.0,0.17780316009899105
"KALE, JENNIFER",Hero,2715,na,247,30381.0,0.08936506369112274
"KALE, NAOMI",Hero,767,na,80,3160.0,0.24272151898734176
KALIKYA [INHUMAN],Hero,884,na,94,4371.0,0.20224204987417066
KALIN KARTH KITH,Hero,5,na,4,6.0,0.8333333333333334
KALI,Hero,341,na,52,1326.0,0.2571644042232277
KALMARI,Hero,0,na,1,0.0,
KALUU,Villain,24,na,10,45.0,0.5333333333333333
KAMAL,Villain,1898,na,170,14365.0,0.1321266968325792
KAMIKAZE,Hero,2459,na,228,25878.0,0.09502279928897132
KAMINARI,Hero,298,na,45,990.0,0.301010101010101
KAMO THARNN,Hero,3376,na,290,41905.0,0.08056317861830331
KANDRA,Hero,800,na,91,4095.0,0.19536019536019536
"KANE, LARRY",Hero,2385,na,214,22791.0,0.10464657101487429
"KANE, MARCY/KAINA",Hero,4529,na,356,63190.0,0.07167273302737776
"KANE, SUGAR",Hero,1,na,2,1.0,1.0
KANGAROO/FRANK OLIVE,Hero,2102,na,204,20706.0,0.10151646865642809
KANGAROO II/,Hero,3721,na,299,44551.0,0.08352225539269602
"KANNOR, ORLANDO",Hero,2214,na,206,21115.0,0.10485436893203884
"KAPPELBAUM, MRS.",Hero,1127,na,99,4851.0,0.23232323232323232
KAREL,Hero,166,na,34,561.0,0.29590017825311943
KARGUL,Hero,784,na,73,2628.0,0.2983257229832572
KARIMA,Hero,13,na,7,21.0,0.6190476190476191
"KARIM, MERYET",Hero,0,na,1,0.0,
KARKAS [DEVIANT],Hero,4567,na,347,60031.0,0.07607736003065083
KARKAS | MUTANT X-VE,Hero,111,na,29,406.0,0.2733990147783251
"KARLSON, KAREN",Hero,214,na,31,465.0,0.46021505376344085
KARMA 2013,Hero,1,na,2,1.0,1.0
KARMA/XI'AN COY MANH,Hero,5793,na,464,107416.0,0.05393051314515528
KARNAK DOPPELGANGER,Villain,4693,na,395,77815.0,0.06030970892501446
KARNAK [INHUMAN],Hero,6818,na,610,185745.0,0.03670623704541172
KARNAK | MUTANT X-VE,Hero,111,na,29,406.0,0.2733990147783251
KARNILLA [ASGARDIAN],Villain,4546,na,365,66430.0,0.06843293692608761
KARNIVOR,Hero,0,na,1,0.0,
KARSANO,Hero,0,na,1,0.0,
KARYGMAX,Hero,0,na,1,0.0,
KASEMA,Hero,926,na,92,4186.0,0.221213569039656
KASPIN,Hero,270,na,40,780.0,0.34615384615384615
KASTYX,Hero,926,na,92,4186.0,0.221213569039656
KATANA/,Hero,1159,na,122,7381.0,0.15702479338842976
KATAR,Hero,0,na,1,0.0,
KATHAR,Hero,0,na,1,0.0,
KATH,Hero,3641,na,295,43365.0,0.08396172028133288
KATOS,Hero,0,na,1,0.0,
KATSU'TA'RO,Hero,0,na,1,0.0,
KATU,Hero,493,na,65,2080.0,0.23701923076923076
KATYUSHA/,Hero,21,na,14,91.0,0.23076923076923078
"KATZENBERG, NICK",Hero,5592,na,454,102831.0,0.05438048837412843
"KAUR, BENAZIR",Hero,2799,na,241,28920.0,0.09678423236514523
"KAZAKI, SHINJI",Hero,0,na,1,0.0,
KA-ZAR/KEVIN PLUNDER,Hero,6696,na,589,173166.0,0.03866809881847476
KAZE,Hero,298,na,45,990.0,0.301010101010101
KEATON,Hero,320,na,55,1485.0,0.21548821548821548
KEEPER OF THE COMICS,Hero,81,na,23,253.0,0.3201581027667984
KEERG,Hero,0,na,1,0.0,
KEEVER,Hero,2003,na,199,19701.0,0.10166996599157403
KEKA' AKELUAK,Hero,2176,na,158,12403.0,0.17544142546158187
"KEL, JANOTH",Hero,1,na,2,1.0,1.0
"KELLEHER, MARY",Hero,551,na,75,2775.0,0.19855855855855856
"KELLOG, SHERIFF L.B.",Hero,0,na,1,0.0,
"KELLY, KAREN",Hero,183,na,37,666.0,0.2747747747747748
"KELLY, SARA",Hero,183,na,37,666.0,0.2747747747747748
"KELLY, SEN. ROBERT E",Hero,5335,na,446,99235.0,0.05376127374414269
"KEMBLE, DR.",Hero,2507,na,224,24976.0,0.10037636130685458
"KEMEL, MEHMET",Hero,1058,na,90,4005.0,0.2641697877652934
"KEMPLETON, PROFESSOR",Hero,1,na,2,1.0,1.0
"KENNEDY, LOUISE",Hero,216,na,34,561.0,0.3850267379679144
"KENT, CLARK",Hero,6428,na,548,149878.0,0.04288821574880903
KEREM,Hero,0,na,1,0.0,
KERIVAK,Hero,1063,na,105,5460.0,0.1946886446886447
KESTRUS,Hero,654,na,88,3828.0,0.17084639498432602
"KETCH, BARBARA",Hero,2256,na,190,17955.0,0.12564745196324142
"KETCH, DORIS AUDRA",Hero,2307,na,198,19503.0,0.1182894939240117
KEY/,Hero,1,na,2,1.0,1.0
KHADIJAH,Hero,2,na,3,3.0,0.6666666666666666
"KHANDRUVITCH, DR. VA",Hero,2113,na,150,11175.0,0.189082774049217
KHAN,Hero,0,na,1,0.0,
KHAT,Hero,25,na,11,55.0,0.45454545454545453
KHATYLIS,Hero,0,na,1,0.0,
KHIRN,Hero,0,na,1,0.0,
KHOON,Hero,942,na,93,4278.0,0.22019635343618513
KHORYPHOS [ETERNAL],Hero,131,na,31,465.0,0.2817204301075269
KHYBER/,Hero,249,na,37,666.0,0.3738738738738739
KICKBACK/RICHARD,Hero,302,na,48,1128.0,0.26773049645390073
KID COLT,Hero,62,na,22,231.0,0.2683982683982684
KID COLT II/ELRIC FR,Hero,3417,na,250,31125.0,0.10978313253012048
KID/E.B. FARRELL,Hero,0,na,1,0.0,
KID QUARRY,Hero,46,na,18,153.0,0.3006535947712418
KID REAPER,Hero,799,na,92,4186.0,0.1908743430482561
KIKO,Hero,394,na,58,1653.0,0.2383545069570478
"KILGREW, BASIL BETA",Hero,0,na,1,0.0,
"KILGREW, GERARD",Hero,0,na,1,0.0,
"KILLBREW, DR.",Hero,943,na,118,6903.0,0.13660727220049254
"KILLBURN, MACK",Hero,812,na,82,3321.0,0.24450466726889492
"KILLDRAGON, HARMONY",Hero,0,na,1,0.0,
KILLER CLOWN,Hero,1,na,2,1.0,1.0
KILLER SHRIKE/SIMON,Villain,3649,na,282,39621.0,0.09209762499684511
KILLIAN,Hero,1990,na,191,18145.0,0.10967208597409754
"KILLMONGER, ERIC/N'J",Hero,2005,na,171,14535.0,0.13794289645682833
KILLOBYTE,Hero,2552,na,233,27028.0,0.0944206008583691
KILLRAVEN/JONATHAN R,Hero,3,na,4,6.0,0.5
KILMER,Hero,3026,na,264,34716.0,0.08716441986403964
"KIMBLE, DR.",Hero,182,na,37,666.0,0.2732732732732733
"KINCAID, DR. JANE FO",Hero,6153,na,519,134421.0,0.045774097797219186
"KINCAID, DR. KEITH",Hero,5053,na,432,93096.0,0.054277305147374756
"KINCAID, JIMMY",Hero,461,na,67,2211.0,0.20850293984622342
"KINCAID, MOSES",Hero,1,na,2,1.0,1.0
"KINE, BENEDICT",Villain,4305,na,358,63903.0,0.06736772921459086
KING BEDLAM/CHRISTOP,Hero,89,na,19,171.0,0.52046783625731
KING CADAVER,Hero,3,na,3,3.0,1.0
KING GEORGE VI,Hero,0,na,1,0.0,
"KING, HANNIBAL/HENRY",Hero,449,na,80,3160.0,0.14208860759493672
"KINGMAN, BILL",Hero,3872,na,279,38781.0,0.09984270647997731
KING (OF THE SEWER P,Hero,2730,na,253,31878.0,0.08563899868247694
KINGO SUNEN [ETERNAL,Hero,692,na,75,2775.0,0.24936936936936938
KINGPIN/WILSON FISK,Villain,6782,na,624,194376.0,0.03489113882372309
KINGSIZE,Hero,0,na,1,0.0,
"KINGSLEY, DANIEL",Hero,4409,na,348,60378.0,0.07302328662757958
KINLAN KARTH KITH,Hero,75,na,20,190.0,0.39473684210526316
"KIRBY, JACK",Hero,4635,na,366,66795.0,0.06939142151358635
KIRIGI,Villain,1417,na,142,10011.0,0.14154430126860454
KIRIN,Hero,0,na,1,0.0,
KIRKEGAARD,Hero,7,na,6,15.0,0.4666666666666667
KISMET/J'RIDIA STARD,Hero,4199,na,371,68635.0,0.06117869891454797
"KITAGOWA, DR. KITTY",Hero,0,na,1,0.0,
KITANG,Hero,864,na,92,4186.0,0.2064022933588151
"KITCHENER, CHIEF INS",Hero,10,na,8,28.0,0.35714285714285715
KLAER,Hero,0,na,1,0.0,
KLAW/ULYSSES KLAW,Villain,6509,na,570,162165.0,0.040138130916042306
"KLEB, ROSA",Hero,723,na,93,4278.0,0.16900420757363255
"KLEIN, CAMERON",Hero,2,na,3,3.0,0.6666666666666666
"KLEINFELDT, LORNA",Hero,2088,na,171,14535.0,0.1436532507739938
"KLEIN, SHIRLEY",Hero,10,na,7,21.0,0.47619047619047616
"KLEIN, STANLEY",Hero,10,na,7,21.0,0.47619047619047616
"KLEINSTOCK, HARLAN",Villain,2998,na,260,33670.0,0.08904068904068904
"KLEINSTOCK, SVEN",Villain,2998,na,260,33670.0,0.08904068904068904
"KLEIN, SUMMER",Hero,0,na,1,0.0,
KLIGGER/SEN. EUGENE,Hero,1896,na,156,12090.0,0.15682382133995038
"KLINE, MR.",Hero,3049,na,262,34191.0,0.08917551402415841
"KLOSS, BERNARD",Hero,1256,na,108,5778.0,0.21737625475943234
KNAVE,Hero,139,na,26,325.0,0.4276923076923077
KNICK KNACK,Hero,724,na,70,2415.0,0.29979296066252586
KNIGHT ERRANT II,Hero,528,na,52,1326.0,0.39819004524886875
KNIGHT ERRANT/MATSON,Hero,0,na,1,0.0,
"KNIGHT, LEO",Hero,1549,na,150,11175.0,0.1386129753914989
KNIGHT/MALCOLM KNIGH,Hero,2659,na,242,29161.0,0.091183429923528
"KNIGHT, MISTY",Hero,6528,na,566,159895.0,0.04082679258263235
"KNOBLACH, GERTRUDE H",Hero,0,na,1,0.0,
"KNOBLACH, GLORIA",Hero,0,na,1,0.0,
"KNOBLACH, HANS",Hero,0,na,1,0.0,
KNOCKABOUT/,Hero,213,na,47,1081.0,0.19703977798334876
KNOCKOUT,Hero,4926,na,375,70125.0,0.07024598930481284
"KNUTZ, CINDY",Hero,0,na,1,0.0,
"KOENIG, ERIC",Hero,3051,na,267,35511.0,0.08591703979048745
KOFI [KYMELLIAN],Hero,1573,na,142,10011.0,0.15712716012386374
KO-GAR,Hero,1976,na,171,14535.0,0.13594771241830064
KO'ICHI,Hero,0,na,1,0.0,
KOJIRO,Hero,403,na,54,1431.0,0.28162124388539483
"KOLE, JOHN",Hero,0,na,1,0.0,
"KOLE, MICHELLE",Hero,0,na,1,0.0,
KOLOMAQ,Hero,0,na,1,0.0,
KOMODO,Hero,347,na,49,1176.0,0.2950680272108844
"KONIEV, DMITRI",Hero,0,na,1,0.0,
"KONIEV, IRINI",Hero,0,na,1,0.0,
"KONIEV, MRS.",Hero,0,na,1,0.0,
KONO,Hero,67,na,23,253.0,0.2648221343873518
"KOPPISCH, DR. ERIC",Hero,396,na,58,1653.0,0.2395644283121597
KORATH THE PURSUER,Villain,262,na,52,1326.0,0.1975867269984917
KORREK,Hero,2427,na,217,23436.0,0.10355862775217614
"KORVAC, MICHAEL",Villain,4178,na,356,63190.0,0.06611805665453395
KOSHIMA,Hero,782,na,73,2628.0,0.2975646879756469
"KOSINSKI, HARLEY",Hero,2222,na,164,13366.0,0.166242705371839
"KOWALSKI, TRISH",Hero,76,na,18,153.0,0.49673202614379086
KRAA,Hero,0,na,1,0.0,
"KRAFT, DONNA",Hero,1976,na,171,14535.0,0.13594771241830064
KRAGAR,Hero,302,na,41,820.0,0.36829268292682926
"KRAGG, GEN.",Hero,361,na,49,1176.0,0.30697278911564624
KRAGG,Hero,0,na,1,0.0,
KRAKEN,Villain,2332,na,185,17020.0,0.13701527614571093
KRAKOA,Villain,77,na,24,276.0,0.27898550724637683
"KRAMER, KENNY",Hero,2605,na,218,23653.0,0.1101340210544117
"KRAMER, STACEY",Hero,4500,na,369,67896.0,0.0662778366914104
KRANG [ATLANTEAN],Hero,4376,na,370,68265.0,0.06410312751776166
KRANG II,Hero,1981,na,171,14535.0,0.13629170966632267
"KRAUS, DR. FREIDERIC",Hero,10,na,8,28.0,0.35714285714285715
KRAVEN THE HUNTER II,Villain,3174,na,271,36585.0,0.08675686756867569
KRAVEN THE HUNTER/SE,Villain,6095,na,526,138075.0,0.04414267608183958
"KRAY, D'VON",Hero,451,na,52,1326.0,0.3401206636500754
"KREA, BRUNO",Hero,723,na,93,4278.0,0.16900420757363255
KREDDICK,Hero,4099,na,316,49770.0,0.0823588507132811
KREE CAPTAIN AMERICA,Villain,697,na,74,2701.0,0.2580525731210663
KREE GIANT MAN [KREE,Villain,697,na,74,2701.0,0.2580525731210663
KREE IRON MAN [KREE],Villain,697,na,74,2701.0,0.2580525731210663
KREE SCARLET WITCH [,Villain,697,na,74,2701.0,0.2580525731210663
"KREIGER, SIMON",Hero,1968,na,194,18721.0,0.10512258960525613
"KREIGKOPH, GEN.",Hero,4,na,4,6.0,0.6666666666666666
"KRIEGHUND, COL.",Hero,519,na,71,2485.0,0.20885311871227363
K'RIN,Hero,2385,na,214,22791.0,0.10464657101487429
KRISTA,Hero,1694,na,170,14365.0,0.11792551340062653
KRISTOFF/KRISTOFF VE,Hero,5754,na,463,106953.0,0.053799332417043
KRIVEN,Hero,72,na,19,171.0,0.42105263157894735
K'RK [SHI'AR],Hero,500,na,69,2346.0,0.21312872975277067
KRO [DEVIANT],Hero,5030,na,387,74691.0,0.06734412445943956
KRONITT,Hero,976,na,90,4005.0,0.24369538077403247
KRONOS,Hero,4029,na,359,64261.0,0.06269743701467453
KROTOK,Hero,0,na,1,0.0,
KRUEGER,Hero,2570,na,207,21321.0,0.12053843628347638
KRUELLA,Hero,1,na,2,1.0,1.0
KRUEL/VICTOR KRUELLE,Hero,1160,na,122,7381.0,0.15716027638531363
KRUGGAR,Hero,775,na,88,3828.0,0.20245559038662486
"KRUMA, TALIA",Hero,2727,na,248,30628.0,0.08903617604806059
KRUSH,Hero,864,na,92,4186.0,0.2064022933588151
"KRYPT, DR.",Hero,20,na,8,28.0,0.7142857142857143
"KRYZEWSKI, LEONARD M",Hero,2386,na,214,22791.0,0.10469044798385327
KUBIK,Hero,2450,na,200,19900.0,0.12311557788944724
KUKULCAN/VIRAKO/QUET,Hero,109,na,26,325.0,0.3353846153846154
KULAN GATH,Villain,2744,na,249,30876.0,0.088871615494235
KULL,Hero,0,na,1,0.0,
KURAGARI,Hero,1762,na,173,14878.0,0.1184298964914639
"KURASOV, SIMYON BORI",Hero,0,na,1,0.0,
"KURLYCHEK, PATTY",Hero,0,na,1,0.0,
KUROKO/,Hero,2385,na,214,22791.0,0.10464657101487429
"KUROV, WASSILY",Hero,174,na,38,703.0,0.24751066856330015
KUROYAMA,Hero,40,na,16,120.0,0.3333333333333333
KURRGO,Hero,142,na,30,435.0,0.3264367816091954
KURSE/ALGRIM [ASGARD,Villain,2612,na,212,22366.0,0.1167844049002951
"KUTUZOV, COL.",Hero,374,na,56,1540.0,0.24285714285714285
KWANNON,Hero,2417,na,216,23220.0,0.10409130060292851
"KWAN, TERRY",Hero,2105,na,202,20301.0,0.10368947342495444
KYLUN/COLIN MCKAY,Hero,1794,na,177,15576.0,0.11517719568567027
KYMRI,Hero,1990,na,191,18145.0,0.10967208597409754
KYSA,Hero,0,na,1,0.0,
LA BANDERA,Hero,1678,na,149,11026.0,0.15218574278976962
LACE/,Hero,537,na,69,2346.0,0.2289002557544757
"LACOSTE, RAE",Hero,3738,na,283,39903.0,0.09367716713029095
"LADONNA, HOLLY",Hero,3316,na,272,36856.0,0.08997178207076188
LADY DEATHSTRIKE/YUR,Villain,4538,na,355,62835.0,0.07222089599745365
LADY LARK/LINDA LEWI,Hero,1781,na,168,14028.0,0.1269603649843171
LADY LOTUS,Hero,430,na,69,2346.0,0.18329070758738278
LADY OF THE LAKE,Hero,3145,na,247,30381.0,0.10351864652249762
"LAMBERT, WILSON",Hero,1586,na,140,9730.0,0.1630010277492292
LAMENT/,Hero,0,na,1,0.0,
"LAMY, KELLY",Hero,2748,na,240,28680.0,0.09581589958158995
"LANCELOT, SIR",Hero,0,na,1,0.0,
LANCER/SAMANTHA DUNB,Hero,1976,na,171,14535.0,0.13594771241830064
LANDA,Hero,1,na,2,1.0,1.0
"LANDERS, DR.",Hero,0,na,1,0.0,
"LANDERS, GENA",Hero,12,na,7,21.0,0.5714285714285714
"LANDERS, RAY",Hero,0,na,1,0.0,
"LANDERS, RICKY",Hero,0,na,1,0.0,
LANDSCAPE/BRETT,Hero,348,na,53,1378.0,0.2525399129172714
LANDSLIDE,Hero,2194,na,189,17766.0,0.12349431498367669
LANDSLIDE II/LEE BRO,Hero,396,na,58,1653.0,0.2395644283121597
"LANE, LOIS",Hero,5017,na,414,85491.0,0.05868453989308816
"LANE, SILAS",Hero,992,na,96,4560.0,0.21754385964912282
"LANG, ALLISON",Hero,2546,na,233,27028.0,0.0941986088500814
"LANG, CASSANDRA CASS",Hero,5715,na,482,115921.0,0.049300816935671704
"LANG, DR. STEVEN",Villain,2328,na,225,25200.0,0.09238095238095238
"LANGFORD, DR. DAVID",Hero,64,na,21,210.0,0.3047619047619048
"LANGSTROM, LIEUTENAN",Hero,997,na,89,3916.0,0.25459652706843716
"LANG, TIMMY",Hero,2546,na,233,27028.0,0.0941986088500814
"LANGTREE, GINA",Hero,53,na,17,136.0,0.3897058823529412
"LANIEGE, BIANCA",Hero,0,na,1,0.0,
LANN,Hero,3360,na,282,39621.0,0.08480351328840766
"LANNING, DR.",Hero,1968,na,194,18721.0,0.10512258960525613
"LANSING, CHERYL",Hero,1968,na,194,18721.0,0.10512258960525613
LA NUIT,Hero,2,na,3,3.0,0.6666666666666666
"LAO-TSE, GEN.",Hero,1976,na,171,14535.0,0.13594771241830064
"LAPIN, EMIL",Hero,2497,na,215,23005.0,0.10854162138665507
"LARGO, CHIEF",Hero,2570,na,227,25651.0,0.1001910256910062
"LARROCA, SALVADORE",Hero,436,na,59,1711.0,0.2548217416715371
LASHER/,Villain,1992,na,196,19110.0,0.1042386185243328
"LATHAM, JORGE",Hero,140,na,28,378.0,0.37037037037037035
"LAU, KING",Hero,113,na,31,465.0,0.24301075268817204
"LAVEAU, MARIE",Hero,112,na,27,351.0,0.3190883190883191
"LAVENDER, MAXINE",Hero,1421,na,143,10153.0,0.1399586329163794
LAYLA,Hero,0,na,1,0.0,
LEADER/SAM STERNS,Villain,6004,na,507,128271.0,0.04680715048608025
LEAD-IN,Hero,284,na,47,1081.0,0.2627197039777983
LEAP FROG/LANG,Hero,1968,na,194,18721.0,0.10512258960525613
LEAP-FROG/VINCENT PA,Villain,4464,na,353,62128.0,0.07185166108678856
"LEASH, MICAH",Hero,0,na,1,0.0,
LEATHER/,Hero,537,na,69,2346.0,0.2289002557544757
"LEBEAU, JACQUE",Hero,434,na,61,1830.0,0.2371584699453552
"LEBEAU, JEAN-LUC",Hero,1000,na,103,5253.0,0.19036740909956215
"LEBEAU, MERCY",Hero,2497,na,215,23005.0,0.10854162138665507
"LECLAIRE, PROFESSOR",Hero,2575,na,231,26565.0,0.09693205345379259
"LEEBRE, VEEDA",Hero,934,na,103,5253.0,0.17780316009899105
LEECH,Hero,4906,na,380,72010.0,0.06812942646854604
"LEEDS, BETTY BRANT",Hero,6520,na,564,158766.0,0.04106672713301337
"LEEDS, NED",Hero,5789,na,468,109278.0,0.05297498124050586
"LEE, LITTLE LARRY",Hero,1976,na,171,14535.0,0.13594771241830064
LEESHA,Hero,0,na,1,0.0,
"LEE, STAN",Hero,5620,na,484,116886.0,0.04808103622332871
"LE FEY, MORGAN",Villain,4708,na,384,73536.0,0.0640230635335074
"LEFLER, BOB",Hero,0,na,1,0.0,
LEFT HAND/DIEGO CASS,Hero,173,na,31,465.0,0.3720430107526882
LEFT-WINGER/HECTOR L,Hero,2863,na,244,29646.0,0.09657289347635431
LEGAULT,Hero,146,na,28,378.0,0.3862433862433862
LEGION,Villain,0,na,1,0.0,
LEGION II/DAVID HALL,Villain,4471,na,364,66066.0,0.06767474949293131
LEGS II/,Hero,1,na,2,1.0,1.0
LEGS/,Hero,1005,na,113,6328.0,0.15881795195954487
"LEIGHTON, BRIAN",Hero,0,na,1,0.0,
"LEI KUNG, THE THUNDE",Hero,349,na,51,1275.0,0.27372549019607845
LEIR,Hero,2082,na,171,14535.0,0.1432404540763674
"LELAND, HARRY",Villain,1748,na,168,14028.0,0.12460792700313658
"LENO, JAY",Hero,756,na,85,3570.0,0.21176470588235294
LEO/DANIEL RADFORD,Hero,414,na,59,1711.0,0.24196376388077148
LEO II/,Hero,22,na,8,28.0,0.7857142857142857
"LEONARD, DR.",Hero,1,na,2,1.0,1.0
LEONINUS,Hero,0,na,1,0.0,
LEONUS/LIONUS [INHUM,Hero,1211,na,128,8128.0,0.14899114173228348
"LEOPOLD, ARCHER",Hero,100,na,24,276.0,0.36231884057971014
"LEQUARRE, GERRY",Hero,306,na,59,1711.0,0.17884278199883108
"LESTRADE, DR.",Hero,1976,na,171,14535.0,0.13594771241830064
LETHA,Hero,4469,na,336,56280.0,0.07940653873489695
"LETTERMAN, DAVID",Hero,2385,na,214,22791.0,0.10464657101487429
LEVAN,Hero,625,na,69,2346.0,0.26641091219096336
