,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
3536,MAXXAM,Hero,1103,97,86,8342,0.13222248861184369
3537,"MAYE, APRIL",Hero,6416,1008,293,295344,0.021723820358632646
3538,MAYHEM/DET. BRIGID O,Villain,5639,794,295,234230,0.024074627502881783
3539,"MCBRIDE, BEATRICE",Hero,324,53,30,1590,0.2037735849056604
3540,"MCBRIDE, MARTHA",Hero,930,109,70,7630,0.1218872870249017
3541,"MCCABE, LINDSAY",Hero,8299,1022,411,420042,0.019757548054718337
3542,"MCCABE, NINA",Hero,1972,280,126,35280,0.05589569160997732
3543,"MCCALL, MEREDITH | T",Hero,3901,397,232,92104,0.04235429514461913
3544,"MCCAMBRIDGE, MEGAN",Hero,2,2,1,2,1.0
3545,"MCCORMICK, BARRY",Hero,3635,612,195,119340,0.030459192223898108
3546,"MCCORMICK, FIONA",Hero,31,13,7,91,0.34065934065934067
3547,"MCCOURT, ALLISON",Hero,1494,128,102,13056,0.11443014705882353
3548,"MCCOY, EDNA ANDREWS",Hero,3633,377,198,74646,0.04866972108351419
3549,"MCCOY, NORTON",Hero,1617,161,115,18515,0.08733459357277883
3550,"MCCULLOUGH, DR. ANDR",Hero,3537,577,194,111938,0.031597848809162214
3551,"MCDONNELL, OSCAR",Hero,2376,250,132,33000,0.072
3552,"MCDOWELL, SCOTTY",Hero,358,39,39,1521,0.2353714661406969
3553,"MCELROY, JAMES",Hero,3708,392,228,89376,0.04148764769065521
3554,"MCGIVENEY, BULL",Hero,1,1,1,1,1.0
3555,"MCGRILL, MARY",Hero,57,26,10,260,0.21923076923076923
3556,"MCHELE, JEREMY",Hero,7,7,1,7,1.0
3557,"MCKEEVER, TINY",Hero,6258,994,283,281302,0.022246553526103618
3558,"MCKENNA-DRAKE, MARLE",Hero,301,50,38,1900,0.15842105263157893
3559,"MCKENZIE, LEON",Hero,666,47,53,2491,0.267362505018065
3560,"MCKENZIE, LEONARD",Hero,664,46,52,2392,0.27759197324414714
3561,"MCKENZIE, LYDIA",Hero,3981,471,240,113040,0.035217622080679405
3562,"MCKENZIE, SCARLETT",Hero,1295,128,78,9984,0.12970753205128205
3563,"MCKNIGHT, BOB",Hero,1,1,1,1,1.0
3564,"MCLAREN, MEGAN",Hero,10018,1512,442,668304,0.014990184107831166
3565,MCLEISH,Hero,4,4,1,4,1.0
3566,"MCMURRAY, YVONNE",Hero,1,1,1,1,1.0
3567,"MCNAIR, TAD",Hero,3537,577,194,111938,0.031597848809162214
3568,"MCPHAIL, NATALIE",Hero,1178,125,89,11125,0.1058876404494382
3569,"MCPHEE, LOUIE",Hero,650,121,51,6171,0.10533138875384865
3570,"MCPHERSON, LING",Hero,3613,277,200,55400,0.06521660649819494
3571,"MCSHANE, PATRICK",Hero,1,1,1,1,1.0
3572,"MEACHUM, HAROLD",Villain,20,10,4,40,0.5
3573,"MEACHUM, JOY",Hero,2003,227,133,30191,0.06634427478387599
3574,"MEACHUM, WARD",Hero,1180,133,94,12502,0.0943848984162534
3575,"MEAGHER, TYLER",Hero,76,26,12,312,0.24358974358974358
3576,MEANY,Hero,6078,771,326,251346,0.024181805161013106
3577,MEATMARKET,Hero,189,81,21,1701,0.1111111111111111
3578,MECHADOOM,Hero,1072,115,84,9660,0.11097308488612836
3579,MECHAMAGE/,Hero,3844,388,237,91956,0.04180260124407325
3580,MEDEA,Hero,4070,741,206,152646,0.02666299804777066
3581,"MEDINA, ANALISA MARI",Hero,496,64,50,3200,0.155
3582,MEDUSA II,Villain,3535,577,193,111361,0.03174360862420417
3583,MEDUSA | MUTANT X-VE,Villain,189,30,28,840,0.225
3584,MEDUSA/MEDUSALITH AM,Villain,16376,3703,621,2299563,0.007121353057080846
3585,MEEK,Hero,3403,328,205,67240,0.05060975609756098
3586,"MEER, MAX",Hero,2,2,1,2,1.0
3587,MEGA MAX/,Hero,362,67,48,3216,0.11256218905472637
3588,MEGATAK,Villain,706,93,65,6045,0.11679073614557485
3589,MEGGAN,Hero,13292,2492,539,1343188,0.009895859700950277
3590,MEGGAN 2013,Hero,3,1,2,2,1.5
3591,"MELLACE, LUCY SANTIN",Hero,9,7,2,14,0.6428571428571429
3592,"MELLACE, TONY",Hero,2,2,1,2,1.0
3593,MELLENCAMP,Hero,5973,623,295,183785,0.03249993198574421
3594,MELONIE,Hero,2,2,1,2,1.0
3595,MELTER II/BRUNO HORG,Villain,2844,270,170,45900,0.06196078431372549
3596,MELTER/BRUNO HORGAN,Villain,13010,2412,541,1304892,0.009970173776833638
3597,"MELTON, LORRIE",Hero,729,60,58,3480,0.20948275862068966
3598,MEMBRAIN/,Hero,235,32,28,896,0.2622767857142857
3599,MEME,Hero,102,17,12,204,0.5
3600,"MENDELSON, DR. MACK",Hero,3,3,1,3,1.0
3601,MENDICUS,Hero,1617,196,94,18424,0.08776595744680851
3602,"MENDOSA, EMILIO",Hero,226,21,26,546,0.4139194139194139
3603,"MENGOCHAUZERAUS, GRI",Hero,493,59,50,2950,0.1671186440677966
3604,"MENGOCHAUZERAUS, STA",Hero,493,59,50,2950,0.1671186440677966
3605,"MENKEN, DONALD L.",Villain,2498,335,149,49915,0.05004507663027146
3606,"MENNINGER, CLARA",Hero,3881,351,233,81783,0.04745485002995733
3607,MENTALLO,Villain,9821,1306,446,582476,0.016860780530013254
3608,MENTOR II,Hero,5256,712,282,200784,0.02617738465216352
3609,MENTOR/ALARS [ETERNA,Hero,9886,1705,430,733150,0.013484280160949328
3610,MENTUS,Hero,4,4,1,4,1.0
3611,MEPHISITOID,Hero,3369,384,214,82176,0.0409973714953271
3612,MEPHISTA,Villain,1313,224,88,19712,0.06660917207792208
3613,MEPHISTO,Villain,15888,3669,603,2212407,0.007181318807977013
3614,"MERCADO, JOY",Hero,10749,1998,439,877122,0.012254851662596537
3615,MERCURY,Villain,137,30,21,630,0.21746031746031746
3616,MERCURY II,Villain,2959,165,149,24585,0.1203579418344519
3617,MERCURY III/,Villain,663,87,57,4959,0.1336963097398669
3618,MERCY,Villain,1404,97,95,9215,0.15236028214867064
3619,"MERENGUES, SMOOTH MA",Hero,2846,270,171,46170,0.06164175871778211
3620,"MERIDIAN, DR. ROBERT",Hero,2,2,1,2,1.0
3621,MERLIN,Hero,3631,412,209,86108,0.042167975101035905
3622,MERLYN,Hero,2700,251,175,43925,0.061468412066021626
3623,MERREE,Hero,1,1,1,1,1.0
3624,MERRIAN,Hero,137,23,20,460,0.29782608695652174
3625,"MERRYWEATHER, IRENE",Hero,9380,1384,426,589584,0.01590952264647616
3626,MESMERO,Villain,7162,986,337,332282,0.02155398125688421
3627,"MESSENGER, TOBIAS",Hero,1581,103,111,11433,0.13828391498294412
3628,METABO,Hero,20,7,6,42,0.47619047619047616
3629,METALSLASH/,Hero,2847,270,171,46170,0.06166341780376868
3630,METEORITE,Hero,6763,645,318,205110,0.032972551313929115
3631,METEORITE III/VALERI,Hero,5378,457,262,119734,0.04491623097866938
3632,METOXO,Hero,1,1,1,1,1.0
3633,MEXXA RIEN,Hero,2,2,1,2,1.0
3634,MIBA,Hero,1,1,1,1,1.0
3635,"MICAWBER, TRISTRAM",Hero,1876,198,110,21780,0.08613406795224977
3636,"MICHAELS, DAWN",Hero,1,1,1,1,1.0
3637,"MICHEL, RAFE",Hero,2052,210,123,25830,0.0794425087108014
3638,MICHELLE,Hero,1,1,1,1,1.0
3639,"MICO, RODOLFO",Hero,193,37,25,925,0.20864864864864865
3640,MICROCHIP/LINUS LIEB,Hero,10114,1582,431,681842,0.014833348488359474
3641,MICROMAX/SCOTT WRIGH,Hero,2705,256,175,44800,0.060379464285714286
3642,MIDAS,Hero,7911,1059,389,411951,0.019203740250660878
3643,MIDGARD SERPENT,Hero,4422,512,258,132096,0.03347565406976744
3644,MIDGET,Hero,473,73,48,3504,0.13498858447488585
3645,MIDNIGHT III/JEFFREY,Hero,4289,408,208,84864,0.05053968702865762
3646,MIDNIGHT'S FIRE/,Villain,2267,141,144,20304,0.11165287628053586
3647,MIDNIGHT/M'NAI,Hero,2111,302,127,38354,0.05503989153673672
3648,MIDWIFE,Hero,2,2,1,2,1.0
3649,MIESHO,Hero,1186,106,93,9858,0.12030837898153783
3650,"MIFUNE, DR.",Hero,6449,952,335,318920,0.02022137213094193
3651,MIKHLO,Hero,13174,2579,523,1348817,0.009767077372245457
3652,MILAN,Villain,5395,635,273,173355,0.031121109861267343
3653,MILLENIUS,Hero,1,1,1,1,1.0
3654,MILLENNIUM MONARCH,Hero,1330,147,95,13965,0.09523809523809523
3655,"MILLER, CHRIS",Hero,2270,204,146,29784,0.07621541767391889
3656,"MILLER, FRANK",Hero,3978,471,240,113040,0.03519108280254777
3657,"MILLER, JENETTE",Hero,1,1,1,1,1.0
3658,"MILLER, STACI MURPHY",Hero,2108,172,135,23220,0.09078380706287684
3659,"MILLER, TRACE",Hero,784,84,62,5208,0.15053763440860216
3660,MIMIC/CALVIN RANKIN,Hero,7399,901,349,314449,0.023530047797894093
3661,MIND'S EYE/MEACHAM,Hero,10,6,2,12,0.8333333333333334
3662,MINDBLAST,Villain,8775,1119,374,418506,0.020967441327006064
3663,MINDMELD/,Hero,1336,125,87,10875,0.12285057471264368
3664,MINDSINGER/GREGOR,Hero,958,184,73,13432,0.0713222156045265
3665,MINDSTORM/,Hero,3537,577,194,111938,0.031597848809162214
3666,MINDWAVE,Hero,3354,280,172,48160,0.06964285714285715
3667,MINDWORM/WILLIAM TUR,Hero,2,2,1,2,1.0
3668,MINERVA [KREE],Villain,7662,1103,384,423552,0.018089868540344514
3669,MINI MAX/,Hero,362,67,48,3216,0.11256218905472637
3670,MINISTER BLOOD,Hero,2494,271,146,39566,0.06303391801041298
3671,MINISTER TOME,Hero,1373,133,86,11438,0.12003846826368246
3672,MINOR DOMO,Hero,2929,268,184,49312,0.05939730694354316
3673,MINOTAUR,Hero,2301,190,139,26410,0.08712608860280197
3674,MINOTAUR II,Hero,702,116,65,7540,0.09310344827586207
3675,MINOTAUR III,Hero,3539,577,194,111938,0.031615715842698636
3676,MINOTAURUS,Hero,1,1,1,1,1.0
3677,MINSTER HOARD,Hero,1373,133,86,11438,0.12003846826368246
3678,MINT JULEP,Hero,8,4,2,8,1.0
3679,MINXI [INHUMAN],Hero,1614,196,94,18424,0.08760312635692574
3680,MIRACLE MAN,Villain,7689,1076,349,375524,0.02047538905635858
3681,MIRAGE,Hero,9765,1484,407,603988,0.016167539752445413
3682,MIRAGE II/DANIELLE M,Hero,14529,2989,580,1733620,0.008380729340916694
3683,MIRAGE III/MARGE,Hero,4,4,1,4,1.0
3684,MISFIT/,Villain,859,35,68,2380,0.36092436974789915
3685,MISS AMERICA/MADELIN,Hero,2026,323,137,44251,0.04578427606155793
3686,MISS ITCH/BLISS,Hero,3541,580,194,112520,0.03146996089584074
3687,MISS LOCKE,Hero,6721,928,324,300672,0.022353262026394212
3688,MISS MASS/,Hero,1842,183,132,24156,0.07625434674615003
3689,MISS SACCHARINE,Hero,4,2,2,4,1.0
3690,MISS THING/MARY,Hero,1,1,1,1,1.0
3691,MISSING LINK,Hero,1359,183,95,17385,0.07817083692838654
3692,MISSING LINK II/RAY,Hero,463,80,52,4160,0.11129807692307692
3693,MIST,Hero,1269,153,91,13923,0.09114414996767937
3694,MIST MISTRESS,Hero,3008,222,173,38406,0.07832109566213613
3695,MISTER CLEAN,Villain,2,2,1,2,1.0
3696,MISTER HYDE/CALVIN Z,Villain,13103,2538,526,1334988,0.00981506949875205
3697,MISTY/VINCENTE,Hero,48,12,10,120,0.4
3698,"MITCHELL, ROBERT",Hero,186,73,23,1679,0.11078022632519356
3699,MO,Hero,368,45,40,1800,0.20444444444444446
3700,MO MONEY,Hero,3827,313,199,62287,0.06144139226483857
3701,MOBIUS,Hero,2846,270,171,46170,0.06164175871778211
3702,"MOBIUS, DR.",Hero,36,5,8,40,0.9
3703,MOCKINGBIRD/DR. BARB,Hero,18231,4404,669,2946276,0.006187811325211894
3704,MODAM,Villain,8101,898,384,344832,0.02349259929472903
3705,MODEM/,Hero,2846,270,171,46170,0.06164175871778211
3706,"MODINE, REP. BERNARD",Hero,2,2,1,2,1.0
3707,MODOK/GEORGE TARLETO,Villain,13045,2424,538,1304112,0.010002975204583655
3708,MODRED THE MYSTIC,Hero,5729,677,281,190237,0.03011506699537945
3709,MODT,Hero,413,57,37,2109,0.19582740635372214
3710,MODULAR MAN/STEPHEN,Hero,88,15,17,255,0.34509803921568627
3711,MOJO,Villain,6596,823,320,263360,0.025045565006075333
3712,MOJO II,Villain,2924,268,183,49044,0.059619933121278855
3713,MOK,Hero,370,46,40,1840,0.20108695652173914
3714,MOLE,Hero,1574,201,96,19296,0.08157131011608623
3715,MOLE MAN | MUTANT X-,Villain,189,30,28,840,0.225
3716,MOLE MAN/HARVEY RUPE,Villain,14107,2770,566,1567820,0.008997844140271204
3717,MOLECULE MAN/OWEN RE,Villain,13334,2589,556,1439484,0.009263041478752109
3718,MOLGOTHA,Hero,1778,266,122,32452,0.0547886108714409
3719,"MOLLE, DR.",Hero,5006,653,279,182187,0.02747726237327581
3720,MOLTEN MAN/MARK RAXT,Villain,9693,1645,426,700770,0.013831927736632561
3721,MOLTO,Hero,3,3,1,3,1.0
3722,MONDO,Villain,1173,93,97,9021,0.1300299301629531
3723,MONDO II,Villain,3639,394,201,79194,0.045950450791726646
3724,MONGOOSE,Villain,6231,807,316,255012,0.024434144275563504
3725,"MONGRAIN, ALISON",Hero,4919,762,232,176784,0.02782491628201647
3726,MONGU,Hero,296,121,28,3388,0.08736717827626919
3727,MONMOUTH,Hero,5874,658,308,202664,0.02898393399913157
3728,MONOCLE,Hero,2157,237,129,30573,0.07055244823864194
3729,MONSTER FROM THE LOS,Hero,3,3,1,3,1.0
3730,MONSTROID/BALIOX/7NH,Hero,2140,260,131,34060,0.06283029947152084
3731,MONTANA,Villain,7886,1297,355,460435,0.017127281809593102
3732,MONTANA II,Villain,2,2,1,2,1.0
3733,MONTENEGRO,Hero,2,2,1,2,1.0
3734,"MONTESI, VICTORIA",Hero,1130,181,81,14661,0.07707523361298683
3735,MONTGOMERY,Hero,1284,185,104,19240,0.06673596673596674
3736,"MONTGOMERY, SIR BERN",Hero,1,1,1,1,1.0
3737,"MONTOYA, JULIO",Hero,625,42,51,2142,0.29178338001867415
3738,"MONTOYA, MARIA",Hero,625,42,51,2142,0.29178338001867415
3739,"MOODY, RUNYAN",Hero,229,21,26,546,0.4194139194139194
3740,"MOOMJI, INDRIES",Hero,835,44,66,2904,0.28753443526170797
3741,MOON KNIGHT DOPPELGA,Hero,8362,1199,416,498784,0.016764771925322382
3742,MOON KNIGHT | MUTANT,Hero,200,30,29,870,0.22988505747126436
3743,MOON KNIGHT/MARC SPE,Hero,15723,3666,612,2243592,0.00700795866628157
3744,MOON WOLF/,Hero,601,72,55,3960,0.15176767676767677
3745,MOONBOY,Hero,4848,682,245,167090,0.02901430366868155
3746,MOONDANCER,Hero,49,8,8,64,0.765625
3747,MOONDARK,Hero,4252,630,222,139860,0.030401830401830403
3748,MOONDRAGON DOPPELGAN,Hero,6770,910,353,321230,0.02107524203841484
3749,MOONDRAGON/HEATHER D,Hero,16659,3813,636,2425068,0.006869498092424625
3750,MOONGLOW/,Hero,249,46,31,1426,0.17461430575035064
3751,MOONHUNTER/ZACK MOON,Hero,8390,1273,391,497743,0.016856088382960686
3752,MOONRAKER/SLADE TRUM,Hero,3382,387,214,82818,0.04083653312081915
3753,MOONSTALKER/KIANA,Hero,1269,228,97,22116,0.05737927292457949
3754,MOONSTOMP/,Hero,307,52,38,1976,0.15536437246963564
3755,MOONSTONE II/KARLA S,Villain,14567,2826,562,1588212,0.00917194933673842
3756,MOONSTONE/LLOYD BLOC,Villain,6925,691,345,238395,0.02904842802911135
3757,"MOORE, CONNIE",Hero,2,2,1,2,1.0
3758,"MOORE, TONI",Hero,2,2,1,2,1.0
3759,MOOT,Hero,189,29,29,841,0.22473246135552913
3760,"MORAN, KEVIN",Hero,1097,116,81,9396,0.11675180928054492
3761,MORBIUS/DR. MICHAEL,Villain,6659,1182,298,352236,0.018904938734257713
3762,"MORDO, ASTRID",Hero,291,54,26,1404,0.20726495726495728
3763,MORDRED THE EVIL,Hero,4754,570,274,156180,0.030439236778076577
3764,"MOREAU, DAVID",Hero,3335,296,207,61272,0.05442942942942943
3765,"MOREAU, PHILLIP",Hero,5228,578,269,155482,0.033624470999858505
3766,"MORELLE, NOLAN",Hero,4407,648,224,145152,0.030361276455026454
3767,MORETTI,Hero,2370,220,124,27280,0.08687683284457479
3768,MORG,Villain,2031,264,123,32472,0.06254619364375462
3769,MORGAN,Hero,4630,538,236,126968,0.036465881166908194
3770,"MORGAN, DR. VIVIAN",Hero,1426,119,97,11543,0.12353807502382397
3771,"MORGAN, JERROLD JERR",Hero,4862,530,245,129850,0.03744320369657297
3772,"MORLAK, MARIS",Hero,7892,1046,344,359824,0.02193294499533105
3773,MORLEY,Hero,1761,193,128,24704,0.07128400259067358
3774,MORLUN,Villain,4,4,1,4,1.0
3775,MORNING STAR/ZVEZDA,Hero,2,2,1,2,1.0
3776,MORPH,Hero,1,1,1,1,1.0
3777,MORPHEUS/ROBERT MARK,Hero,5,5,1,5,1.0
3778,"MORRELL, SABRINA",Hero,7202,750,350,262500,0.027436190476190475
3779,"MORRISON, AMANDA PAY",Hero,292,54,26,1404,0.20797720797720798
3780,"MORRISON, JESSICA",Hero,292,54,26,1404,0.20797720797720798
3781,MOSES,Hero,2,2,1,2,1.0
3782,MOSH/GLENN,Hero,337,47,34,1598,0.21088861076345433
3783,"MOSLEY, WARDEN",Hero,1,1,1,1,1.0
3784,MOTH/,Hero,1,1,1,1,1.0
3785,MOTHER INFERIOR,Hero,4270,748,219,163812,0.02606646643713525
3786,MOTHER NIGHT/SUSAN S,Hero,6775,997,319,318043,0.021302150967007605
3787,MOTHER OF PEARL/,Hero,3368,384,214,82176,0.04098520249221184
3788,MOTHER SUPERIOR,Hero,2572,277,149,41273,0.06231676883192402
3789,MOTHER-OF-PAIN,Hero,639,116,52,6032,0.10593501326259946
3790,MOUNTJOY,Hero,2855,250,182,45500,0.06274725274725275
3791,MOURNING PREY,Hero,1,1,1,1,1.0
3792,MOUSE,Hero,1195,97,90,8730,0.13688430698739978
3793,"MOWAT, FARLEY",Hero,6499,544,328,178432,0.03642283895265423
3794,"MOY, ALYSSA",Hero,5796,741,300,222300,0.026072874493927124
3795,MR. DEATH,Hero,2,2,1,2,1.0
3796,MR. DOLL/NATHAN DOLL,Hero,3,3,1,3,1.0
3797,MR. FANTASTIC DOPPEL,Hero,8799,1333,437,582521,0.015105034839945684
3798,MR. FANTASTIC/REED R,Hero,21865,6207,719,4462833,0.004899354289080501
3799,MR. FEAR III/PROF. L,Villain,5725,733,302,221366,0.02586214685182006
3800,MR. FEAR IV/ALAN FAG,Villain,1,1,1,1,1.0
3801,MR. FEAR V/,Villain,1176,182,76,13832,0.08502024291497975
3802,MR. FEAR/ZOLTAN DRAG,Villain,289,95,33,3135,0.09218500797448166
3803,MR. FX/,Hero,292,40,37,1480,0.1972972972972973
3804,MR. IMMORTAL,Hero,5374,552,258,142416,0.037734524210762836
3805,MR. JIP,Villain,8184,992,390,386880,0.021153846153846155
3806,MR. JUSTICE/TIMOTHY,Hero,103,50,17,850,0.12117647058823529
3807,MR. LUCK II/PHILIP G,Hero,77,15,11,165,0.4666666666666667
3808,MR. LUCK/RAMON GARCI,Hero,2,2,1,2,1.0
3809,MR. MOBIUS,Hero,2848,272,171,46512,0.06123151014791882
3810,MR. NACHT,Hero,4485,816,224,182784,0.024537158613445378
3811,MR. PAYBACK/,Villain,21,9,3,27,0.7777777777777778
3812,MR. SCRATCH,Hero,4,4,1,4,1.0
3813,MR. SCRATCH II/BLISS,Hero,3541,580,194,112520,0.03146996089584074
3814,MR. SINISTER | AOA,Villain,224,30,27,810,0.2765432098765432
3815,MR. SINISTER | MUTAN,Villain,190,31,28,868,0.21889400921658986
3816,MR. SINISTER/NATHAN,Villain,9770,1454,432,628128,0.015554154567221968
3817,MR. TERMINEUS/AMODEU,Hero,19,11,2,22,0.8636363636363636
3818,MR. X,Villain,843,90,60,5400,0.15611111111111112
3819,MROTH,Hero,2762,287,147,42189,0.06546730190333973
3820,MS. FORTUNE/,Hero,4592,738,229,169002,0.027171276079573023
3821,MS. MARVEL II/SHARON,Hero,15845,3388,604,2046352,0.0077430471394950625
3822,MS. NOVA,Hero,2,2,1,2,1.0
3823,"MUELLER, AMANDA",Hero,4397,457,229,104653,0.04201504018040572
3824,"MUGGINS, MAMIE",Hero,9529,1536,401,615936,0.015470763196176227
3825,"MULDOON, SGT. BRIAN",Hero,3158,317,173,54841,0.05758465381739939
3826,"MULDOON, TEXAS JACK",Hero,4040,618,216,133488,0.03026489272443965
3827,"MULLANY, MIKE",Hero,2,2,1,2,1.0
3828,MULTIPLE MAN DOPPELG,Hero,8355,1197,416,497952,0.016778725660304607
3829,MULTIPLE MAN/JAMES A,Hero,11975,2126,517,1099142,0.010894861628433814
3830,"MUMM, MAX",Hero,391,51,47,2397,0.16312056737588654
3831,"MUNDY, SHANE",Hero,2,2,1,2,1.0
3832,MUNIN,Hero,1537,218,104,22672,0.06779287226534933
3833,MUNIPOOR,Hero,391,74,40,2960,0.1320945945945946
3834,"MUNOZ, CARLOS",Hero,120,8,19,152,0.7894736842105263
3835,"MUNROE, DAVID",Hero,927,75,83,6225,0.1489156626506024
3836,"MUNROE, N'DARE",Hero,1352,112,110,12320,0.10974025974025974
3837,MUNSON,Hero,1,1,1,1,1.0
3838,"MUNSON, CLAUDIA",Hero,1,1,1,1,1.0
3839,MURDER,Hero,46,11,11,121,0.38016528925619836
3840,"MURDOCK, BATTLING JA",Hero,2581,169,148,25012,0.10319046857508396
3841,"MURDOCK, MATT | TIME",Hero,3901,397,232,92104,0.04235429514461913
3842,"MURDOCK, SISTER MAGG",Hero,8036,1352,388,524576,0.015319038614042579
3843,MURMUR II/ARLETTE TR,Hero,2296,219,156,34164,0.06720524528743707
3844,MURMUR/,Hero,48,12,10,120,0.4
3845,"MURPHY, JOBOA",Hero,147,21,19,399,0.3684210526315789
3846,"MURPHY, MELISSA",Hero,601,72,55,3960,0.15176767676767677
3847,"MURPHY, SEAN",Hero,3970,656,213,139728,0.028412343982594755
3848,"MURRAY, WILLIAM T. B",Hero,1,1,1,1,1.0
3849,MUSE/SHANNON FITZPAT,Hero,4015,628,212,133136,0.03015713255618315
3850,MUSTANG/,Hero,335,52,40,2080,0.16105769230769232
3851,MUTANT MASTER,Hero,4772,363,224,81312,0.058687524596615505
3852,MUTAURUS,Hero,4422,512,258,132096,0.03347565406976744
3853,"MUTO, JUNZO",Hero,4647,478,271,129538,0.035873643255261004
3854,MYCROFT,Hero,3432,401,219,87819,0.03908038123868411
3855,"MYLZOB'RYN, CHIEF",Hero,1,1,1,1,1.0
3856,MYSTERIA/,Villain,5743,377,271,102167,0.05621188837883074
3857,MYSTERIO II/DANIEL B,Villain,5678,949,254,241046,0.023555669872140587
3858,MYSTERIO/QUENTIN BEC,Villain,9893,1811,421,762431,0.012975600414988372
3859,MYSTERIUM/DR. JOSEPH,Hero,153,41,21,861,0.17770034843205576
3860,MYSTIQUE | MUTANT X-,Villain,189,30,28,840,0.225
3861,MYSTIQUE/RAVEN DARKH,Villain,13185,2390,544,1300160,0.010141059561900074
3862,N'ASTIRH,Villain,9098,1284,416,534144,0.017032860052719867
3863,N'DELE,Hero,4422,512,258,132096,0.03347565406976744
3864,N'GAMI,Hero,164,38,20,760,0.21578947368421053
3865,N'GAMO,Hero,404,34,43,1462,0.2763337893296854
3866,N'GASSI,Hero,1187,74,76,5624,0.2110597439544808
3867,"NACHT, HERR",Hero,43,18,8,144,0.2986111111111111
3868,NAGA,Hero,3,3,1,3,1.0
3869,NAGALA,Hero,2291,233,139,32387,0.07073825917806527
3870,"NAGAN, DR. ARTHUR",Hero,4862,530,245,129850,0.03744320369657297
3871,NAHREES [INHUMAN],Hero,1621,196,94,18424,0.0879830655666522
3872,NAILS II/JOANIE EATO,Hero,1,1,1,1,1.0
3873,NAILS/,Hero,3,3,1,3,1.0
3874,"NAIP, SYNTHIA",Hero,2,2,1,2,1.0
3875,NAKKA,Hero,3490,412,219,90228,0.0386797889790309
3876,NAKOTA,Hero,618,89,48,4272,0.1446629213483146
3877,"NALES, DET. REBECCA",Hero,8193,1427,379,540833,0.015148853712698744
3878,NAMELESS ONE,Hero,67,14,10,140,0.4785714285714286
3879,NAMELESS ONE II,Hero,1,1,1,1,1.0
3880,NAMORA/AQUARIA NAUTI,Villain,600,95,60,5700,0.10526315789473684
3881,NAMORITA DOPPELGANGE,Hero,8363,1198,416,498368,0.016780772441248235
3882,NAMORITA | MUTANT X-,Hero,200,30,29,870,0.22988505747126436
3883,NAMORITA/NITA PRENTI,Hero,16855,3683,637,2346071,0.007184352050726512
3884,NANABOZHO,Hero,1,1,1,1,1.0
3885,NANNY,Villain,4533,501,248,124248,0.03648348464361599
3886,NANNY II,Villain,5139,548,272,149056,0.034476975096607985
3887,"NAPIER, RAMONA DR.",Hero,3712,427,230,98210,0.03779655839527543
3888,NARDI,Hero,3697,628,197,123716,0.029882957741925054
3889,"NASH, JOHN JOHNNY TH",Hero,1419,129,90,11610,0.12222222222222222
3890,"NASH, SABRINA",Hero,1419,129,90,11610,0.12222222222222222
3891,NAUDA,Hero,3,3,1,3,1.0
3892,NAUTILUS,Hero,1,1,1,1,1.0
3893,NAVARRO,Hero,1,1,1,1,1.0
3894,NAZE,Hero,5571,537,282,151434,0.036788303815523594
3895,NEBULA,Villain,7499,1288,362,466256,0.016083439140729558
3896,NEBULO,Hero,2200,370,124,45880,0.04795117698343505
3897,NEBULON,Villain,2247,245,146,35770,0.06281800391389432
3898,NECRODAMUS,Hero,4019,497,221,109837,0.03659058422935805
3899,NECROM,Hero,5,5,1,5,1.0
3900,NECROMANCER/DR. STEP,Hero,3367,295,213,62835,0.05358478554945492
3901,NEDDA,Hero,36,17,7,119,0.3025210084033613
3902,NEEDLE,Hero,1038,51,79,4029,0.25763216679076695
3903,NEFFETHESK,Hero,2736,265,148,39220,0.06976032636409994
3904,NEIFI [INHUMAN],Hero,1620,196,94,18424,0.08792878853669127
3905,"NEKOBAH, ROMAN",Hero,3451,287,171,49077,0.07031807160176864
3906,NEKRA/ADRIENNE HATRO,Villain,8938,1137,427,485499,0.018409924634242295
3907,NELIT,Hero,3373,386,214,82604,0.04083337368650428
3908,"NELSON, CANDACE",Hero,6973,911,355,323405,0.02156120035249919
3909,"NELSON, DEBBIE HARRI",Hero,8443,1168,399,466032,0.018116781680227966
3910,"NELSON, FRANKLIN FOG",Hero,17167,3904,626,2443904,0.007024416671031268
3911,NEMESIS,Villain,2851,277,170,47090,0.06054363983860692
3912,NEOPHYTE/,Hero,5973,623,295,183785,0.03249993198574421
3913,NEPHRI,Hero,941,94,66,6204,0.1516763378465506
3914,NEPTUNE [OLYMPIAN],Hero,464,81,49,3969,0.11690602166792644
3915,NEPTUNIUM,Hero,2965,165,150,24750,0.11979797979797979
3916,NEREEL,Hero,5401,571,278,158738,0.03402461918381232
3917,NESTOR,Hero,3206,282,174,49068,0.06533789842667319
3918,NETTLES,Hero,1,1,1,1,1.0
3919,NETWORK NINA,Hero,3288,502,192,96384,0.034113545816733065
3920,NEUROTAP/MICHELLE BA,Hero,1,1,1,1,1.0
3921,NEUT,Hero,3376,386,214,82604,0.04086969154036124
3922,NEUTRON,Hero,285,54,35,1890,0.15079365079365079
3923,"NEVILLE, KATE",Hero,3945,581,224,130144,0.0303125768379641
3924,NEW SUN,Villain,2895,266,172,45752,0.06327592236404966
