,hero,h_type,rel_ct,Comic,Hero,p_rel_ct,density
4742,"ROSENBERG, ANNIE",Hero,10,1,4,4,2.5
4743,"ROSENTHAL, BERNIE",Hero,6443,76,188,14288,0.450937849944009
4744,ROSETTA STONE,Hero,146,2,16,32,4.5625
4745,"ROSETTI, GABRIEL",Hero,327,11,34,374,0.8743315508021391
4746,"ROSS, COURTNEY",Hero,371,12,33,396,0.9368686868686869
4747,"ROSS, EVERETT KENNET",Hero,3981,35,139,4865,0.8182939362795478
4748,"ROSS, GEN. THADDEUS",Hero,15237,213,338,71994,0.2116426368864072
4749,"ROSSI, COL. MICHAEL",Hero,1518,14,76,1064,1.4266917293233083
4750,"ROSSIN, DR.",Hero,32,2,7,14,2.2857142857142856
4751,"ROTH, ARNIE",Hero,1484,23,70,1610,0.9217391304347826
4752,"ROTH, DR. GERALD",Hero,82,3,11,33,2.484848484848485
4753,ROTWRAP,Villain,91,1,13,13,7.0
4754,ROUGHHOUSE,Hero,471,14,40,560,0.8410714285714286
4755,ROULETTE II/JENNY ST,Villain,2358,17,87,1479,1.5943204868154157
4756,ROULETTE/DUDE JENSEN,Villain,18,2,5,10,1.8
4757,"ROUSSEAU, ETIENNE",Hero,120,1,15,15,8.0
4758,ROUST,Hero,456,9,46,414,1.1014492753623188
4759,"ROWEN, CARL",Hero,66,1,11,11,6.0
4760,"ROWEN, MIKE",Hero,66,1,11,11,6.0
4761,"ROYCE, JENNIE",Hero,913,24,61,1464,0.6236338797814208
4762,"ROYTON, RAYMOND",Hero,136,1,16,16,8.5
4763,RU,Hero,78,1,12,12,6.5
4764,"RUBINO, STEVE HEADSE",Hero,385,8,33,264,1.4583333333333333
4765,RUBY,Hero,1600,13,76,988,1.6194331983805668
4766,RUCKUS,Villain,333,3,29,87,3.8275862068965516
4767,"RUDOLFO, PRINCE",Hero,309,8,24,192,1.609375
4768,"RUIZ, DR. BERNARDO",Hero,10,1,4,4,2.5
4769,"RUIZ, RHYTHM",Hero,91,1,13,13,7.0
4770,"RUIZ, RIGGER",Hero,3462,21,123,2583,1.340301974448316
4771,RUMOR/,Hero,136,1,16,16,8.5
4772,"RUNCITER, GAIL",Hero,509,12,40,480,1.0604166666666666
4773,RUNE,Hero,1,1,1,1,1.0
4774,RUNNER,Hero,1255,12,65,780,1.608974358974359
4775,"RUSSELL, LISSA",Hero,332,38,28,1064,0.31203007518796994
4776,RUSSIAN,Villain,82,6,11,66,1.2424242424242424
4777,RY'LOR,Hero,78,1,12,12,6.5
4778,"RYAN, THOMAS",Hero,454,4,31,124,3.661290322580645
4779,"RYANS, JIM",Hero,6,1,3,3,2.0
4780,"RYCHENKO, MAJ. VALEN",Hero,36,1,8,8,4.5
4781,RYDER,Hero,76,5,10,50,1.52
4782,"RYKER, GENERAL",Villain,109,7,12,84,1.2976190476190477
4783,"RYKER, HARLAN",Hero,294,8,27,216,1.3611111111111112
4784,"RYKER, LUCY",Hero,72,3,10,30,2.4
4785,"RYKER, MAJOR SIMON",Hero,43,11,6,66,0.6515151515151515
4786,"RYKING, ALEXANDER",Hero,328,3,27,81,4.049382716049383
4787,RYNDA,Hero,66,1,11,11,6.0
4788,S'LAR,Hero,233,2,21,42,5.5476190476190474
4789,S'YM,Villain,4966,35,140,4900,1.013469387755102
4790,SA'TNEEN,Hero,363,3,25,75,4.84
4791,"SABINI, JERRY THE WH",Hero,276,4,27,108,2.5555555555555554
4792,SABOTEUR/,Hero,136,1,16,16,8.5
4793,SABRA/RUTH BAT-SERAP,Hero,13040,23,229,5267,2.4757926713499145
4794,SABRE/,Hero,86,3,11,33,2.606060606060606
4795,SABRETOOTH | MUTANT,Villain,201,3,21,63,3.1904761904761907
4796,SABRETOOTH/VICTOR CR,Villain,10961,88,278,24464,0.4480461085676913
4797,SABU,Hero,105,1,14,14,7.5
4798,"SABUKI, DR. SAM",Hero,106,3,13,39,2.717948717948718
4799,SACK,Hero,461,3,30,90,5.122222222222222
4800,SACRIFICER,Hero,163,4,16,64,2.546875
4801,"SAGE, HENRY",Hero,55,1,10,10,5.5
4802,SAGITTARIUS II/,Villain,468,2,31,62,7.548387096774194
4803,SAGITTARIUS/HARLAN V,Villain,2475,12,87,1044,2.3706896551724137
4804,SAHREED,Hero,21,1,6,6,3.5
4805,SAI/,Hero,129,2,15,30,4.3
4806,SAINT ANNA,Hero,105,1,14,14,7.5
4807,SAINT ELMO,Hero,78,1,12,12,6.5
4808,"SAINT, AMANDA",Hero,16,6,3,18,0.8888888888888888
4809,"SAINT, JOHNNY",Hero,228,3,23,69,3.3043478260869565
4810,SAJA,Hero,3,1,2,2,1.5
4811,SAKAA,Hero,105,1,14,14,7.5
4812,SALLA,Hero,101,2,17,34,2.9705882352941178
4813,SALOME,Villain,79,8,11,88,0.8977272727272727
4814,SALTZ/,Hero,223,4,24,96,2.3229166666666665
4815,SALVO,Hero,352,3,27,81,4.345679012345679
4816,SAMA-D,Hero,34,2,7,14,2.4285714285714284
4817,SAMEDAR,Hero,568,4,33,132,4.303030303030303
4818,SAMHAIN,Hero,97,2,14,28,3.4642857142857144
4819,SAMMAEL,Hero,55,1,10,10,5.5
4820,SAMSON,Hero,55,1,10,10,5.5
4821,SAMUELS,Hero,153,11,14,154,0.9935064935064936
4822,SAMURAI STEEL/YOSHID,Hero,6,1,3,3,2.0
4823,"SANADA, KONO",Hero,43,2,8,16,2.6875
4824,"SANCHEZ, DET. LOUISA",Hero,6,1,3,3,2.0
4825,SANCTION/AARON,Hero,95,2,13,26,3.6538461538461537
4826,SANCTITY/TANYA TRASK,Hero,159,5,20,100,1.59
4827,"SANDERS, DET. NAPOLE",Hero,153,1,17,17,9.0
4828,"SANDERS, MAC",Hero,120,1,15,15,8.0
4829,"SANDHURST, VINCENT",Hero,564,5,41,205,2.7512195121951217
4830,SANDMAN DOPPELGANGER,Villain,131,2,15,30,4.366666666666666
4831,SANDMAN/WILLIAM BAKE,Villain,18632,113,394,44522,0.4184897354117066
4832,"SANDOR, PROFESSOR IS",Hero,205,5,22,110,1.8636363636363635
4833,"SANDOVAL, DIEGO",Hero,107,3,13,39,2.7435897435897436
4834,"SANDOVAL, JULIANA",Hero,204,2,22,44,4.636363636363637
4835,SANDSTORM/,Hero,3,1,2,2,1.5
4836,SANDY,Hero,32,3,7,21,1.5238095238095237
4837,SANGRE/JULIA CONCEPC,Hero,66,1,11,11,6.0
4838,SANGUINE,Hero,239,2,21,42,5.690476190476191
4839,SANTA CLAUS/NICK ST.,Hero,85,3,14,42,2.0238095238095237
4840,"SANTINI, DR. JOSE",Hero,471,6,33,198,2.378787878787879
4841,"SANTOS, JOSE",Hero,6,1,3,3,2.0
4842,"SANTOS, MARIO",Hero,6,1,3,3,2.0
4843,"SAPIR, HERSCHEL",Hero,66,1,11,11,6.0
4844,SAPPER,Hero,284,5,27,135,2.1037037037037036
4845,SAPPHIRAS,Hero,1019,5,44,220,4.631818181818182
4846,"SAPRISTI, JERRY",Hero,2494,26,97,2522,0.9888977002379065
4847,SARACEN,Hero,23,6,4,24,0.9583333333333334
4848,SARDAN,Hero,231,1,21,21,11.0
4849,SARIEL,Hero,36,1,8,8,4.5
4850,"SAROYAN, NEAL",Hero,502,9,43,387,1.297157622739018
4851,SASQUATCH DOPPELGANG,Hero,6988,5,126,630,11.092063492063492
4852,SASQUATCH II,Hero,1136,12,61,732,1.5519125683060109
4853,SASQUATCH | MUTANT X,Hero,136,1,16,16,8.5
4854,SASQUATCH/WALTER LAN,Hero,30118,141,459,64719,0.4653656576893957
4855,SAT-YR-9,Villain,535,13,35,455,1.1758241758241759
4856,SATAN/MARDU KURIOS,Villain,650,32,55,1760,0.3693181818181818
4857,SATANA,Villain,121,12,17,204,0.5931372549019608
4858,SATANNISH,Villain,989,10,62,620,1.5951612903225807
4859,SATELLITE,Hero,171,1,18,18,9.5
4860,SATHAN,Hero,171,1,18,18,9.5
4861,"SATURNYNE, OPAL LUNA",Hero,1616,9,67,603,2.6799336650082917
4862,SAUL,Villain,640,5,43,215,2.9767441860465116
4863,"SAUNDERS, DABNEY",Hero,190,1,19,19,10.0
4864,"SAUNDERS, KRISTINE",Hero,232,10,22,220,1.0545454545454545
4865,SAURON/DR. KARL LYKO,Villain,4735,33,157,5181,0.9139162323875699
4866,SAVAGE STEEL II/ARTH,Hero,319,4,29,116,2.75
4867,SAVAGE STEEL/HARRY L,Hero,265,9,24,216,1.2268518518518519
4868,"SAVANNAH, LOU-ANN",Hero,148,6,16,96,1.5416666666666667
4869,"SAWYER, GENERAL SAMU",Hero,218,6,25,150,1.4533333333333334
4870,"SAWYER, RYAN",Hero,92,2,14,28,3.2857142857142856
4871,"SAXON, STARR",Hero,3331,39,121,4719,0.7058698876880695
4872,SAYGE,Hero,361,10,33,330,1.093939393939394
4873,SCALEFACE/,Villain,74,2,11,22,3.3636363636363638
4874,SCALPHUNTER,Villain,2957,15,90,1350,2.1903703703703705
4875,SCANDIUM,Hero,728,2,39,78,9.333333333333334
4876,"SCANLON, COMMANDER",Hero,108,3,14,42,2.5714285714285716
4877,SCANNER II,Villain,5453,25,151,3775,1.4445033112582781
4878,SCANNER II/RHANLA,Villain,322,5,25,125,2.576
4879,SCANNER/SKERA,Villain,288,8,26,208,1.3846153846153846
4880,SCAR THE STALKER/BRI,Hero,50,4,8,32,1.5625
4881,SCARBO,Hero,81,2,14,28,2.892857142857143
4882,SCARECROW II,Villain,151,6,18,108,1.3981481481481481
4883,SCARECROW/EBENEZER L,Villain,2697,13,99,1287,2.0955710955710956
4884,"SCARFE, RAFAEL",Hero,1914,36,100,3600,0.5316666666666666
4885,SCARLET BEETLE,Hero,10,3,3,9,1.1111111111111112
4886,SCARLET CENTURION,Hero,1378,9,62,558,2.4695340501792113
4887,SCARLET SCARAB/DR. F,Hero,63,2,10,20,3.15
4888,SCARLET WITCH DOPPEL,Hero,2690,2,74,148,18.175675675675677
4889,SCARLET WITCH/WANDA,Hero,84800,643,1363,876409,0.09675847692116352
4890,"SCARLOTTI, MICHAEL J",Hero,36,1,8,8,4.5
4891,"SCARLOTTI, MRS.",Hero,36,1,8,8,4.5
4892,"SCARPETTI, ALPHONSE",Hero,28,1,7,7,4.0
4893,SCARUM/,Hero,369,2,26,52,7.096153846153846
4894,SCATTERBRAIN,Hero,1946,11,69,759,2.5638998682476943
4895,SCATTERSHOT/NATALIA,Hero,143,3,16,48,2.9791666666666665
4896,SCENE STEALER,Hero,66,2,11,22,3.0
4897,"SCHEELE, STEPHANIE",Hero,36,1,8,8,4.5
4898,SCHEMER/RICHARD FISK,Villain,3200,44,111,4884,0.6552006552006552
4899,"SCHOENFELD, ELAINE",Hero,153,1,17,17,9.0
4900,"SCHOOLCRAFT, DR. DEN",Hero,816,2,41,82,9.951219512195122
4901,"SCHUYLER, DR. REBECC",Hero,66,1,11,11,6.0
4902,"SCHWINNER, DR. ERIC",Hero,214,5,22,110,1.9454545454545455
4903,"SCICLUNA, MICHELE",Hero,174,2,18,36,4.833333333333333
4904,SCIMITAR,Villain,76,4,14,56,1.3571428571428572
4905,SCINTILLA,Hero,171,1,18,18,9.5
4906,SCOPE,Hero,3,1,2,2,1.5
4907,SCORCH II,Villain,306,14,25,350,0.8742857142857143
4908,SCORCH/TOMMY NG,Villain,11,2,4,8,1.375
4909,SCORCHER/,Hero,2191,3,76,228,9.609649122807017
4910,SCORPIA,Hero,237,2,22,44,5.386363636363637
4911,SCORPIO II,Villain,263,2,22,44,5.9772727272727275
4912,SCORPIO III/MIKEL FU,Villain,221,3,25,75,2.9466666666666668
4913,SCORPIO IV,Villain,497,3,32,96,5.177083333333333
4914,SCORPIO/JAKE FURY,Villain,1083,12,52,624,1.7355769230769231
4915,SCORPION/MACDONALD G,Villain,3542,28,136,3808,0.9301470588235294
4916,"SCOTT, JAKE",Hero,78,1,12,12,6.5
4917,"SCOTT, PARIS",Hero,66,1,11,11,6.0
4918,"SCOTT, PETER",Hero,219,3,22,66,3.3181818181818183
4919,SCOURGE,Hero,3470,16,137,2192,1.5830291970802919
4920,SCOURGE II/,Hero,425,7,31,217,1.9585253456221199
4921,SCRAMBLER,Villain,2556,9,83,747,3.4216867469879517
4922,SCRATCH,Hero,277,3,23,69,4.0144927536231885
4923,"SCRATCH, NICHOLAS",Hero,1125,9,55,495,2.272727272727273
4924,SCREAM,Villain,878,6,47,282,3.1134751773049647
4925,SCREAMING MIMI/MELIS,Villain,19594,78,433,33774,0.5801504115591876
4926,SCRIBE,Hero,374,4,27,108,3.462962962962963
4927,SCRIER,Hero,151,6,20,120,1.2583333333333333
4928,SCRIER II/,Hero,750,15,44,660,1.1363636363636365
4929,SCRIER II/S. CRIER,Hero,201,3,21,63,3.1904761904761907
4930,SCRIER JR.,Hero,15,1,5,5,3.0
4931,"SCRIPPS, LAHOYA",Hero,36,1,8,8,4.5
4932,SCUZZ,Hero,39,6,5,30,1.3
4933,SCYLLA,Hero,21,1,6,6,3.5
4934,SCYTHE/,Hero,233,2,23,46,5.065217391304348
4935,SEA LEOPARD,Hero,2,2,1,2,1.0
4936,SEA URCHIN/JEREMY SW,Hero,250,4,27,108,2.314814814814815
4937,SEA WITCH/BRIGIT O'H,Hero,182,7,15,105,1.7333333333333334
4938,SEAWEED MAN,Hero,21,2,6,12,1.75
4939,"SEBASTIAN, MARISSA",Hero,270,3,24,72,3.75
4940,"SEBASTIAN, MRS.",Hero,153,1,17,17,9.0
4941,SECOND/ALECTO,Hero,28,1,7,7,4.0
4942,SEDNA,Hero,71,2,11,22,3.227272727272727
4943,SEEKER III,Hero,98,2,14,28,3.5
4944,SEEKER/TARM,Hero,284,7,26,182,1.5604395604395604
4945,SEER,Hero,89,2,12,24,3.7083333333333335
4946,SEERESS,Hero,10,1,4,4,2.5
4947,SEESHA,Hero,284,4,24,96,2.9583333333333335
4948,SEETAH,Hero,17,2,5,10,1.7
4949,"SEGAR, OWEN",Hero,95,2,13,26,3.6538461538461537
4950,SELENE,Hero,6541,44,187,8228,0.7949684005833738
4951,SELENE | MUTANT X-VE,Hero,325,1,25,25,13.0
4952,SEMIJAN,Hero,456,6,30,180,2.533333333333333
4953,"SENNET, PAMELA",Hero,193,2,20,40,4.825
4954,"SENREICH, GUNTHER",Hero,93,2,13,26,3.576923076923077
4955,SENSATIONAL HYDRA/A,Hero,380,5,30,150,2.533333333333333
4956,SENSO,Hero,83,2,12,24,3.4583333333333335
4957,SENTINELS,Villain,7117,24,180,4320,1.6474537037037038
4958,SENTRY 459,Hero,871,15,48,720,1.2097222222222221
4959,SENTRY 571,Hero,78,1,12,12,6.5
4960,SENTRY II/BOB REYNOL,Hero,112,2,15,30,3.7333333333333334
4961,SENTRY III,Hero,585,3,37,111,5.27027027027027
4962,SENTRY IV/VAL,Hero,322,5,25,125,2.576
4963,SENYAKA,Hero,1607,5,67,335,4.7970149253731345
4964,"SENYAKA, TIA",Hero,59,3,9,27,2.185185185185185
4965,SERAPH,Hero,105,1,14,14,7.5
4966,SERESTUS,Hero,406,1,28,28,14.5
4967,SERGEI,Hero,4771,18,142,2556,1.8665884194053208
4968,SERPENTYNE,Hero,39,2,8,16,2.4375
4969,SERSI | MUTANT X-VER,Hero,406,1,28,28,14.5
4970,SERSI/SYLVIA,Hero,35473,143,589,84227,0.42115948567561473
4971,SERVITOR,Hero,259,4,22,88,2.9431818181818183
4972,SET,Villain,1194,11,56,616,1.9383116883116882
4973,SETH,Villain,542,15,43,645,0.8403100775193798
4974,SETH II,Villain,2107,24,80,1920,1.0973958333333333
4975,SETH III,Villain,211,2,20,40,5.275
4976,"SEVERIN, MARIE",Hero,66,1,11,11,6.0
4977,"SEVILLE, STACY",Hero,45,1,9,9,5.0
4978,"SEWARD, ANNE",Hero,71,3,10,30,2.3666666666666667
4979,"SEWARD, DR. CHARLES",Hero,71,3,10,30,2.3666666666666667
4980,"SEWARD, ELISABETH",Hero,71,3,10,30,2.3666666666666667
4981,"SEWARD, JANE",Hero,71,3,10,30,2.3666666666666667
4982,SHA SHAN,Hero,3336,35,135,4725,0.706031746031746
4983,SHAARA,Hero,33,4,6,24,1.375
4984,"SHAARA, MR.",Hero,78,1,12,12,6.5
4985,"SHAARA, MRS.",Hero,78,1,12,12,6.5
4986,"SHAARA, SANJIT",Hero,78,1,12,12,6.5
4987,SHADES,Villain,197,6,18,108,1.8240740740740742
4988,SHADOW KING | MUTANT,Villain,120,1,15,15,8.0
4989,SHADOW KING/AMAHL FA,Villain,4699,21,130,2730,1.7212454212454213
4990,SHADOW QUEEN/SHIALMA,Hero,26,2,6,12,2.1666666666666665
4991,SHADOW-HAND/LI CHUN,Hero,28,1,7,7,4.0
4992,SHADOWCASTER/,Hero,39,2,8,16,2.4375
4993,SHADOWCAT 2013,Hero,843,7,47,329,2.5623100303951367
4994,SHADOWCAT | MUTANT X,Hero,325,4,26,104,3.125
4995,SHADOWCAT/KATHERINE,Hero,45173,329,731,240499,0.187830302828702
4996,SHADOWKNIGHT/RANDALL,Villain,68,5,10,50,1.36
4997,SHADOWOMAN/JILLIAN W,Hero,15,1,5,5,3.0
4998,"SHAITAN, AL",Hero,81,2,13,26,3.1153846153846154
4999,SHAKATI,Hero,532,3,34,102,5.215686274509804
5000,SHAKTI,Hero,310,5,24,120,2.5833333333333335
5001,SHALAK,Hero,66,1,11,11,6.0
5002,SHALLA BAL,Hero,43,2,9,18,2.388888888888889
5003,SHALLA BAL II,Hero,910,29,53,1537,0.5920624593363696
5004,SHAMAN II,Hero,173,4,21,84,2.0595238095238093
5005,SHAMAN III,Hero,10,1,4,4,2.5
5006,SHAMAN | MUTANT X-VE,Hero,136,1,16,16,8.5
5007,SHAMAN/MICHAEL TWOYO,Hero,27167,117,426,49842,0.5450623971750732
5008,SHAMROCK/MOLLY FITZG,Hero,10129,7,168,1176,8.613095238095237
5009,"SHANE, BRIDGIT",Hero,36,1,8,8,4.5
5010,SHANG-CHI,Hero,3321,174,128,22272,0.14911099137931033
5011,SHANGA,Hero,378,1,27,27,14.0
5012,SHANNA/SHANNA O'HARA,Hero,15114,113,290,32770,0.46121452548062253
5013,SHANZAR,Hero,393,6,32,192,2.046875
5014,"SHAPANDER, KARIMA",Hero,78,1,12,12,6.5
5015,SHAPE,Hero,2283,17,99,1683,1.35650623885918
5016,SHAPER OF WORLDS,Hero,323,11,30,330,0.9787878787878788
5017,SHARD,Hero,938,27,64,1728,0.5428240740740741
5018,SHARK/,Hero,137,2,16,32,4.28125
5019,SHARKSKIN,Hero,1,1,1,1,1.0
5020,"SHARP, TRINA",Hero,59,4,9,36,1.6388888888888888
5021,"SHARPE, ROSALINDE",Hero,2185,22,110,2420,0.9028925619834711
5022,SHARYD/CONAL,Hero,45,3,8,24,1.875
5023,SHATTERAX,Villain,1537,8,68,544,2.8253676470588234
5024,SHATTERFIST/,Hero,2316,3,84,252,9.19047619047619
5025,SHATTERSTAR II/GAVEE,Hero,9189,61,234,14274,0.6437578814627994
5026,"SHAUNEGHANN, MICHAEL",Hero,529,4,33,132,4.007575757575758
5027,"SHAW, ESAU",Hero,28,1,7,7,4.0
5028,"SHAW, HIRAM",Hero,21,1,6,6,3.5
5029,"SHAW, JACOB",Hero,28,1,7,7,4.0
5030,"SHAW, MILDRED",Hero,3,1,2,2,1.5
5031,"SHAW, OBADIAH",Hero,21,1,6,6,3.5
5032,"SHAW, SAMARRA",Hero,118,2,15,30,3.933333333333333
5033,"SHAW, SARAH",Hero,21,1,6,6,3.5
5034,"SHAW, SHINOBI",Villain,2879,11,109,1199,2.4011676396997497
5035,SHAZANA,Hero,96,2,15,30,3.2
5036,SHE-CAT,Hero,253,1,22,22,11.5
5037,SHE-HULK DOPPELGANGE,Hero,5369,2,106,212,25.32547169811321
5038,SHE-HULK/JENNIFER WA,Hero,70271,415,1092,453180,0.15506200626682554
5039,SHE-WOLF/PAULETTE BR,Hero,36,1,8,8,4.5
5040,"SHEFFIELD, LEAH",Hero,378,1,27,27,14.0
5041,"SHELDON, PHIL",Hero,963,5,49,245,3.9306122448979592
5042,SHELL/,Hero,78,1,12,12,6.5
5043,SHELLSHOCK/,Hero,2418,4,86,344,7.02906976744186
5044,"SHEPPARD, JOAN ACE",Hero,28,1,7,7,4.0
5045,"SHERIDAN, FLORENCE",Hero,251,3,25,75,3.3466666666666667
5046,"SHERIDAN, LEAH",Hero,90,2,13,26,3.4615384615384617
5047,"SHERIDAN, RICHARD RI",Hero,996,20,72,1440,0.6916666666666667
5048,"SHERIDAN, WILLIAM",Hero,251,3,25,75,3.3466666666666667
5049,"SHERMAN, GEN.",Hero,149,2,17,34,4.382352941176471
5050,"SHIFFMAN, MAXIE",Hero,757,6,42,252,3.003968253968254
5051,SHIGARU,Hero,136,1,16,16,8.5
5052,SHIN,Hero,63,2,11,22,2.8636363636363638
5053,SHINAR,Hero,247,2,21,42,5.880952380952381
5054,"SHINCHUKO, LOTUS",Hero,574,19,40,760,0.7552631578947369
5055,"SHINSKI, PROFESSOR W",Hero,1383,15,69,1035,1.336231884057971
5056,SHIP,Hero,6672,24,186,4464,1.4946236559139785
5057,"SHIPPINSKY, MALIK",Hero,45,3,8,24,1.875
5058,"SHIRE, DR. RANDALL",Hero,456,6,30,180,2.533333333333333
5059,SHIVA,Hero,45,1,9,9,5.0
5060,SHIVER MAN,Hero,95,2,14,28,3.392857142857143
5061,SHOC/NEIL AIKEN,Hero,312,5,30,150,2.08
5062,SHOCKER/HERMAN SCHUL,Villain,4230,26,147,3822,1.1067503924646782
5063,SHOCKWAVE ROBOT,Villain,36,1,8,8,4.5
5064,SHOCKWAVE/LANCASTER,Villain,3140,14,110,1540,2.038961038961039
5065,"SHOOTER, JIM",Hero,1100,3,50,150,7.333333333333333
5066,SHOOTING STAR,Hero,4369,6,98,588,7.430272108843537
5067,"SHORR, JACQUELINE",Hero,764,7,46,322,2.372670807453416
5068,SHORT CIRCUIT/HENRY,Hero,175,2,18,36,4.861111111111111
5069,SHOT/,Hero,78,1,12,12,6.5
5070,SHOTGUN II/WALKER,Villain,64,6,8,48,1.3333333333333333
5071,SHOTGUN III/,Villain,400,3,28,84,4.761904761904762
5072,SHOTGUN/ZEKE SALLING,Villain,247,2,25,50,4.94
5073,SHREEVE,Hero,36,1,8,8,4.5
5074,SHREW/MARILYN MAYCRO,Hero,217,3,21,63,3.4444444444444446
5075,SHRIEK/SANDRA DEEL/F,Villain,424,19,29,551,0.7695099818511797
5076,SHRILL/,Hero,125,3,14,42,2.9761904761904763
5077,SHRINE,Hero,28,1,7,7,4.0
5078,SHROUD/MAXIMILLIAN Q,Hero,9923,33,187,6171,1.6080051855452926
5079,SHULK,Hero,184,2,18,36,5.111111111111111
5080,SHUMA-GORATH,Villain,21,3,5,15,1.4
5081,SHYM'R,Hero,66,1,11,11,6.0
5082,SIBERCAT/,Hero,240,2,21,42,5.714285714285714
5083,SIBERION,Hero,143,3,16,48,2.9791666666666665
5084,SICKLE,Hero,215,2,20,40,5.375
5085,SICKLE II/,Hero,89,7,10,70,1.2714285714285714
5086,SIDEWINDER/SETH VOEL,Villain,3470,20,121,2420,1.4338842975206612
5087,SIEGE/JOHN KELLY,Hero,78,1,12,12,6.5
5088,"SIEGEL, DR. AVRAM",Hero,129,5,18,90,1.4333333333333333
5089,SIF,Hero,19313,240,388,93120,0.20739905498281788
5090,SIFFROR,Hero,153,1,17,17,9.0
5091,SIGMAR,Hero,86,3,12,36,2.388888888888889
5092,SIGN/,Hero,184,2,18,36,5.111111111111111
5093,SIGYN,Hero,1034,14,54,756,1.3677248677248677
5094,SIINGARD,Hero,200,2,19,38,5.2631578947368425
5095,SIKORSKY,Hero,4226,18,114,2052,2.0594541910331383
5096,"SIKORSKY, RAYMOND",Hero,5643,26,154,4004,1.4093406593406594
5097,SILENCE/,Hero,86,3,11,33,2.606060606060606
5098,SILENCER,Hero,28,1,7,7,4.0
5099,SILENT ONE,Hero,229,4,23,92,2.489130434782609
5100,SILHOUETTE,Hero,12859,46,262,12052,1.0669598406903418
5101,SILICON/GERALD SIMMS,Hero,28,1,7,7,4.0
5102,"SILVANI, VITTORIO",Hero,836,2,47,94,8.893617021276595
5103,SILVER,Hero,1234,9,61,549,2.2477231329690346
5104,SILVER DAGGER/ISAIAH,Hero,392,15,33,495,0.7919191919191919
5105,SILVER FOX II/ZORA D,Hero,217,6,21,126,1.7222222222222223
5106,SILVER FOX/BAYAN,Hero,26,2,6,12,2.1666666666666665
5107,SILVER II,Hero,780,1,39,39,20.0
5108,SILVER SABLE,Villain,5736,82,201,16482,0.34801601747360755
5109,SILVER SAMURAI/KENYU,Villain,6179,32,196,6272,0.9851721938775511
5110,SILVER SCORPION/ELIS,Villain,1047,10,54,540,1.9388888888888889
5111,SILVER SURFER DOPPEL,Hero,1830,1,60,60,30.5
5112,SILVER SURFER IMPOST,Hero,2069,4,66,264,7.837121212121212
5113,SILVER SURFER | MUTA,Hero,103,2,14,28,3.6785714285714284
5114,SILVER SURFER/NORRIN,Hero,39424,310,688,213280,0.18484621155288822
5115,SILVERCLAW/LA GARRA,Hero,4349,11,111,1221,3.5618345618345617
5116,"SILVERCLOUD, SAM",Hero,27,2,6,12,2.25
5117,SILVERMANE/SILVIO MA,Hero,3845,33,155,5115,0.7517106549364614
5118,SIMBUS,Hero,353,2,26,52,6.788461538461538
5119,"SIMMONS, ARCHIE",Hero,40,2,8,16,2.5
5120,"SIMMONS, RANDALL",Hero,171,1,18,18,9.5
5121,"SIMON, ALEX FLORES",Hero,2720,15,92,1380,1.9710144927536233
5122,"SIMON, FELIX",Hero,178,3,21,63,2.8253968253968256
5123,"SIMONSON, LOUISE",Hero,864,2,43,86,10.046511627906977
5124,"SIMPSON, CRASH",Hero,63,2,11,22,2.8636363636363638
5125,"SIMS, EZEKIEL",Hero,36,4,7,28,1.2857142857142858
5126,SIN-EATER/STAN CARTE,Villain,358,8,27,216,1.6574074074074074
5127,"SINCLAIR, MORGAN",Hero,130,7,13,91,1.4285714285714286
5128,SINEW/,Hero,1550,3,55,165,9.393939393939394
5129,SINGER,Hero,585,4,37,148,3.9527027027027026
5130,"SINGER, MERLE",Hero,10,1,4,4,2.5
5131,"SINGH, DR.",Hero,253,1,22,22,11.5
5132,SINTARIIS,Hero,231,1,21,21,11.0
5133,SIR,Hero,190,6,21,126,1.507936507936508
5134,SIR BENEDICT,Hero,101,3,13,39,2.58974358974359
5135,SIROCCO,Hero,73,3,10,30,2.433333333333333
5136,SIRYN/THERESA ROURKE,Hero,14612,105,380,39900,0.36621553884711777
5137,SISTER AGONY,Hero,597,9,36,324,1.8425925925925926
5138,SISTER CHLOE,Hero,460,2,32,64,7.1875
5139,SISTER DEATH,Hero,424,8,28,224,1.8928571428571428
5140,SISTER DREAM,Hero,424,8,28,224,1.8928571428571428
5141,SISTER KATRINA,Hero,21,1,6,6,3.5
5142,SISTER MARIA,Hero,45,1,9,9,5.0
5143,SISTER NIL,Hero,95,8,14,112,0.8482142857142857
5144,SISTER PERPETUA,Hero,43,2,9,18,2.388888888888889
5145,SISTER PLEASURE/SCAR,Hero,611,11,37,407,1.5012285012285012
5146,SISTER SALVATION,Hero,144,6,19,114,1.263157894736842
5147,SISTER SOPHIA,Hero,78,1,12,12,6.5
5148,SITTING BULLSEYE/,Villain,88,3,11,33,2.6666666666666665
5149,"SITWELL, JASPER",Villain,8566,91,243,22113,0.3873739429294985
5150,SKADI,Hero,171,1,18,18,9.5
5151,SKAR,Hero,177,6,16,96,1.84375
5152,SKARABROUS,Hero,153,1,17,17,9.0
5153,SKARLET,Hero,36,1,8,8,4.5
5154,SKETCH/,Hero,171,1,18,18,9.5
5155,SKEWER,Hero,88,2,12,24,3.6666666666666665
5156,SKIDS/SALLY BLEVINS,Hero,7928,58,197,11426,0.6938561176264659
