,hero,h_type,rel_ct,node_type,node_ct,p_rel_ct,density
610,BLOODSTRIKE/ERIC CON,Hero,523,na,36,630.0,0.8301587301587302
611,BLOOD-TIDE,Hero,3,na,3,3.0,1.0
612,"BLOODVESSEL, BUSTA",Hero,6,na,4,6.0,1.0
613,BLOODWING [SHI'AR],Hero,36,na,9,36.0,1.0
614,BLOOD WRAITH/SEAN DO,Hero,1120,na,60,1770.0,0.632768361581921
615,BLOODWRAITH/SEAN DOL,Hero,171,na,19,171.0,1.0
616,BLOODY BESS,Hero,330,na,28,378.0,0.873015873015873
617,BLOODY MARY,Hero,15,na,6,15.0,1.0
618,"BLOTT, BRIGADIER INK",Hero,410,na,30,435.0,0.9425287356321839
619,BLOWTORCH/,Hero,1,na,2,1.0,1.0
620,BLUDGEON/,Hero,249,na,28,378.0,0.6587301587301587
621,BLUE BULLET/PROF. JO,Villain,36,na,9,36.0,1.0
622,BLUE DIAMOND/PROFESS,Hero,362,na,36,630.0,0.5746031746031746
623,BLUE SHIELD/JOSEPH J,Hero,1868,na,80,3160.0,0.5911392405063292
624,BLUE STREAK/,Hero,391,na,33,528.0,0.740530303030303
625,BLUNT,Hero,264,na,24,276.0,0.9565217391304348
626,BLUR,Hero,45,na,10,45.0,1.0
627,BLURRY,Hero,379,na,29,406.0,0.9334975369458128
628,BOAK,Hero,210,na,21,210.0,1.0
629,BOBCAT/,Hero,91,na,14,91.0,1.0
630,BODYBAG,Hero,1701,na,69,2346.0,0.7250639386189258
631,"BOERKE, MAYOR",Hero,424,na,30,435.0,0.9747126436781609
632,BOGATYR/MIKULA GOLUB,Hero,91,na,14,91.0,1.0
633,"BOGGS, MORDECAI P.",Hero,388,na,35,595.0,0.6521008403361345
634,BOLERO/,Hero,120,na,16,120.0,1.0
635,"BOLT, COUNCILMAN AND",Hero,167,na,25,300.0,0.5566666666666666
636,BOLT II/CHRIS BRADLE,Hero,4947,na,153,11628.0,0.42543859649122806
637,BOLT/LAWRENCE EVANS,Hero,91,na,14,91.0,1.0
638,BOMBADIER/,Hero,66,na,12,66.0,1.0
639,BOMBLAST/,Hero,522,na,37,666.0,0.7837837837837838
640,BOMBSHELL/,Villain,1826,na,92,4186.0,0.4362159579550884
641,BOND,Hero,21,na,7,21.0,1.0
642,BONEBREAKER/,Villain,1829,na,78,3003.0,0.6090576090576091
643,BONES/ELIZABETH BLIS,Hero,146,na,21,210.0,0.6952380952380952
644,BONITA,Hero,28,na,8,28.0,1.0
645,BOOBYTRAP/,Hero,781,na,47,1081.0,0.7224791859389454
646,BOOKWORM/NELSON GRUB,Hero,21,na,7,21.0,1.0
647,BOOMERANG/FRED MYERS,Villain,7863,na,237,27966.0,0.28116284059214763
648,BOOMER/TABITHA SMITH,Hero,17184,na,455,103285.0,0.16637459456842718
649,BOOMSLANG/,Villain,2549,na,90,4005.0,0.6364544319600499
650,BOONE,Hero,406,na,32,496.0,0.8185483870967742
651,BORAKU,Hero,66,na,12,66.0,1.0
652,BORA,Hero,650,na,41,820.0,0.7926829268292683
653,BORROB,Hero,66,na,12,66.0,1.0
654,"BORROUGHS, CHARLES C",Hero,198,na,23,253.0,0.782608695652174
655,"BOSCO, ELAINE",Hero,42,na,11,55.0,0.7636363636363637
656,BOSHLOVOR,Hero,45,na,10,45.0,1.0
657,"BOUDREAUX, BELLA DON",Villain,1056,na,78,3003.0,0.3516483516483517
658,"BOUDREAUX, MARIUS",Hero,253,na,23,253.0,1.0
659,BOULDER/,Hero,144,na,20,190.0,0.7578947368421053
660,BOUNCER,Hero,55,na,11,55.0,1.0
661,BOUNTY II,Hero,712,na,50,1225.0,0.5812244897959183
662,BOUNTY,Hero,83,na,15,105.0,0.7904761904761904
663,BOVA,Hero,3739,na,141,9870.0,0.37882472137791284
664,"BOWDEN, DENNIS",Hero,55,na,11,55.0,1.0
665,"BOWEN, FATHER MICHAE",Hero,1527,na,71,2485.0,0.6144869215291751
666,"BOWMAN, MAJ.",Hero,66,na,12,66.0,1.0
667,BOX II/JERRY JAXXON,Hero,105,na,15,105.0,1.0
668,BOX IV/MADISON JEFFR,Hero,4091,na,152,11476.0,0.3564830951551063
669,BOX/ROGER BOCHS,Hero,2329,na,83,3403.0,0.6843961210696444
670,"BOYD, TWO-FISTED TOM",Hero,78,na,13,78.0,1.0
671,"BRADDOCK, ELIZABETH",Hero,10,na,5,10.0,1.0
672,"BRADDOCK, JAMES",Villain,55,na,13,78.0,0.7051282051282052
673,"BRADDOCK, JAMES JR.",Villain,260,na,29,406.0,0.6403940886699507
674,"BRADDOCK, JOHN",Hero,45,na,10,45.0,1.0
675,"BRADLEY, CARRIE",Hero,185,na,21,210.0,0.8809523809523809
676,"BRADLEY, HANK",Hero,136,na,17,136.0,1.0
677,"BRADLEY, JESSICA",Hero,15,na,6,15.0,1.0
678,BRAHAMS,Hero,36,na,9,36.0,1.0
679,BRAHMANES,Hero,21,na,7,21.0,1.0
680,BRAIN CELL/,Hero,55,na,11,55.0,1.0
681,BRAINCHILD,Villain,2386,na,88,3828.0,0.6233019853709509
682,BRAIN DRAIN/WERNER S,Hero,1653,na,68,2278.0,0.7256365232660228
683,BRAINSTORM/,Hero,10,na,5,10.0,1.0
684,BRAINY,Hero,379,na,29,406.0,0.9334975369458128
685,"BRAITHWAITE, JUDGE R",Hero,138,na,21,210.0,0.6571428571428571
686,BRAMER,Hero,306,na,26,325.0,0.9415384615384615
687,"BRANDEIS, CAMMY",Hero,32,na,9,36.0,0.8888888888888888
688,"BRANDEIS, LIZ PARRIS",Hero,21,na,7,21.0,1.0
689,"BRANDEIS, PROF. HENR",Hero,21,na,7,21.0,1.0
690,"BRANDT, ELLEN",Villain,143,na,23,253.0,0.5652173913043478
691,"BRANNEX, ALLESSANDRO",Hero,105,na,15,105.0,1.0
692,BRANNEX,Hero,28,na,8,28.0,1.0
693,BRANSON,Hero,64,na,12,66.0,0.9696969696969697
694,BRASS BISHOP/,Villain,265,na,25,300.0,0.8833333333333333
695,BRASS/SEAN WATANABE,Hero,28,na,8,28.0,1.0
696,BRAWLER,Hero,10,na,5,10.0,1.0
697,"BRAWN, HUNTER",Hero,201,na,21,210.0,0.9571428571428572
698,"BRAWN, TRISTAN",Hero,410,na,33,528.0,0.7765151515151515
699,BREAKER/RAAK,Hero,81,na,14,91.0,0.8901098901098901
700,BREEGAN,Hero,15,na,6,15.0,1.0
701,BRES,Hero,251,na,26,325.0,0.7723076923076924
702,"BREWER, AMY",Villain,104,na,16,120.0,0.8666666666666667
703,"BREWER, DR. MELINDA",Hero,9,na,5,10.0,0.9
704,"BRICKFORD, CLAY",Hero,255,na,32,496.0,0.5141129032258065
705,"BRICKMAN, GLORIA",Hero,119,na,17,136.0,0.875
706,"BRICKMAN, SEN. MILES",Hero,561,na,51,1275.0,0.44
707,"BRIDGE, GEORGE WASHI",Hero,7242,na,283,39903.0,0.18149011352529884
708,"BRIGGS, AGENT STEPHA",Hero,223,na,27,351.0,0.6353276353276354
709,"BRIGGS, AGENT",Hero,51,na,11,55.0,0.9272727272727272
710,BRIGHTSWORD/CARTER D,Hero,1403,na,72,2556.0,0.548904538341158
711,BRIGHTWIND,Hero,4252,na,126,7875.0,0.5399365079365079
712,"BRINKE, NIOMI",Hero,45,na,10,45.0,1.0
713,BRIQUETTE/,Hero,105,na,15,105.0,1.0
714,BROADSIDE,Hero,347,na,29,406.0,0.854679802955665
715,"BROGIN, BULL",Hero,524,na,36,630.0,0.8317460317460318
716,BROKEN MAN,Hero,6,na,4,6.0,1.0
717,BROKER,Hero,66,na,12,66.0,1.0
718,BROMINE,Hero,253,na,23,253.0,1.0
719,"BROMWELL, DR.",Hero,1134,na,58,1653.0,0.6860254083484574
720,BRONA,Hero,327,na,30,435.0,0.7517241379310344
721,"BROOKS, ANNA",Hero,40,na,10,45.0,0.8888888888888888
722,BROOP,Hero,211,na,22,231.0,0.9134199134199135
723,BROTHER AXE,Hero,15,na,6,15.0,1.0
724,BROTHER CAESAR,Hero,66,na,12,66.0,1.0
725,BROTHER ROYAL,Hero,377,na,30,435.0,0.8666666666666667
726,BROTHERS GRIMM II/BA,Villain,1836,na,92,4186.0,0.4386048733874821
727,BROTHERS GRIMM,Villain,20,na,7,21.0,0.9523809523809523
728,BROTHER STEPHEN,Hero,3,na,3,3.0,1.0
729,BROTHER TODE,Villain,575,na,42,861.0,0.667828106852497
730,BROTHER VIRGIL,Hero,83,na,14,91.0,0.9120879120879121
731,BROTHER VOODOO/DANIE,Hero,8000,na,180,16110.0,0.4965859714463066
732,BROTHER VOODOO | MUT,Hero,1176,na,49,1176.0,1.0
733,BROTHER WONDERFUL/DR,Hero,78,na,15,105.0,0.7428571428571429
734,"BROWN, ABE",Hero,523,na,49,1176.0,0.4447278911564626
735,"BROWN, FRANK",Hero,308,na,26,325.0,0.9476923076923077
736,"BROWN, LAURA",Hero,976,na,60,1770.0,0.5514124293785311
737,"BROWN, MINDY MCPHERS",Hero,981,na,59,1711.0,0.5733489187609585
738,BROWSER,Hero,66,na,12,66.0,1.0
739,"BRUKNER, DR. FRANK",Hero,10,na,5,10.0,1.0
740,"BRUKNER, ILANEY",Hero,103,na,18,153.0,0.673202614379085
741,BRUNNHILDE/MCM-XLI (,Hero,128,na,17,136.0,0.9411764705882353
742,BRUNO,Hero,6,na,4,6.0,1.0
743,BRUTACUS,Hero,720,na,45,990.0,0.7272727272727273
744,BRUTE II/,Villain,225,na,22,231.0,0.974025974025974
745,BRUTE | MUTANT X-VER,Villain,2371,na,125,7750.0,0.30593548387096775
746,BRUTE/REED RICHARDS,Villain,284,na,29,406.0,0.6995073891625616
747,BRUTO THE STRONGMAN/,Villain,1411,na,75,2775.0,0.5084684684684685
748,BRUTUS,Hero,385,na,29,406.0,0.9482758620689655
749,BRUTUS II,Hero,427,na,30,435.0,0.9816091954022989
750,BRUTUS KLOR,Hero,136,na,17,136.0,1.0
751,"BRYCE, ARCHER",Hero,91,na,14,91.0,1.0
752,"BUCHANAN, SAM",Hero,176,na,22,231.0,0.7619047619047619
753,"BUCHETTO, SALVATORE",Hero,45,na,10,45.0,1.0
754,"BUCHOVITZ, STANLEY &",Hero,153,na,18,153.0,1.0
755,"BUCKMAN, EDWARD",Hero,45,na,10,45.0,1.0
756,"BUCKNER, GRANT",Hero,195,na,21,210.0,0.9285714285714286
757,BUCKY/BUCKY BARNES,Hero,2691,na,135,9045.0,0.2975124378109453
758,BUCKY II/FRED DAVIS,Hero,711,na,44,946.0,0.7515856236786469
759,BUCKY VI/,Hero,390,na,39,741.0,0.5263157894736842
760,BUCKY VII/RIKKI BARN,Hero,932,na,55,1485.0,0.6276094276094276
761,BUEL,Hero,97,na,15,105.0,0.9238095238095239
762,BUG,Hero,310,na,37,666.0,0.46546546546546547
763,"BUKOWSKI, BUCK",Hero,54,na,13,78.0,0.6923076923076923
764,BULLDOZER/HENRY CAMP,Hero,6546,na,178,15753.0,0.41553989716244527
765,BULLET BIKER,Hero,94,na,15,105.0,0.8952380952380953
766,BULLET,Villain,262,na,30,435.0,0.6022988505747127
767,BULL,Hero,15,na,6,15.0,1.0
768,BULLSEYE II/BENJAMIN,Villain,1174,na,94,4371.0,0.2685884237016701
769,BULLSEYE | MUTANT X-,Villain,66,na,12,66.0,1.0
770,BULLSEYE,Villain,6,na,4,6.0,1.0
771,BULWARK/,Hero,153,na,18,153.0,1.0
772,BUMPKIN,Hero,231,na,22,231.0,1.0
773,"BUMPO, MR.",Hero,36,na,9,36.0,1.0
774,"BUNYAN, PAUL",Hero,300,na,25,300.0,1.0
775,"BURGOS, CARL",Hero,21,na,7,21.0,1.0
776,BURKE,Hero,388,na,33,528.0,0.7348484848484849
777,"BURKE, GWYNETH",Hero,68,na,13,78.0,0.8717948717948718
778,"BURKE, JACK",Hero,68,na,13,78.0,0.8717948717948718
779,"BURKE, JOB",Hero,68,na,13,78.0,0.8717948717948718
780,"BURKE, RICKY",Hero,136,na,17,136.0,1.0
781,"BURKE, THERESA TRACY",Hero,211,na,27,351.0,0.6011396011396012
782,"BURLEY, MIKE",Hero,249,na,28,378.0,0.6587301587301587
783,"BURLINGAME, CALVIN",Hero,120,na,16,120.0,1.0
784,BURNING PUDDLE,Hero,55,na,11,55.0,1.0
785,"BURR, CLAYTON",Hero,174,na,22,231.0,0.7532467532467533
786,"BURRTHROP, T. BARTON",Hero,276,na,24,276.0,1.0
787,BURST/,Hero,210,na,21,210.0,1.0
788,"BUSH, GEORGE",Hero,1400,na,69,2346.0,0.5967604433077579
789,"BUSHKIN, BARNEY",Hero,1025,na,70,2415.0,0.4244306418219462
790,"BUSHMAN, RAOUL",Hero,161,na,26,325.0,0.49538461538461537
791,BUSHMASTER II/QUINCY,Villain,2449,na,97,4656.0,0.5259879725085911
792,BUSHMASTER/JOHN MCIV,Villain,289,na,30,435.0,0.664367816091954
793,BUSHWACKER/CARL,Villain,793,na,66,2145.0,0.3696969696969697
794,"BUSIEK, KURT",Hero,91,na,14,91.0,1.0
795,BUTCH,Hero,2767,na,103,5253.0,0.5267466209784885
796,BUTTERFLY,Hero,203,na,21,210.0,0.9666666666666667
797,BUTTONS,Hero,49,na,11,55.0,0.8909090909090909
798,BUX,Hero,165,na,24,276.0,0.5978260869565217
799,BUZZARD,Hero,91,na,14,91.0,1.0
800,BUZZ,Hero,1448,na,84,3486.0,0.4153757888697648
801,"BYRD, NATHANIEL ALEX",Hero,180,na,23,253.0,0.7114624505928854
802,"BYRD, SEN. HARRINGTO",Hero,560,na,50,1225.0,0.45714285714285713
803,BYREL,Hero,78,na,13,78.0,1.0
804,"BYRNE, JOHN",Hero,665,na,44,946.0,0.7029598308668076
805,"BYRNES, GAYLE WATSON",Hero,488,na,38,703.0,0.6941678520625889
806,"BYRNES, TIM",Hero,308,na,26,325.0,0.9476923076923077
807,BYRRAH [ATLANTEAN],Hero,502,na,48,1128.0,0.4450354609929078
808,BYRRAH | HEROES REBO,Hero,15,na,6,15.0,1.0
809,"CABE, BETHANY",Hero,2266,na,115,6555.0,0.34569031273836764
810,CABER,Hero,554,na,38,703.0,0.7880512091038406
811,CACHE,Villain,101,na,16,120.0,0.8416666666666667
812,"CACHES, FABIAN",Hero,28,na,8,28.0,1.0
813,"CACHES, PROF. MARINA",Hero,363,na,31,465.0,0.7806451612903226
814,CACTUS,Hero,76,na,14,91.0,0.8351648351648352
815,CADAVER,Hero,55,na,11,55.0,1.0
816,CADMIUM,Hero,1153,na,61,1830.0,0.6300546448087432
817,CADUCEUS,Hero,667,na,44,946.0,0.7050739957716702
818,CAESAR,Hero,83,na,14,91.0,0.9120879120879121
819,"CAESAR, JONATHAN",Hero,828,na,49,1176.0,0.7040816326530612
820,"CAESAR, JULIUS",Hero,28,na,8,28.0,1.0
821,"CAGE, LUKE/CARL LUCA",Hero,32204,na,612,186966.0,0.17224522105623483
822,"CAGLIOSTRO, ALESSAND",Hero,299,na,30,435.0,0.6873563218390805
823,"CAIRN, DET.",Hero,40,na,10,45.0,0.8888888888888888
824,CALCULUS/JAHAHAREL P,Hero,907,na,58,1653.0,0.5486993345432547
825,"CALDERONE, HANNAH",Hero,136,na,17,136.0,1.0
826,"CALDRONE, JAVIER",Hero,554,na,38,703.0,0.7880512091038406
827,CALEDONIA/ALISANDE S,Hero,1183,na,73,2628.0,0.4501522070015221
828,CALIBAN/,Villain,8594,na,222,24531.0,0.3503322326851739
829,CALIFORNIUM,Hero,741,na,39,741.0,1.0
830,"CALKIN, SUSAN",Hero,36,na,9,36.0,1.0
831,"CALLAGHAN, JAMES",Hero,44,na,10,45.0,0.9777777777777777
832,"CALLAHAN, DANNY",Hero,0,na,1,0.0,
833,"CALLAHAN, MIKE",Hero,21,na,7,21.0,1.0
834,CALLISTO,Hero,6945,na,196,19110.0,0.36342229199372056
835,CALLISTO | MUTANT X-,Hero,153,na,18,153.0,1.0
836,CALUMET,Hero,28,na,8,28.0,1.0
837,CALYPSO,Villain,399,na,38,703.0,0.5675675675675675
838,"CAMBRIDGE, MOXIE",Hero,36,na,9,36.0,1.0
839,"CAMPBELL, DR. RORY",Hero,2879,na,103,5253.0,0.5480677707976395
840,"CAMPBELL, MEREDITH",Hero,279,na,26,325.0,0.8584615384615385
841,"CAMPBELL, VALERIE",Hero,10,na,5,10.0,1.0
842,CANCELLATOR,Hero,171,na,19,171.0,1.0
843,CANCER II/,Villain,325,na,26,325.0,1.0
844,CANCER/JACK KLEVENO,Villain,745,na,43,903.0,0.8250276854928018
845,CANDLEMAS/,Hero,120,na,16,120.0,1.0
846,"CANDLER, OWEN",Hero,36,na,9,36.0,1.0
847,CANDRA,Villain,292,na,33,528.0,0.553030303030303
